Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/10/2014,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,5336260,71663,-
Department of Health,NHS Stockport CCG,31/10/2014,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,5336294,29244.42,-
Department of Health,NHS Stockport CCG,31/10/2014,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,5336300,29244.42,-
Department of Health,NHS Stockport CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,5336304,1626564,-
Department of Health,NHS Stockport CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,5351414,120403,654941709
Department of Health,NHS Stockport CCG,31/10/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,5406677,-164983,-
Department of Health,NHS Stockport CCG,31/10/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,SOUTH MANCHESTER PRIVATE CLINIC,5406680,25184.47,-
Department of Health,NHS Stockport CCG,31/10/2014,Clinical&Medical-Othe Public Sector,CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,5406686,25880,-
Department of Health,NHS Stockport CCG,31/10/2014,Clinical&Medical-Independent Sector,NHS 111,MASTERCALL HEALTHCARE,5406689,73956,-
Department of Health,NHS Stockport CCG,31/10/2014,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,5406690,178800,-
Department of Health,NHS Stockport CCG,31/10/2014,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,5503644,56753.75,-
Department of Health,NHS Stockport CCG,31/10/2014,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,5503659,56753.75,-
Department of Health,NHS Stockport CCG,31/10/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,5503676,116831.64,-
Department of Health,NHS Stockport CCG,31/10/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,5520259,43809.87,-
Department of Health,NHS Stockport CCG,31/10/2014,Charges from CSU,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,5534171,109375,-
