Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PENNINE ACUTE HOSPITALS NHS TRUST,2817695,51417,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,2817752,602424,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,NORTH WEST AMBULANCE SERVICE NHS TRUST,2817769,34609,-
Department of Health,NHS Stockport CCG,31/03/2014,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS GREATER MANCHESTER CSU,2830041,5440,-
Department of Health,NHS Stockport CCG,31/03/2014,Charges from CSU,IM&T,NHS GREATER MANCHESTER CSU,2830041,68596,-
Department of Health,NHS Stockport CCG,31/03/2014,Charges from CSU,HUMAN RESOURCES,NHS GREATER MANCHESTER CSU,2830041,6612,-
Department of Health,NHS Stockport CCG,31/03/2014,Charges from CSU,FINANCE,NHS GREATER MANCHESTER CSU,2830041,2574,-
Department of Health,NHS Stockport CCG,31/03/2014,Charges from CSU,CONTRACT MANAGEMENT,NHS GREATER MANCHESTER CSU,2830041,63940,-
Department of Health,NHS Stockport CCG,31/03/2014,Charges from CSU,COMMUNICATIONS & PR,NHS GREATER MANCHESTER CSU,2830041,3844,-
Department of Health,NHS Stockport CCG,31/03/2014,Charges from CSU,BUSINESS INFORMATICS,NHS GREATER MANCHESTER CSU,2830041,19710,-
Department of Health,NHS Stockport CCG,31/03/2014,Programme Support Costs,PROGRAMME PROJECTS,NHS CENTRAL MANCHESTER CCG,2843383,371526.68,-
Department of Health,NHS Stockport CCG,31/03/2014,Programme Support Costs,PROGRAMME PROJECTS,NHS CENTRAL MANCHESTER CCG,2843389,178160.07,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Commercial Sector,AMBULANCE SERVICES,ARRIVA TRANSPORT SOLUTIONS,2884176,-47057.1,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,2884237,-58661,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,2884474,229526,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,2884525,26583,-
Department of Health,NHS Stockport CCG,31/03/2014,Hlthcre-Foundation Trsts,NCAS/OATS,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2906154,78714,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,2906351,159254,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,2906472,163332,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,2906725,11227891,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Independent Sector,WINTER PRESSURES,MASTERCALL HEALTHCARE,2906833,29244.42,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,2906944,1891608,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Independent Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,SELF HELP SERVICES,2944483,27084,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,2964033,1786367,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,2964219,68796,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Othe Public Sector,PROGRAMME PROJECTS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,2988499,89854.5,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,EAST CHESHIRE NHS TRUST,2988519,282808.6,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,2988540,40302,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,2988569,242964.98,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,2988675,100684,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,2989292,-71505.83,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,2989332,219250,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,NHS COMMISSIONING BOARD,2989338,136997.69,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,NHS COMMISSIONING BOARD,2989345,255000,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3007668,-36307,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Othe Public Sector,PROGRAMME PROJECTS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3007693,44927.25,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Commercial Sector,PLANNED CARE,ULTRASOUND NOW,3033477,38750.14,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Commercial Sector,AMBULANCE SERVICES,ARRIVA TRANSPORT SOLUTIONS,3033744,62724.08,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Non Contract,WINTER PRESSURES,PENNINE CARE NHS FOUNDATION TRUST,3033938,69000,-
Department of Health,NHS Stockport CCG,31/03/2014,Cont Care- Children,CHC CHILDREN,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3034180,79062.94,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Othe Public Sector,PROGRAMME PROJECTS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3055245,44927.25,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec NHS Trust,NCAS/OATS,ROYAL LIVERPOOL AND BROADGREEN UNIVERSITY HOSPITALS NHS TRUST,3055368,42213,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,3055418,370795.2,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,3056532,204100,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,3056542,68663,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,LIGHTHOUSE HEALTHCARE,3079995,37059.12,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,CENTRAL MANCHESTER UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3080304,457066,-
Department of Health,NHS Stockport CCG,31/03/2014,Cont Care- Children,CHC CHILDREN,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3080319,106001,-
Department of Health,NHS Stockport CCG,31/03/2014,External Consultancy Fees,COMMISSIONING,ERNST & YOUNG LLP,3108451,30806,773831408
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,LIGHTHOUSE HEALTHCARE,3127361,-37059.12,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Drugs,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,3151824,59471,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,STANDWALK,3151880,57921.3,-
Department of Health,NHS Stockport CCG,31/03/2014,Services From Local Authorities,PROGRAMME PROJECTS,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3153072,70000,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,3211610,285226,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,3211867,950000,-
Department of Health,NHS Stockport CCG,31/03/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,3212383,417227,-
Department of Health,NHS Stockport CCG,31/03/2014,Clinical&Medical-Othe Public Sector,CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,3212406,25880,-
