Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,Amount,VAT registration number
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,6712070,2115708.08,654941709
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,FAMILY SURGERY STOCKPORT,6722150,28709,-
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,CARITAS GENERAL PRACTICE PARTNERSHIP,6722157,45625,-
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,6747998,145682.88,654941709
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Othe Public Sector,NCAS/OATS,BETSI CADWALADR UNIVERSITY LHB,6748012,63090,654439560
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,6748059,47323.22,654941709
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,6748111,42907.27,654941709
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,6748141,325154,-
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec NHS Trust,NCAS/OATS,PENNINE ACUTE HOSPITALS NHS TRUST,6748166,51913,-
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SALFORD ROYAL NHS FOUNDATION TRUST,6749380,153120,-
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,STOCKPORT NHS FOUNDATION TRUST,6749425,1827851,-
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,STOCKPORT NHS FOUNDATION TRUST,6749441,11605332,-
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,TAMESIDE HOSPITAL NHS FOUNDATION TRUST,6749571,89625,-
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,6749881,180988.69,-
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Othe Public Sector,CHC ADULT FULLY FUNDED,STOCKPORT METROPOLITAN BOROUGH COUNCIL,6766137,29905,-
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,6766400,68333,-
Department of Health,NHS Stockport CCG,28/02/2015,External Consultancy Fees,STRATEGY & DEVELOPMENT,BDO LLP,6772310,135979.91,830847032
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Commercial Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,SELF HELP SERVICES,6816351,27084,-
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Commercial Sector,PLANNED CARE,BMI HEALTHCARE COLLECTIONS,6816666,271165,-
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MASTERCALL HEALTHCARE,6856072,69923,-
Department of Health,NHS Stockport CCG,28/02/2015,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS GREATER MANCHESTER CSU,6856080,5835,-
Department of Health,NHS Stockport CCG,28/02/2015,Charges from CSU,IM&T,NHS GREATER MANCHESTER CSU,6856080,45420,-
Department of Health,NHS Stockport CCG,28/02/2015,Charges from CSU,HUMAN RESOURCES,NHS GREATER MANCHESTER CSU,6856080,7680,-
Department of Health,NHS Stockport CCG,28/02/2015,Charges from CSU,CONTRACT MANAGEMENT,NHS GREATER MANCHESTER CSU,6856080,46897,-
Department of Health,NHS Stockport CCG,28/02/2015,Charges from CSU,COMMUNICATIONS & PR,NHS GREATER MANCHESTER CSU,6856080,3311,-
Department of Health,NHS Stockport CCG,28/02/2015,C&M-GMS IT Comm Servs -GP Practices,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,6856083,52528.08,-
Department of Health,NHS Stockport CCG,28/02/2015,C&M-PMS IT Comm Servs -GP Practices,PRIMARY CARE IT,NHS GREATER MANCHESTER CSU,6856083,56846.92,-
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Commercial Sector,MENTAL HEALTH CONTRACTS,FUTURE DIRECTIONS CIC,6856108,56753.75,-
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,6856123,1865876,-
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Independent Sector,OUT OF HOURS,MASTERCALL HEALTHCARE,6873109,258315,-
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Othe Public Sector,NCAS/OATS,BETSI CADWALADR UNIVERSITY LHB,6955516,32656,654439560
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY HOSPITAL OF SOUTH MANCHESTER NHS FOUNDATION TRUST,6955530,215127.42,654941709
Department of Health,NHS Stockport CCG,28/02/2015,Clinical&Medical-Commercial Sector,MENTAL HEALTH SERVICES - ADULTS,STANDWALK,6955532,59208.44,-
Department of Health,NHS Stockport CCG,28/02/2015,Cont Care- Children,CHC CHILDREN,STOCKPORT METROPOLITAN BOROUGH COUNCIL,6955547,75233.2,-
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,CHESHIRE & WIRRAL PARTNERSHIP NHS FOUNDATION TRUST,6955558,25244.62,GB654951901
Department of Health,NHS Stockport CCG,28/02/2015,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,MENTAL HEALTH CONTRACTS,PENNINE CARE NHS FOUNDATION TRUST,6955656,55200,-
