Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,3340730,"4,397,000.00",,1801532117
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,3357480,"115,876.00",,1801532212
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,3480623,"188,405.00",,1801532578
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COUNTY COUNCIL,3488090,"326,000.00",,1801532588
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HERTFORDSHIRE COUNTY COUNCIL,3488090,"848,000.00",,1801532588
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,3488090,"4,397,000.00",,1801532588
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Clinical Other,PROGRAMME PROJECTS,HERTS URGENT CARE,3340759,"65,562.50",,2330
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Independent Sector,NON RECURRENT PROGRAMMES,HERTS URGENT CARE,3357326,"127,337.00",,2322
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,3357333,"320,330.35",,2323
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,3357337,"95,527.80",,2328
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,HILLINGDON HOSPITALS NHS FOUNDATION TRUST,3234361,"-30,684.68",,W0054498
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,3357524,"95,045.00",,H0101291
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,3373802,"74,409.00",,H0101292
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Voluntary Sector,HOSPICES,ISABEL HOSPICE,3262824,"1,583,873.00",,I150101
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,3475919,"33,675.68",,HT000008288
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,3475919,431.75,,HT000008288
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,3278197,"30,896.00",,200817
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,3262779,"92,875.50",,52952417
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,3416212,"69,660.00",,MS140505
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,3296544,"84,420.00",,ME2000082434
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,3373924,"300,705.00",,IC0019774
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,3506865,"73,217.00",,IC0019349
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,3506889,"95,611.00",,IC0019318
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,3475932,"-77,304.05",,HT000008296
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,3475934,"181,329.33",,HT000008297
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,3475934,"3,454.00",,HT000008297
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Charges from CSU,CORPORATE COSTS & SERVICES,NHS CENTRAL EASTERN CSU,3445628,"326,584.00",,10-Apr-14
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS CCG-Non Contract,PATIENT TRANSPORT,NHS MID ESSEX CCG,3324335,"34,625.70",,7021400200
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,3340716,"390,045.00",,23348
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,3373527,"760,431.00",,23141
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,3373534,"203,709.00",,23126
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,3400372,"-88,000.00",,23564
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH WEST LONDON HOSPITALS NHS TRUST,3262866,"49,962.00",,I0157641
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,OXFORD FERTILITY UNIT,3373732,"117,950.00",,OFUEOE9070
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,3340771,"102,134.00",,I0084762
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,3431056,"89,897.60",,I0084930
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,3296421,"167,832.27",,ENHCCGPINERIVSPRINVFINDEC
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,3357028,"793,388.00",,ENHCCGPINAPR14
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,3445744,"289,848.00",,ENHCCGPINAPR14ADJ
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,3262856,"3,728,750.00",,BL140101
Department of Health,NHS East & North Hertfordshire CCG,31/03/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,3154348,"1,000,000.00",,BL131224
Department of Health,NHS East & North Hertfordshire CCG,31/03/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,3195090,"2,000,000.00",,BL131225
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,3340611,"180,750.84",,I0165750
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,3357291,"355,073.00",,1333648
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,3340653,"283,446.00",,B0024532
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,3495217,"49,382.00",,B0024692
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,3357425,"40,420.05",654974100,I0039180
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,3262771,"513,287.00",,206618
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Clinical&Medical-Independent Sector,URGENT CARE,VIRGIN CARE PROVIDER SERVICES LTD,3400298,"60,115.50",,812Z351
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,3475984,"-42,460.36",,HT000008321
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,3475987,"87,228.52",,HT000008322
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,3475987,"1,852.60",,HT000008322
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,3340686,"287,656.00",,220006
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,3373648,"79,348.00",,219850
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,3400357,"53,548.00",,220190
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,3475976,"1,695.60",,HT000008317
Department of Health,NHS East & North Hertfordshire CCG,30/04/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,3475976,"36,967.16",,HT000008317
,,,,,,,,,
,,,,,,,"50,907,449.66",,
