Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,7060868,"153,220.93",,216398
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,BASILDON & THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,7110569,"59,462.00",,70617
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BEDFORD HOSPITAL NHS TRUST,6994732,"28,404.88",,I0140250
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,7309688,"86,942.05",,35863
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,7309705,"110,465.07",,35859
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,7309802,"66,722.38",,36837
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,7309814,"80,179.79",,36832
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,7309920,"50,259.46",,37830
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,7331862,"79,999.18",,37833
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,7332673,"79,801.54",,38586
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Computer Maintenance,IM&T,BMS (UK) LTD,7359960,"29,016.72",610302315,128747
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,BOURN HALL CLINIC,7310428,"47,795.48",,14939
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,BRIDGE COTTAGE SURGERY,7346522,"-27,343.22",,HT000015760
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,BRIDGE COTTAGE SURGERY,7346523,"1,972.25",,HT000015761
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,BRIDGE COTTAGE SURGERY,7346523,"53,726.54",,HT000015761
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,WINTER PRESSURES,CANTERBURY WAY SURGERY,7310727,"32,680.00",,5
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,QUALITY PREMIUM PROGRAMME,CHELLS WAY SURGERY,7158509,"31,275.00",,CHEQP02
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,7019166,"25,226.00",,52744596
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,FM Computer Contracts,IM&T,DART,6974994,"52,200.00",,375949
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,External Contractors,NON RECURRENT PROGRAMMES,DIMENSION DATA COMMUNICATIONS UK LTD,7298765,"312,828.00",,1800000819
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Telecoms-Phone Instal & Maint,NON RECURRENT PROGRAMMES,DIMENSION DATA COMMUNICATIONS UK LTD,7298767,"52,760.00",,1800000818
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,External Contractors,NON RECURRENT PROGRAMMES,DR FOSTER LTD,7134854,"28,440.00",756430427,1009234
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,QUALITY PREMIUM PROGRAMME,DR LIPNER & PARTNERS,7158475,"35,506.00",,KGS001QUALITYPREMIUNQP15
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7019114,"44,492.00",,4114468
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7143506,"1,000,000.00",,4114879
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7221428,"2,192,380.00",,4115092
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7221428,"1,115,484.00",,4115092
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7221482,"2,000,000.00",,4115099
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7221498,"597,000.00",,4115101
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7240096,"700,000.00",,4115095
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7240102,"1,000,000.00",,4115096
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Non Contract,WINTER PRESSURES,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7240110,"133,000.00",,4115097
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Non Contract,WINTER PRESSURES,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7240118,"178,000.00",,4115098
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7240123,"144,000.00",,4115100
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Non Contract,COMMUNITY SERVICES,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7268011,"958,000.00",,4115094
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,7268901,"62,593.00",,4115144
Department of Health,NHS East & North Hertfordshire CCG,28/02/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,6913805,"15,353,434.50",,4114069
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,6994665,"355,996.46",,830186
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,6994675,"186,899.78",,830268
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,7088918,"1,248,556.00",,830464
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,7178135,"33,917.00",,830702
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,7201608,"41,726.00",,830684
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,7284313,"46,730.00",,830598
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,Winter Resilience,EPHEDRA HEALTHCARE LTD,7202244,"45,275.00",,02022015WPP
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,External Consultancy Fees,IM&T,GARTNER UK LTD,7068117,"70,200.00",635878884,20080725
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,7018593,"65,651.42",,X0130092
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,7268663,"-76,572.32",,X0131266
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,7268717,"33,878.29",,X0131337
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,7268779,"57,882.37",,X0131334
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,7018843,"95,995.00",,3160561
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COMMUNITY NHS TRUST,7268859,"-90,106.00",,28011337
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Variation,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7240297,"-64,000.00",,28011277
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Cost per Case,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7047969,"-61,908.33",,28010996
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Non Contract,WINTER PRESSURES,HERTFORDSHIRE COMMUNITY NHS TRUST,7018775,"34,833.33",,28010858
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Non Contract,WINTER PRESSURES,HERTFORDSHIRE COMMUNITY NHS TRUST,7018831,"34,833.33",,28010856
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Non Contract,WINTER PRESSURES,HERTFORDSHIRE COMMUNITY NHS TRUST,7110305,"34,833.33",,28010927
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Non Contract,WINTER PRESSURES,HERTFORDSHIRE COMMUNITY NHS TRUST,7332497,"34,833.33",,28011328
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Non Contract,WINTER PRESSURES,HERTFORDSHIRE COMMUNITY NHS TRUST,7332515,"34,833.33",,28011329
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Cost per Case,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7201254,"46,123.97",,28010696
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Cost per Case,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7088549,"51,040.41",,28010304
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Non Contract,WINTER PRESSURES,HERTFORDSHIRE COMMUNITY NHS TRUST,7332394,"51,840.00",,28011343
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Cost per Case,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7088542,"54,468.98",,28010303
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COMMUNITY NHS TRUST,7266912,"63,367.00",,28010052
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7392805,"65,938.00",,28011285
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7166433,"69,754.00",,28011058
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7166442,"71,105.27",,28011060
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7166422,"71,314.40",,28011052
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7392802,"71,717.00",,28011283
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7166439,"77,091.92",,28011059
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COMMUNITY NHS TRUST,7267583,"77,686.00",,28011116
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7285330,"91,984.00",,28011262
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COMMUNITY NHS TRUST,7266920,"99,550.00",,28010053
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7166459,"103,174.66",,28011063
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7285344,"104,010.00",,28011263
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7166457,"105,381.02",,28011062
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COMMUNITY NHS TRUST,7266950,"112,967.00",,28010069
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7166467,"113,807.93",,28011064
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7166449,"117,624.81",,28011061
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Non Contract,WINTER PRESSURES,HERTFORDSHIRE COMMUNITY NHS TRUST,7267277,"120,960.00",,28010859
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7268874,"282,607.27",,28011244
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7267606,"847,821.82",,28011207
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,7088804,"2,570,802.42",,28010885
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,6994777,"188,407.00",,1801675086
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Othe Public Sector,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COUNTY COUNCIL,7088709,"50,000.00",,1801675089
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Othe Public Sector,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COUNTY COUNCIL,7318467,"78,000.00",,1801675884
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - WINTER RESILIENCE,HERTFORDSHIRE COUNTY COUNCIL,7318467,"253,000.00",,1801675884
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - OTHER,HERTFORDSHIRE COUNTY COUNCIL,7318467,"1,085,000.00",,1801675884
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Services From Local Authorities,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,HERTFORDSHIRE COUNTY COUNCIL,7318467,"258,000.00",,1801675884
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,7318467,"3,812,000.00",,1801675884
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HERTFORDSHIRE COUNTY COUNCIL,7318467,"268,000.00",,1801675884
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE COUNTY COUNCIL,7318467,"35,000.00",,1801675884
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COUNTY COUNCIL,7318467,"460,000.00",,1801675884
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,NHS Recbles <1Yr- CHC Risk Pool Con,BALANCE SHEET,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,7018576,"491,654.58",654950120,416039
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec Fdtn Trust-Non Contract,NHS 111,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,7392768,"63,430.00",654950120,416244
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,NON RECURRENT PROGRAMMES,HERTS URGENT CARE,6994657,"127,337.00",,2587
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,NON RECURRENT PROGRAMMES,HERTS URGENT CARE,7089180,"127,337.00",,2608
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,7089190,"95,527.80",,2605
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,7089199,"337,751.67",,2601
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,Winter Resilience,HERTS URGENT CARE,7240133,"109,996.00",,2613
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,Winter Resilience,HERTS URGENT CARE,7380959,"41,000.00",,2615
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,7127945,"93,913.00",654945990,H0114528
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,7285206,"-36,921.00",654945990,H0115310
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Voluntary Sector,HOSPICES,ISABEL HOSPICE,7331779,"37,687.00",,151105
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,7346542,"31,466.50",,HT000015780
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,7346542,378.35,,HT000015780
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,7089288,"30,896.00",,221479
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Miscellaneous Expenditure (L9),COMMISSIONING SCHEMES,LEA VALLEY HEALTH LTD,7284050,"150,373.00",,1
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,7018837,"71,316.00",654463720,A0003486
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6994891,"129,960.42",,52960463
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,MARIE CURIE CANCER CARE,7201173,"45,000.00",,1293
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,7202489,"77,941.00",,MS150084
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,7284463,"69,029.00",,MS150320
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,7048044,"84,416.00",,ME2000087521
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,7018264,"300,705.00",,IC0022564
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,7158901,"-26,509.00",,CC0004317
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,7346549,"-54,334.42",,HT000015788
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,7346550,"105,877.25",,HT000015789
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,7346550,"3,397.10",,HT000015789
Department of Health,NHS East & North Hertfordshire CCG,31/03/2015,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,NHS ENGLAND,7284604,"124,274.00",654 442 045,7000014157
