Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,17553329,"91,874.89",,73868
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,BOURN HALL CLINIC,17740251,"60,619.60",,15875
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,BUPA CARE HOMES,17540700,"171,883.86",239731641,BUP1705EN
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,BUPA CARE HOMES,17647958,"1,657.85",239731641,STC051943TOSTC052032
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BUPA CARE HOMES,17647958,"60,558.99",239731641,STC051943TOSTC052032
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,BUPA CARE HOMES,17647980,664.85,239731641,WDV042710TOWDV042746
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,BUPA CARE HOMES,17647980,"24,785.85",239731641,WDV042710TOWDV042746
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17769573,"399,434.37",,70020421
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17769578,"951,933.82",,70019604
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,17823679,"93,214.56",,70020410
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS LES Basket of Procedures,REABLEMENT,CHURCH STREET SURGERY BISHOPS STORT,17729944,"28,550.01",,FSEN0617002
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS LES Care of Older People,LOCAL ENHANCED SERVICES,CHURCH STREET SURGERY BISHOPS STORT,17749310,"25,021.50",,FSEN0617140
Department of Health,NHS East & North Hertfordshire CCG,31/05/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,17357567,"19,090,939.00",,4140958
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,17522771,"1,522,972.40",,8103789
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,17540377,"-240,060.48",,8102986
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust,PROGRAMME PROJECTS,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,17769533,"35,729.44",,8104054
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust,PROGRAMME PROJECTS,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,17769537,"35,729.44",,8104053
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,ESSEX PARTNERSHIP UNIVERSITY NHS FT,17579710,"38,322.33",GB654974100,I0055708
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care- Prior Year Payments,REABLEMENT,FOREST CARE VILLAGE,17740200,"25,814.29",,FCV008347
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,FOUR SEASONS HEALTH CARE LTD,17723906,"11,050.00",GB791483106,CHI07654
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care- Prior Year Payments,REABLEMENT,FOUR SEASONS HEALTH CARE LTD,17723906,"31,814.32",GB791483106,CHI07654
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,FOUR SEASONS HEALTH CARE LTD,17822690,"5,600.00",GB791483106,RIN19603
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care- Prior Year Payments,REABLEMENT,FOUR SEASONS HEALTH CARE LTD,17822690,"20,457.15",GB791483106,RIN19603
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,17553257,"60,383.08",,X0174747
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,17553214,"116,825.00",654923417,3216313
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,17769202,"66,760.00",654923417,3215443
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,17769213,"9,607.22",654923417,3216537
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,17769213,"45,255.78",654923417,3216537
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Prior Year,REABLEMENT,HERTFORDSHIRE COMMUNITY NHS TRUST,17472003,"1,267,027.00",,28017211
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,17490133,"3,307,103.16",,28017217
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Variation,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,17490562,"25,581.00",,28017253
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust,PROGRAMME PROJECTS,HERTFORDSHIRE COMMUNITY NHS TRUST,17605725,"260,117.22",,28017261
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust,PROGRAMME PROJECTS,HERTFORDSHIRE COMMUNITY NHS TRUST,17605735,"-129,250.00",,28017256
Department of Health,NHS East & North Hertfordshire CCG,31/05/2017,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,17376804,"196,613.00",,1802082986
Department of Health,NHS East & North Hertfordshire CCG,31/05/2017,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,HERTFORDSHIRE COUNTY COUNCIL,17376804,"6,675,037.00",,1802082986
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,17628178,"196,613.00",,1802103930
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Othe Public Sector,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COUNTY COUNCIL,17800545,"32,515.86",,1802104478
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,17522581,"120,621.14",210815253,3728
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,17522587,"127,337.00",210815253,3726
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,17522621,"369,501.52",210815253,3729
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Computer Hardware Purch,IT NETWORK & TELECOMS,IDERA,17855625,"35,691.50",727348615,0341937R
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,17472102,"62,634.00",654945990,H0146273
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Computer Hardware Purch,ADHOC BUSINESS,INSIGHT DIRECT (UK) LTD,17559263,"30,886.78",,3400632
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - SPECIALIST SERVICES,JEESAL AKMAN CARE CORP LTD,17822704,"30,174.00",,2716
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,17815840,"30,787.33",,HT000030463
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,17815840,232.2,,HT000030463
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,17522478,"29,851.00",654926800,247741
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,17835807,"66,512.00",654463720,A0033164
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,17504459,"97,266.50",,52980684
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,17723624,"48,560.20",882426016,MS171090
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Voluntary Sector,REABLEMENT,MARIE STOPES INTERNATIONAL,17723624,-206.04,882426016,MS171090
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,17504698,"101,292.00",,ME2000100424
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Independent Sector,WHEELCHAIR SERVICE,MILLBROOK HEALTHCARE LTD,17489917,"40,252.89",GB675991080,13315
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Independent Sector,WHEELCHAIR SERVICE,MILLBROOK HEALTHCARE LTD,17490574,"50,404.48",GB675991080,13313
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,17553198,"318,925.00",,IC0030803
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,17769199,"54,945.00",,IC0030176
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,17815847,"-56,230.56",876631000,HT000030471
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,17815848,"107,299.99",876631000,HT000030472
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,17815848,"3,938.00",876631000,HT000030472
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Miscellaneous Expenditure (L9),HUMAN RESOURCES,NHS HERTS VALLEYS CCG,17553087,"139,792.00",,7021200638
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Chrgs from SLA,HUMAN RESOURCES,NHS HERTS VALLEYS CCG,17835721,"84,603.00",,7021200710
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Prior Year,NCAS/OATS,NORTH BRISTOL NHS TRUST,17471816,"34,720.00",,336300
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Prior Year,NCAS/OATS,NORTH BRISTOL NHS TRUST,17472167,"-41,063.00",,336982
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,17522784,"599,033.00",,42951
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,ONE-OFF SUPPLIER,17754570,"70,151.22",,104208-14-JUN-2017
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,NHS Recbles <1Yr- CHC Risk Pool Con,BALANCE SHEET,ONE-OFF SUPPLIER,17754570,"43,830.41",,104208-14-JUN-2017
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Clinical Other,MEDICINES MANAGEMENT - CLINICAL,OPTUM HEALTH SOLUTIONS (UK) LTD,17471666,"186,439.00",GB108297604,1051179
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,17553788,"116,794.00",654935994,57780709
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS LES Basket of Procedures,REABLEMENT,PEARTREE SURGERY,17729945,"25,872.00",,FSEN0617003
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS LES Care of Older People,LOCAL ENHANCED SERVICES,PEARTREE SURGERY,17749344,"31,564.50",,FSEN0617174
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,17522544,"419,625.00",GB426505170 1,ENHCCGPINJUN17
Department of Health,NHS East & North Hertfordshire CCG,31/05/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,17380294,"4,692,411.46",654964985,BL170301
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Travel Booking Services,PATIENT TRANSPORT,PRIVATE AMBULANCE SERVICE LTD,17585182,"214,607.88",137654691,8544
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,17540458,"300,000.00",,ENHERTS0617PF
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,17867875,"-150,000.00",,ENHERTS04170617CR
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,17522532,"631,635.00",426505170,ENHCCGJUN2017RIVERS
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,RIVERS HOSPITAL,17757062,"-120,659.00",426505170,ENHCCGRIVHR05ZQ41617
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,17504362,"90,925.67",,S001830
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,17471886,"2,207,323.00",654946987,I0143138
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,17504609,"244,599.00",,B0033666
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS LES Basket of Procedures,REABLEMENT,SOUTH STREET SURGERY,17729943,"33,308.39",,FSEN0617001
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS LES Care of Older People,LOCAL ENHANCED SERVICES,SOUTH STREET SURGERY,17749311,"30,025.50",,FSEN0617141
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,17553551,"106,006.00",915970991,06KHPNPF171803
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS LES Care of Older People,LOCAL ENHANCED SERVICES,STANMORE MEDICAL GROUP,17749333,"52,884.00",,FSEN0617163
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,STANMORE MEDICAL GROUP,17749388,"26,442.00",,FSEN0617218
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,STANMORE MEDICAL GROUP,17749443,"35,256.00",,FSEN0617273
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,17471895,"587,614.00",654948687,SLA2050
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,17815867,"-62,879.80",,HT000030492
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,17815868,"93,460.48",,HT000030493
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,17815868,"4,050.60",,HT000030493
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,17740232,"225,251.00",,246298
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,17835686,"17,266.00",,24403
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,17835686,"-135,418.00",,24403
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),17867797,"25,342.21",654948100,74553
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,17815864,"38,131.07",,HT000030489
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,17815864,"1,453.20",,HT000030489
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,17648390,"1,007.21",,NHS422
Department of Health,NHS East & North Hertfordshire CCG,30/06/2017,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,17648390,"33,225.00",,NHS422
,,,,,,,,,
,,,,,,,"48,541,556.40",,
