Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,32475041,190.1,,HT000047806
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,32475041,"8,749.55",,HT000047806
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32475047,"2,627.46",,HT000047810
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32475047,"96,337.26",,HT000047810
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32475047,"6,243.72",,HT000047810
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32475047,"7,933.00",,HT000047810
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32475047,"8,491.67",,HT000047810
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32475047,79.77,,HT000047810
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32475047,"10,322.72",,HT000047810
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32475047,"3,275.41",,HT000047810
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,ME-GMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32475047,120.72,,HT000047810
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32475047,"2,850.84",,HT000047810
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE LTD,32322280,"-62,609.52",GB235134980,124020
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,BPAS,32412277,"49,122.10",855924881,44200
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,32475053,"1,620.23",,HT000047816
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,32475053,"119,474.48",,HT000047816
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,32475053,147.69,,HT000047816
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,32475053,"10,692.81",,HT000047816
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,32475053,47.87,,HT000047816
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,32475049,"1,284.64",,HT000047812
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,32475049,"84,681.66",,HT000047812
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,32475049,"4,987.00",,HT000047812
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,32475049,445.46,,HT000047812
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,32475049,"5,136.81",,HT000047812
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,BUPA CARE HOMES,32412060,"31,394.57",239731641,BUP202003EN
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Cont Care- Adult 100% Fully Funded,CLINICAL ASSESSMENT AND TREATMENT CENTRES,BUPA CARE HOMES,32412221,"11,667.71",239731641,TPC018765
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,BUPA CARE HOMES,32412221,"24,418.00",239731641,TPC018765
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32475051,744.55,,HT000047814
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32475051,"78,590.79",,HT000047814
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32475051,996.47,,HT000047814
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32475051,"7,024.99",,HT000047814
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32475051,"6,690.37",,HT000047814
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32475051,"4,529.70",,HT000047814
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32475051,"4,252.50",,HT000047814
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,32277085,"1,632,283.00",654910528,06KBP062006
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,32322331,"368,936.50",654910528,80229749
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,32547372,"193,063.54",654910528,80230355
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,CANDOUR CARE SERVICES,32220020,"32,351.25",,550
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,CAREBRIDGE STAFFING LTD,32219988,"31,734.28",,AD41816022020
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,CAREBRIDGE STAFFING LTD,32381665,"31,734.29",,AD41816032020
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,32475055,"1,751.60",,HT000047818
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,32475055,"102,147.90",,HT000047818
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,32475055,"1,143.06",,HT000047818
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,32475055,"4,876.52",,HT000047818
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,32475055,"9,028.00",,HT000047818
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,32475055,"49,792.50",,HT000047818
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,32475055,"8,366.50",,HT000047818
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,32277086,"31,869.00",654915415,06KBP062007
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32475057,262.76,,HT000047820
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32475057,"101,473.64",,HT000047820
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32475057,"6,898.76",,HT000047820
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32475057,"9,830.00",,HT000047820
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Clinical Waste,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32475057,460.6,,HT000047820
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Healthcentre Rates,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32475057,"7,627.52",,HT000047820
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32475057,759.01,,HT000047820
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32475057,"9,412.76",,HT000047820
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Computer Software/License,IT MANAGEMENT TEAM,COMPUTACENTER (UK) LTD,32387227,"131,848.56",490334648,3882417350
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,32475058,306.53,,HT000047821
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,32475058,"57,778.88",,HT000047821
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,32475058,"5,396.00",,HT000047821
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,32475058,"5,598.80",,HT000047821
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,32475060,"1,707.87",,HT000047823
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,32475060,"93,429.19",,HT000047823
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,32475060,"8,570.28",,HT000047823
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,32498281,"3,284.46",,HT000047825
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,32498281,"97,194.94",,HT000047825
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,32498281,"10,764.77",,HT000047825
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,32498281,"5,247.00",,HT000047825
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,32498281,"8,790.00",,HT000047825
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,32498281,"17,375.00",,HT000047825
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,32498281,"3,989.88",,HT000047825
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,32498281,"11,204.42",,HT000047825
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,32277087,"21,757,227.00",654973984,06KBP062008
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Cont Care-NHS Trust-Prior Yr Paymts,Children's Continuing Care,EAST AND NORTH HERTFORDSHIRE NHS TRUST,32296791,"57,826.61",654973984,4170735
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,32535080,"65,000.00",654973984,4169729
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Hcare Srv Rec NHS Trust,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,32177449,"-39,528.00",654919501,8116021
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Hcare Srv Rec NHS Trust,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,32177463,"-39,528.00",654919501,8116022
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,32177569,"-738,505.00",654919501,8118865
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,32277088,"2,195,350.00",654919501,06KBP062009
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Telecoms-Mobile Phones,CLINICAL ASSESSMENT AND TREATMENT CENTRES,EE LTD,32296882,"24,312.61",GB 24 57 193 48,1800223859
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Telecoms-Mobile Phones,PRIMARY CARE IT,EE LTD,32296882,"9,500.00",GB 24 57 193 48,1800223859
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,External Consultancy Fees,ADHOC BUSINESS,EMBER SERVICES LTD,32547120,"34,367.40",158272493,1398
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Clinical&Medical-Clinical Other,GP FORWARD VIEW,EPHEDRA HEALTHCARE LTD,32316122,"40,690.83",,FSEN05200207
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,ESSEX PARTNERSHIP UNIVERSITY NHS FT,32277089,"79,387.00",GB654974100,06KBP062010
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Cont Care- Adult 100% Fully Funded,CLINICAL ASSESSMENT AND TREATMENT CENTRES,FINECARE HOMES (STEVENAGE),32261851,"50,108.57",,D2AAPR20
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,Cont Care- Adult 100% Fully Funded,CLINICAL ASSESSMENT AND TREATMENT CENTRES,FINECARE HOMES (STEVENAGE),32322474,"63,771.43",,ECMAY2020
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GARDEN CITY PRACTICE,32475063,"2,496.30",,HT000047827
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GARDEN CITY PRACTICE,32475063,"72,214.44",,HT000047827
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,GARDEN CITY PRACTICE,32475063,"1,514.35",,HT000047827
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,GARDEN CITY PRACTICE,32475063,"6,033.43",,HT000047827
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,GARDEN CITY SURGERY,32475065,87.58,,HT000047829
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GARDEN CITY SURGERY,32475065,"53,572.99",,HT000047829
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,GARDEN CITY SURGERY,32475065,"5,028.00",,HT000047829
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GARDEN CITY SURGERY,32475065,"7,050.00",,HT000047829
Department of Health,NHS East & North Hertfordshire CCG,31/05/2020,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,GARDEN CITY SURGERY,32475065,671.25,,HT000047829
