Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,29947249,"58,214.29",879108291,HT000044784
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,29947249,575.4,879108291,HT000044784
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,29947249,"1,183.86",879108291,HT000044784
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,29947249,"7,962.50",879108291,HT000044784
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,29947249,"3,342.50",879108291,HT000044784
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,29971158,"-27,023.40",879108291,HT000045004
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PrscChrgsCll&RmttdbyGPCntra,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,29971158,"-2,115.00",879108291,HT000045004
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,29971159,"64,718.69",879108291,HT000045005
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,29971159,"11,552.13",879108291,HT000045005
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,29971159,"2,115.00",879108291,HT000045005
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,29947350,"120,656.26",,HT000044887
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,29947350,119.68,,HT000044887
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,29947350,"7,734.54",,HT000044887
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,29947350,"60,927.50",,HT000044887
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,29947350,"6,804.00",,HT000044887
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,BANCROFT MEDICAL CENTRE,29971218,"23,677.67",,HT000045065
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,29971218,"6,058.15",,HT000045065
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,BANCROFT MEDICAL CENTRE,29971218,576,,HT000045065
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,29685618,"77,497.00",654924414,8459818
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,29759483,"261,446.17",654947005,388877
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,BASILDON & THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,29779148,"56,567.00",GB 654911917,105821
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BEDFORD HOSPITAL NHS TRUST,29685505,"36,201.54",654912424,I0174169
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,29947250,"-1,646.25",,HT000044785
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,29947250,"-7,016.60",,HT000044785
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,29947250,"-8,148.77",,HT000044785
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,29947250,"-8,467.35",,HT000044785
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,29947250,"-7,160.87",,HT000044785
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,29947251,"88,066.00",,HT000044786
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,29947251,"1,950.24",,HT000044786
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,29947251,"3,229.17",,HT000044786
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,29947251,"3,841.25",,HT000044786
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,29947255,"92,520.95",,HT000044790
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,29947255,"2,126.10",,HT000044790
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,29947255,"9,129.17",,HT000044790
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,29947255,"2,534.00",,HT000044790
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE LTD,29699349,"170,226.34",GB235134980,117225
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE LTD,29699353,"174,304.62",GB235134980,117182
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE LTD,29980730,"-44,982.86",GB235134980,118244
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE LTD,29980731,"-27,999.08",GB235134980,118243
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Clinical&Medical-Independent Sector - Prior Year,COLLABORATIVE COMMISSIONING,BOURN HALL CLINIC,29649997,"66,356.45",,16249
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,29968345,"4,489.17",,HT000044796
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,29968345,"115,027.66",,HT000044796
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Clin Pharmacist,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,29968345,"3,150.83",,HT000044796
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,29968345,"2,099.58",,HT000044796
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,BRIDGE COTTAGE SURGERY,29968345,"4,595.38",,HT000044796
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,29968345,"7,658.34",,HT000044796
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,29968345,"9,508.33",,HT000044796
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,29968345,"4,693.50",,HT000044796
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,BRIDGE COTTAGE SURGERY,29971165,"-34,182.33",,HT000045011
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,BRIDGE COTTAGE SURGERY,29971166,"34,300.83",,HT000045012
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prof Fees Dispensing,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,29971166,"3,952.73",,HT000045012
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,29947257,"55,078.54",,HT000044792
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,29947257,"2,386.56",,HT000044792
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,29947257,"57,112.50",,HT000044792
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,29947257,"3,986.93",,HT000044792
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,29947259,"74,108.34",,HT000044794
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,29947259,"1,992.95",,HT000044794
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,29947259,"1,822.27",,HT000044794
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,29947259,"4,808.33",,HT000044794
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,29947259,"1,178.00",,HT000044794
Department of Health,NHS East & North Hertfordshire CCG,31/10/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,29586519,"1,556,215.67",654910528,70024964
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,29929721,"-34,630.99",654910528,60032855
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Cont Care- Adult Joint Funded,ADULT JOINT FUNDED CONTINUING CARE,CAMBRIDGESHIRE COUNTY COUNCIL,29772952,"11,142.63",,4.23001E+11
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Cont Care- Prior Year Payments,ADULT JOINT FUNDED CONTINUING CARE,CAMBRIDGESHIRE COUNTY COUNCIL,29772952,"48,997.53", ,4.23001E+11
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,CANDOUR CARE SERVICES,29777802,"31,307.67",,527
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947267,"-6,321.69",,HT000044803
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947267,"-2,956.64",,HT000044803
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CASTLEGATE SURGERY HERTFORD,29947267,"-6,471.25",,HT000044803
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947267,"-1,059.75",,HT000044803
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947267,"-3,912.68",,HT000044803
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947267,"-6,482.55",,HT000044803
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947267,"-11,008.83",,HT000044803
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947268,"6,321.69",,HT000044804
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947268,"52,401.16",,HT000044804
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947268,53.88,,HT000044804
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947268,"2,956.64",,HT000044804
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CASTLEGATE SURGERY HERTFORD,29947268,"6,471.25",,HT000044804
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947268,"2,797.18",,HT000044804
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947268,"20,150.00",,HT000044804
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,29947268,"2,472.75",,HT000044804
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,29947262,"98,027.45",,HT000044798
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,29947262,151.94,,HT000044798
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,29947262,"4,306.82",,HT000044798
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,29947262,"49,792.50",,HT000044798
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,29947262,"2,346.75",,HT000044798
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,29685532,"29,346.18",654915415,N0036056
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,29947263,"-2,555.00",,HT000044799
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,29947263,"-1,403.25",,HT000044799
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,29947263,"-4,538.53",,HT000044799
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,29947263,"-10,599.65",,HT000044799
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,29947263,"-16,796.63",,HT000044799
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,29947264,"98,640.68",,HT000044800
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,29947264,318.82,,HT000044800
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,29947264,"2,531.05",,HT000044800
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,29947264,"8,600.00",,HT000044800
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,29947264,"6,936.58",,HT000044800
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,29947264,"3,274.25",,HT000044800
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,29947266,"58,383.39",,HT000044802
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,29947266,420.95,,HT000044802
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,29947266,"1,776.09",,HT000044802
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,29947266,"6,129.17",,HT000044802
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,29947266,"3,953.25",,HT000044802
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,29947270,"54,975.37",,HT000044806
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,29947270,"1,822.57",,HT000044806
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,29947270,"5,275.00",,HT000044806
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,29947270,"1,785.00",,HT000044806
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,29947272,"89,889.25",,HT000044808
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,29947272,"1,902.03",,HT000044808
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,29947272,"2,078.01",,HT000044808
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,29947272,"4,270.00",,HT000044808
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,29947272,"1,254.68",,HT000044808
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,29947272,759.53,,HT000044808
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Clinical&Medical-Independent Sector,INTERMEDIATE CARE,DOLPHIN HOUSE SURGERY,29912937,"26,668.50",,08-Nov-19
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,29947274,"94,264.74",,HT000044810
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,29947274,"1,401.57",,HT000044810
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,29947274,"2,251.17",,HT000044810
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,29947274,"20,833.33",,HT000044810
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,29947274,39.58,,HT000044810
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,29947274,"3,817.00",,HT000044810
Department of Health,NHS East & North Hertfordshire CCG,30/11/2019,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,29759402,"74,658.00",654973984,4166326
