Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3926828,"396,140.00",,77000081
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,3926834,"92,162.50",,77000142
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,3926777,"44,492.00",,4105073
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,3926802,"41,630.50",,4105195
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,3926837,"15,744,385.00",,4105480
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,3909455,"1,248,556.00",,825861
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,3954969,"33,917.00",,826051
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,4090615,"-27,457.00",,826126
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Computer Maintenance,PRIMARY CARE IT,EGTON MEDICAL INFORMATION SYSTEMS LTD,3941210,"28,192.69",482122369,IN791392
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,GARDEN CITY PRACTICE,3918237,"33,019.00",,HT000009274
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,3909405,"74,512.58",,X0117761
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,3909387,"95,995.00",,3141183
Department of Health,NHS East & North Hertfordshire CCG,31/05/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,3791155,"2,567,628.42",,28008497
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Services From Local Authorities,NURSING DIRECTORATE,HERTFORDSHIRE COUNTY COUNCIL,3846176,"52,150.00",,1801547224
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Social Care-ICES,COMMUNITY SERVICES,HERTFORDSHIRE COUNTY COUNCIL,3846256,"95,759.00",,1801552300
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Clinical&Medical-Othe Public Sector,CARERS,HERTFORDSHIRE COUNTY COUNCIL,4001463,"69,351.00",,1801558494
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,4031274,"161,150.00",,1801558495
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Social Care-ICES,COMMUNITY SERVICES,HERTFORDSHIRE COUNTY COUNCIL,4031284,"469,550.00",,1801558491
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,4031291,"376,810.00",,1801558979
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,4079839,"123,032.00",,1801559032
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,3955054,"95,527.80",,2396
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,3955081,"320,330.35",,2391
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Clinical&Medical-Independent Sector,NON RECURRENT PROGRAMMES,HERTS URGENT CARE,3971738,"127,337.00",,2397
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,3813438,"94,920.00",,H0102744
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,3909433,"76,121.00",,H0102745
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,3909798,"-55,795.00",,H0103038
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,3954987,"52,146.00",,H0103014
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Computer Maintenance,PRIMARY CARE IT,ITS DIGITAL,3800417,"312,586.58",,7638
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,4075438,"33,732.63",,HT000009767
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,4075438,354.2,,HT000009767
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,3909615,"30,896.00",,204741
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,3834387,"92,875.50",,52953585
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Computer Software/License,STRATEGY & DEVELOPMENT,METHODS CONSULTING LTD,3971708,"43,200.00",859140314,SIN003430
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,3926855,"84,420.00",,ME2000083475
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,3909274,"300,705.00",,IC0020029
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,3926742,"95,506.00",,IC0019401
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,3926860,"100,084.00",,IC0020087
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,4075444,"-85,953.00",,HT000009774
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,4075445,"159,149.28",,HT000009775
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,4075445,"4,403.40",,HT000009775
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS CCG-Non Contract,BUSINESS INFORMATICS,NHS BEDFORDSHIRE CCG,4001227,"83,522.00",,7020700188
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Charges from CSU,CORPORATE COSTS & SERVICES,NHS CENTRAL EASTERN CSU,3834472,"326,584.00",,7312200241
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,3909488,"390,045.00",,23975
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH WEST LONDON HOSPITALS NHS TRUST,3834324,"114,024.00",,I0158851
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,OXFORD FERTILITY UNIT,3941389,"121,540.00",,OFUEOE9072
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,3909267,"102,134.00",,I0085435
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,3909282,"1,083,235.00",,ENHCCGPINJUNE14
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,3909417,"267,055.64",,ENHCCGPINERIVSPRINVFINFEB
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,3813301,"4,077,415.17",,BL140301
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,3834263,"180,750.84",,I0166738
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,4063721,"-72,398.94",,C0011464
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,3909578,"355,073.00",,1334947
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,3926842,"-243,466.00",,40094
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,3834452,"277,875.00",,B0025034
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,SHIPHAY MANOR & ABBEY ROAD SURGERY,3918238,"36,588.25",,HT000009275
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,3806813,"114,012.57",,06K201401NCA
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,3813424,"513,287.00",,5010014460
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Clinical&Medical-Independent Sector,URGENT CARE,VIRGIN CARE LEA VALLEY LLP,3926867,"60,115.50",918510332,812Z355
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-PMS LES Basket of Procedures,LOCAL ENHANCED SERVICES,WARDEN LODGE MEDICAL PRACTICE,3918239,"44,735.50",,HT000009277
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-PMS NES Anti-coagulation Mntrng,LOCAL ENHANCED SERVICES,WARDEN LODGE MEDICAL PRACTICE,3918239,65.55,,HT000009277
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-PMS NES Near Patient Testing,LOCAL ENHANCED SERVICES,WARDEN LODGE MEDICAL PRACTICE,3918239,137.43,,HT000009277
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,4075468,"-49,310.60",,HT000009798
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,4075469,"89,200.76",,HT000009799
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,4075469,"1,673.60",,HT000009799
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,3909162,"287,656.00",,221063
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,4075464,"38,708.68",,HT000009794
Department of Health,NHS East & North Hertfordshire CCG,30/06/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,4075464,"1,803.20",,HT000009794
,,,,,,,,,
,,,,,,,"35,041,293.71",,
