Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9108113,"40,754.00",,4119733
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9295512,"28,005.00",,4120222
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,9023238,"16,003,575.00",,4119560
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,9221685,"1,337,151.51",,833769
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,9355473,"33,917.00",,833281
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,9355653,"33,917.00",,833706
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,Winter Resilience,EPHEDRA HEALTHCARE LTD,9295301,"51,437.00",,01042015WPP
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,9198020,"71,315.17",,X0140494
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,9198004,"89,773.00",,3173533
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,URGENT CARE,HAVERSTOCK HEALTHCARE LTD,9221700,"50,242.00",,CHESHUNTMIU0915
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,9136327,"2,959,623.76",,28012689
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,9136414,"176,876.40",,28012710
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HERTFORDSHIRE COUNTY COUNCIL,9082614,"469,550.00",,1801762052
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Services From Local Authorities,NURSING DIRECTORATE,HERTFORDSHIRE COUNTY COUNCIL,9097479,"54,000.00",,1801762023
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,HERTFORDSHIRE COUNTY COUNCIL,9168131,"7,041,000.00",,1801757345
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,9185639,"376,810.00",,1801762736
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,9037866,"3,997,416.75",,1801757174
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HERTFORDSHIRE COUNTY COUNCIL,9037866,"701,750.00",,1801757174
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Othe Public Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,HERTFORDSHIRE COUNTY COUNCIL,9037866,"291,250.00",,1801757174
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COUNTY COUNCIL,9037866,"408,750.00",,1801757174
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Services From Local Authorities,ASSURANCE,HERTFORDSHIRE COUNTY COUNCIL,9037866,"24,833.25",,1801757174
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Othe Public Sector,CARERS,HERTFORDSHIRE COUNTY COUNCIL,9381501,"140,781.00",,1801762267
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HERTFORDSHIRE COUNTY COUNCIL,9381501,"25,000.00",,1801762267
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,9381501,"1,210,843.00",,1801762267
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),9185724,"47,955.80",,PB0615
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,9219715,"95,527.80",,2838
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,9219739,"127,337.00",,2841
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,9219771,"337,751.67",,2834
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,9122721,"88,510.00",654945990,H0121402
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,9168695,"-86,862.00",654945990,H0122167
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Computer Hardware Purch,PRIMARY CARE IT,ITS DIGITAL,8979422,"32,963.62",,9359
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Computer Maintenance,IM&T PROJECTS,ITS DIGITAL,9184313,"64,364.59",,9348
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,9353433,"30,398.76",,HT000019276
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,9353433,344.4,,HT000019276
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,9107576,"76,367.00",654463720,A0008110
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,9097624,"-274,265.70",,52964940
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,9107713,"96,868.75",,52964929
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,9355776,"53,096.96",882426016,MS151793
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,9198141,"169,478.59",123355441,17197
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,9136759,"108,041.00",,ME2000090298
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,9197996,"329,083.14",,IC0024412
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,9353440,"-60,788.99",,HT000019284
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,9353441,"111,442.86",,HT000019285
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,9353441,"4,100.00",,HT000019285
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Cont Care-CCG,CHC CHILDREN,NHS HERTS VALLEYS CCG,9381743,"405,105.57",,7021200274
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,9219789,"523,628.00",,30652
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,9395206,"150,906.84",,102225-24-SEP-2015
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,9198013,"112,743.00",654935994,I0094520
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,9168151,"90,964.43",,77000366
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,9168161,"397,001.00",,77000306
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,9168112,"447,571.00",,ENHCCGPINSEP15
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,9219342,"4,429,024.83",654964985,BL150601
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY HEALTH CARE UK,9392009,"215,000.00",GB426505170,ENHERTS0915PF
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,9168273,"639,866.00",426505170,ENHSEPT2015RIVERS
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,9369754,"119,431.00",426505170,ENHCCGRIVINVCQUIN1415
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,9107467,"150,727.16",,I0175651
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,9149683,"-44,564.76",,C0012345
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,9108104,"290,337.00",654946987,I0105969
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,9136464,"1,621,949.00",654946987,I0105825
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,9107631,"258,583.00",,B0028773
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,9185900,"32,410.98",654974100,I0046323
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Non Contract,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,9197976,"31,059.62",654974100,I0045081
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,9107785,"88,210.00",915970991,06KHPNPF201506
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,9136285,"-47,336.04",915970991,06KHPNREC201503
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Non Contract,COMMUNITY SERVICES,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9310219,875.58,GB654943703,6360235
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,9310219,"34,611.44",GB654943703,6360235
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,9168370,"513,371.00",654948687,5010065065
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,9353462,"-48,132.30",,HT000019307
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,9353463,"99,185.53",,HT000019308
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,9353463,984,,HT000019308
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,9219276,"225,384.00",,232259
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,9353459,"37,096.17",,HT000019304
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,9353459,"1,943.40",,HT000019304
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,9221731,"1,050.07",,NHS335
Department of Health,NHS East & North Hertfordshire CCG,30/09/2015,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,9221731,"25,440.00",,NHS335
,,,,,,,,,
,,,,,,,"49,438,211.99",,
