Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,24472001,"2,666.40",879108291,HT000038398
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,24450078,"4,959.48",,HT000038189
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,24450078,"5,999.93",,HT000038189
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,24450078,"50,798.56",,HT000038189
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,24450078,239.37,,HT000038189
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,24450078,"6,655.50",,HT000038189
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,24450078,"18,600.17",,HT000038189
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,24197855,"100,483.00",654924414,8452415
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,24510041,"260,227.41",654947005,350763
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,BASILDON & THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,24118728,"43,245.00",GB 654911917,98390
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BEDFORD HOSPITAL NHS TRUST,24118630,"28,628.29",654912424,I0166534
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,BEDFORD HOSPITAL NHS TRUST,24534809,"77,191.00",654912424,I0162925A
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,BEDFORD HOSPITAL NHS TRUST,24534932,"-32,887.00",654912424,C0014428
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,24449995,"5,995.93",,HT000038096
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,24449995,"2,014.38",,HT000038096
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,24449995,"93,407.14",,HT000038096
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,24449995,"8,328.35",,HT000038096
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,24449995,"2,042.89",,HT000038096
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,24449995,131.66,,HT000038096
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,24449995,"8,462.17",,HT000038096
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,24449999,"6,530.30",,HT000038100
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,24449999,"2,233.31",,HT000038100
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,24449999,"99,413.73",,HT000038100
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,24449999,"15,480.41",,HT000038100
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,24449999,"1,277.11",,HT000038100
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,24449999,"11,389.28",,HT000038100
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,24251911,"107,041.78",,97344
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,24251914,"91,874.98",,97345
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Clinical&Medical-Independent Sector,NCAS/OATS,BMI HEALTHCARE COLLECTIONS,24398615,"30,201.70",,98598
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,24450005,"2,890.30",,HT000038106
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,24450005,"121,289.39",,HT000038106
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,24450005,"9,508.33",,HT000038106
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,24450005,"2,550.32",,HT000038106
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,24450005,"11,166.13",,HT000038106
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,24450001,"3,256.60",,HT000038102
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,24450001,"1,795.59",,HT000038102
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,24450001,"54,834.55",,HT000038102
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,24450001,790,,HT000038102
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,24450001,817.07,,HT000038102
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,24450001,"4,885.79",,HT000038102
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,BUPA CARE HOMES,24197175,"4,628.57",239731641,BUP201808EN
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,BUPA CARE HOMES,24197175,"20,481.43",239731641,BUP201808EN
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,24450003,"4,992.73",,HT000038104
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,24450003,744.51,,HT000038104
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,24450003,"76,389.01",,HT000038104
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,24450003,"2,989.42",,HT000038104
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,24450003,350,,HT000038104
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,24450003,"4,808.33",,HT000038104
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,24450003,"1,283.96",,HT000038104
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,24450003,"6,398.11",,HT000038104
Department of Health,NHS East & North Hertfordshire CCG,30/09/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,24044016,"1,414,983.75",,70022140
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,24251703,"250,660.74",654910528,80210126
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,24506553,"105,598.19",654910528,80210961
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,CANDOUR CARE SERVICES,24253336,"32,351.25",,483
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,CARE UK COMMUNITY PARTNERSHIPS LTD,24251924,"30,663.18",594959072,CLEVE003209
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,CARE UK COMMUNITY PARTNERSHIPS LTD,24251928,"-30,359.59",594959072,CNCLEVE003226
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,24450013,"3,749.18",,HT000038114
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,24450013,"1,795.71",,HT000038114
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,24450013,"54,773.20",,HT000038114
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,24450013,107.76,,HT000038114
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,24450013,615.4,,HT000038114
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,24450013,"1,164.41",,HT000038114
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,24450013,93.44,,HT000038114
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,24450013,"4,522.97",,HT000038114
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,24450007,"6,947.35",,HT000038108
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,24450007,"2,189.50",,HT000038108
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,24450007,"102,974.17",,HT000038108
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,24450007,303.89,,HT000038108
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,24450007,"1,092.26",,HT000038108
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,24450007,"8,893.85",,HT000038108
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,24450007,"2,260.52",,HT000038108
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,24450007,121.58,,HT000038108
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,24450007,258.44,,HT000038108
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,24450007,"2,292.21",,HT000038108
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,24197555,"28,536.17",654915415,N0026357
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,24450009,"7,848.43",,HT000038110
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,24450009,"3,153.06",,HT000038110
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,24450009,"104,711.06",,HT000038110
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,24450009,637.65,,HT000038110
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,24450009,"11,475.00",,HT000038110
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,24450009,"6,936.58",,HT000038110
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,24450009,"1,575.20",,HT000038110
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,24450009,"9,240.80",,HT000038110
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,24450011,"4,534.83",,HT000038112
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,24450011,437.9,,HT000038112
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,24450011,"63,468.04",,HT000038112
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,24450011,841.9,,HT000038112
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,24450011,"6,129.17",,HT000038112
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,24450011,"2,208.00",,HT000038112
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,24450011,"6,780.75",,HT000038112
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Other Travel Costs - Car Parking,ADHOC BUSINESS,CP PLUS LTD,24379876,999.16,,25604
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Other Travel Costs - Car Parking,CCG-IT PROGRAMME,CP PLUS LTD,24379876,"1,314.18",,25604
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Other Travel Costs - Car Parking,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CP PLUS LTD,24379876,"5,267.54",,25604
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Other Travel Costs - Car Parking,CORPORATE COSTS & SERVICES,CP PLUS LTD,24379876,"15,472.24",,25604
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Other Travel Costs - Car Parking,FINANCIAL ACCOUNTS SERVICES,CP PLUS LTD,24379876,"1,303.36",,25604
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Other Travel Costs - Car Parking,IT HELP DESK,CP PLUS LTD,24379876,"3,942.54",,25604
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Other Travel Costs - Car Parking,IT MANAGEMENT TEAM,CP PLUS LTD,24379876,"1,314.18",,25604
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Other Travel Costs - Car Parking,IT NETWORK & TELECOMS,CP PLUS LTD,24379876,"3,692.44",,25604
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,Other Travel Costs - Car Parking,MEDICINES MANAGEMENT - CLINICAL,CP PLUS LTD,24379876,"2,639.18",,25604
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,24450014,"3,798.58",,HT000038115
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,24450014,"1,094.75",,HT000038115
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,24450014,"55,441.96",,HT000038115
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,24450014,"5,150.00",,HT000038115
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,24450014,"2,028.05",,HT000038115
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,24450014,"5,396.90",,HT000038115
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,24450016,"6,075.25",,HT000038117
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,24450016,"1,007.21",,HT000038117
Department of Health,NHS East & North Hertfordshire CCG,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,24450016,"93,831.29",,HT000038117
