Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,2267799,"185,256.00",,1801486647
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COUNTY COUNCIL,2325867,"331,000.00",,1801486749
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HERTFORDSHIRE COUNTY COUNCIL,2325867,"858,000.00",,1801486749
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,2325867,"4,272,000.00",,1801486749
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,2436540,"115,034.00",,1801491405
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,2436551,"241,201.00",,1801491406
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,2436556,"226,358.00",,1801491408
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),2216662,"37,547.00",,PB413
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),2216663,"31,903.00",,PB513
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec Oth-NHS,PROGRAMME PROJECTS,HERTS URGENT CARE,2203547,"320,330.35",,2248
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec Oth-NHS,PROGRAMME PROJECTS,HERTS URGENT CARE,2203550,"95,527.80",,2252
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec Oth-NHS,PROGRAMME PROJECTS,HERTS URGENT CARE,2203555,"127,337.00",,2247
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2203537,"78,765.00",,H0095712
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2235406,"-50,677.00",,H0094506
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2235572,"86,875.00",,HC095713
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,2432274,"32,834.47",,HT000006295
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,2432274,266.9,,HT000006295
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2215954,"26,093.00",,192882
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,2267486,"92,875.50",,52950134
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,2297958,"77,139.50",,52948156
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,2363732,"54,301.00",,MS132176
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,2267698,"84,214.00",,ME2000080916
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,2235588,"198,113.00",,IC0018343
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,2432283,"-101,402.48",,HT000006304
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,2432284,"192,581.70",,HT000006305
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS CCG-Non Contract,BUSINESS INFORMATICS,NHS BEDFORDSHIRE CCG,2471070,"83,522.00",,7020700096
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Charges from CSU,CORPORATE COSTS & SERVICES,NHS HERTFORDSHIRE INTEGRATED CSU,2203514,"331,711.00",,7311100185
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Charges from CSU,NON RECURRENT PROGRAMMES,NHS HERTFORDSHIRE INTEGRATED CSU,2436423,"45,480.00",,7311100193
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NHS HERTS VALLEYS CCG,2363614,"3,252,994.85",,7021200029
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Cont Care- Children,CHC CHILDREN,NHS HERTS VALLEYS CCG,2363642,"278,781.54",,7021200030
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,2248917,"191,550.00",,21440
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,2447112,"38,749.00",,21291
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,2447133,"50,963.00",,21658
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH WEST LONDON HOSPITALS NHS TRUST,2203048,"49,962.43",,I0154265
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH WEST LONDON HOSPITALS NHS TRUST,2235326,"36,081.29",,I0151180
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH WEST LONDON HOSPITALS NHS TRUST,2235563,"70,758.46",,I0154430
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,OXFORD FERTILITY UNIT,2267785,"75,350.00",,OFUEOE9067
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,2235473,"104,706.00",,I0082765
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,2235758,"793,388.00",,ENHCCGPINJAN14
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,2324932,"379,481.43",,ENHCCGPINERIVSPRINVFINSEP
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2202972,"3,728,750.00",,BL131001
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,2202928,"161,570.02",,I0163778
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,2311975,"434,755.00",,1329729
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,2267518,"262,387.00",,B0023669
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,2298413,"54,423.00",,B0023828
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,2235732,"39,308.00",,I0037656
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,2215924,"82,589.00",,06K010114PFBSH
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2203457,"492,621.87",,204618
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,2432306,"-57,353.75",,HT000006327
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,2432307,"86,603.02",,HT000006328
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,2432302,"40,629.73",,HT000006323
Department of Health,NHS East & North Hertfordshire CCG,31/01/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,2432302,"1,797.65",,HT000006323
,,,,,,,,,
,,,,,,,"47,016,873.53",,
