Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,8844247,"2,931,290.45",,28012492
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,8925421,"-117,114.81",,28012519
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,8925601,"117,714.63",,28012531
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,8987833,"28,333.30",,28012627
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,8987851,"176,876.40",,28012626
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,HERTFORDSHIRE COUNTY COUNCIL,8603819,"25,417.00",,1801742587
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,8603819,"4,518,833.00",,1801742587
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HERTFORDSHIRE COUNTY COUNCIL,8603819,"701,750.00",,1801742587
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Othe Public Sector,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,HERTFORDSHIRE COUNTY COUNCIL,8603819,"291,250.00",,1801742587
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COUNTY COUNCIL,8603819,"408,750.00",,1801742587
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),8957661,"51,173.40",,PB0515
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Non Contract,NHS 111,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,9009003,"41,336.00",654950120,416975
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,8895161,"337,751.67",,2786
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,8895183,"95,527.80",,2790
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,8895209,"127,337.00",,2793
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Independent Sector,NCAS/OATS,HOLLY HOUSE HOSPITAL,9037677,"28,405.74",,CABENH0615
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,8797434,"88,510.00",654945990,H0120598
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Computer Maintenance,IM&T PROJECTS,ITS DIGITAL,9048812,"64,364.59",,9347
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,9031957,"35,247.33",,HT000018732
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,9031957,385.4,,HT000018732
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,8866987,"76,367.00",654463720,A0007424
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,8867001,"96,868.75",,52964081
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,8867937,"169,478.59",123355441,16793
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,8867863,"108,041.00",,ME2000089922
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,8866901,"329,083.14",,IC0024156
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,8867055,"-42,947.00",,CC0004523
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,9031965,"-60,957.44",,HT000018741
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,9031966,"4,674.00",,HT000018742
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,9031966,"119,994.60",,HT000018742
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8913097,"523,628.00",,30186
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,9053430,"210,079.73",,102085-13-AUG-2015
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,8867015,"112,743.00",654935994,I0093845
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,8895454,"90,964.43",,77000365
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,8913912,"397,001.00",,77000305
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,8866690,"50,082.18",,17419285
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Prior Year,NCAS/OATS,PETERBOROUGH AND STAMFORD HOSPITALS NHS FOUNDATION TRUST,8866690,"2,486.30",,17419285
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,8876595,"447,571.00",,ENHCCGPINAUG15
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,PINEHILL HOSPITAL,9059751,"154,781.58",,ENHCCGPINEINVENHTTFR2015
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,PINEHILL HOSPITAL,9059754,"-53,793.03",,ENHCCGPINECRENHT7TFR2015
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,8796953,"4,429,024.83",654964985,BL150501
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Computer Software/License,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,QA PLUS LTD,8974330,"-32,160.00",,15054388
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY HEALTH CARE UK,8831298,"215,000.00",,ENHERTS0815PF
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,8876612,"639,866.00",426505170,ENHAUG2015RIVERS
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,8866843,"30,632.44",,I0175092
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,8867489,"-26,639.00",,C0012304
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,8797486,"290,337.00",654946987,I0103991
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,8867558,"1,621,949.00",654946987,I0104410
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,8912952,"222,557.00",654946987,I0101255
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,8867129,"258,584.00",,B0028530
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,8913874,"56,154.00",,B0028683
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,8844394,"56,438.19",654974100,I0046020
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,8867030,"88,210.00",915970991,06KHPNPF201505
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,8797449,"513,371.00",654948687,5010062378
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,9031989,"-50,789.16",,HT000018766
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,9031990,"97,188.53",,HT000018767
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,9031990,"1,221.80",,HT000018767
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8912961,"225,384.00",,231502
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,9031986,"41,290.02",,HT000018763
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,9031986,"1,812.20",,HT000018763
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,9069009,"1,062.72",,NHS333
Department of Health,NHS East & North Hertfordshire CCG,31/08/2015,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,9069009,"25,792.00",,NHS333
,,,,,,,,,
,,,,,,,"48,822,061.08",,
