Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,32068265,"126,123.41",,HT000047447
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,32068265,"9,420.21",,HT000047447
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,32068265,"5,791.67",,HT000047447
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BANCROFT MEDICAL CENTRE,32068265,"10,763.75",,HT000047447
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS LES Subj Awaiting CoA App,LOCAL ENHANCED SERVICES,BANCROFT MEDICAL CENTRE,32085648,"64,030.16",,FSEN04200038
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,31751293,"77,497.00",654924414,8461085
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,31751298,"77,497.00",654924414,8461619
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,31751326,"77,497.00",654924414,8462123
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,31751406,"-359,963.00",654924414,8462900
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,31848608,"49,231.00",654924414,06KBP052001
Department of Health,NHS East & North Hertfordshire CCG,31/03/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,31693498,"49,231.00",,06KBP042001
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,31736227,"238,398.62",654947005,404778
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,31848609,"136,842.00",654947005,06KBP052002
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,32157033,"175,177.49",654947005,405243
Department of Health,NHS East & North Hertfordshire CCG,31/03/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARTS HEALTH NHS TRUST,31693499,"136,842.00",,06KBP042002
Department of Health,NHS East & North Hertfordshire CCG,31/03/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BEDFORD HOSPITAL NHS TRUST,31693501,"33,582.00",,06KBP042004
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,BEDFORDSHIRE AND HERTFORDSHIRE LMC LTD (STAT LEVY),31753391,"63,574.94",,106862-01-APR-2020
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BEDFORDSHIRE AND HERTFORDSHIRE LMC LTD (STAT LEVY),31753391,"7,224.47",,106862-01-APR-2020
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,BEDFORDSHIRE AND HERTFORDSHIRE LMC LTD (STAT LEVY),31753391,"3,289.99",,106862-01-APR-2020
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-PMS Voluntary Levy,PRC DELEGATED CO-COMMISSIONING,BEDFORDSHIRE AND HERTFORDSHIRE LMC LTD (STAT LEVY),31753391,373.87,,106862-01-APR-2020
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BEDFORDSHIRE HOSPITAL FOUNDATION TRUST,31848611,"33,582.00",,06KBP052004
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,BEDFORDSHIRE HOSPITAL FOUNDATION TRUST,31848626,"215,530.00",,06KBP052019
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,32068216,"91,790.51",,HT000047355
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,32068216,"2,800.00",,HT000047355
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,32068216,"9,687.50",,HT000047355
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,32068216,"23,395.80",,HT000047355
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,32068216,158.94,,HT000047355
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,32068216,"8,749.55",,HT000047355
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS LES Subj Awaiting CoA App,LOCAL ENHANCED SERVICES,BEDWELL MEDICAL CENTRE,32085665,"45,717.52",,FSEN04200055
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32068218,"2,100.00",,HT000047359
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32068218,"96,337.26",,HT000047359
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32068218,"8,219.29",,HT000047359
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32068218,"16,983.33",,HT000047359
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32068218,"7,650.00",,HT000047359
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32068218,"14,720.50",,HT000047359
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32068218,"10,322.72",,HT000047359
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32068218,"15,401.02",,HT000047359
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,32068218,"14,749.99",,HT000047359
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS LES Subj Awaiting CoA App,LOCAL ENHANCED SERVICES,BIRCHWOOD SURGERY,32085659,"46,215.92",,FSEN04200049
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE LTD,31986867,"-51,999.46",GB235134980,123738
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE LTD,31986870,"30,664.62",GB235134980,123739
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Clinical&Medical-Independent Sector - Prior Year,NCAS/OATS,BMI HEALTHCARE LTD,32027915,"26,452.04",GB235134980,123733
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,BOURN HALL CLINIC,31751478,"35,710.00",,16918
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Clinical&Medical-Voluntary Sector,REABLEMENT,BPAS,31822583,"40,355.91",855924881,43995
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,32068220,"119,474.48",,HT000047365
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS PCO Other,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,32068220,"9,589.00",,HT000047365
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,32068220,"7,950.00",,HT000047365
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,32068220,"26,537.50",,HT000047365
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,32068220,"27,263.63",,HT000047365
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,32068220,"1,769.13",,HT000047365
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,32068220,"10,692.81",,HT000047365
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS LES Subj Awaiting CoA App,LOCAL ENHANCED SERVICES,BRIDGE COTTAGE SURGERY,32085638,"56,739.28",,FSEN04200028
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,32042612,"84,681.66",,HT000047361
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,32042612,"17,250.00",,HT000047361
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,32042612,"15,509.57",,HT000047361
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,32042612,"5,136.81",,HT000047361
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS LES Subj Awaiting CoA App,LOCAL ENHANCED SERVICES,BUNTINGFORD MEDICAL CENTRE,32085674,"36,450.84",,FSEN04200064
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32068219,"1,400.00",,HT000047363
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32068219,"78,590.79",,HT000047363
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32068219,996.47,,HT000047363
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32068219,"1,084.24",,HT000047363
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS PCO Locum Sickness,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32068219,"7,341.23",,HT000047363
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32068219,"4,075.00",,HT000047363
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32068219,"14,899.37",,HT000047363
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32068219,"11,976.00",,HT000047363
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,32068219,"6,690.37",,HT000047363
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS LES Subj Awaiting CoA App,LOCAL ENHANCED SERVICES,BURVILL HOUSE SURGERY,32085640,"41,619.96",,FSEN04200030
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31782873,"1,556,215.67",654910528,70027701
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31782949,"-112,254.92",654910528,60033533
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31848613,"76,067.33",654910528,06KBP052006
Department of Health,NHS East & North Hertfordshire CCG,31/03/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,31693503,"1,632,283.00",,06KBP042006
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,CANDOUR CARE SERVICES,31887939,"31,307.67",,537
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,32042616,"102,147.90",,HT000047367
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,32042616,"17,028.93",,HT000047367
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,32042616,101.33,,HT000047367
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,32042616,"8,366.50",,HT000047367
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS LES Subj Awaiting CoA App,LOCAL ENHANCED SERVICES,CHELLS WAY SURGERY,32085662,"53,282.52",,FSEN04200052
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,31848614,"31,869.00",654915415,06KBP052007
Department of Health,NHS East & North Hertfordshire CCG,31/03/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,31693504,"31,869.00",,06KBP042007
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32068221,"101,473.64",,HT000047369
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32068221,"6,684.11",,HT000047369
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32068221,"11,025.00",,HT000047369
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32068221,"9,650.00",,HT000047369
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32068221,"16,950.00",,HT000047369
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32068221,"19,704.19",,HT000047369
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,32068221,"9,412.76",,HT000047369
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS LES Subj Awaiting CoA App,LOCAL ENHANCED SERVICES,CHURCH STREET SURGERY BISHOPS STORT,32085654,"57,857.12",,FSEN04200044
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS LES Subj Awaiting CoA App,LOCAL ENHANCED SERVICES,CHURCH STREET SURGERY WARE,32085668,"68,928.72",,FSEN04200058
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,32068222,"57,778.88",,HT000047370
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,32068222,"11,801.52",,HT000047370
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Healthcentre Rent,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,32068222,"4,425.00",,HT000047370
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,32068222,"14,718.75",,HT000047370
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,32068222,"22,899.88",,HT000047370
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,32068222,695.94,,HT000047370
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,32068222,"5,598.80",,HT000047370
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS LES Subj Awaiting CoA App,LOCAL ENHANCED SERVICES,CROMWELL MEDICAL CENTRE,32085657,"30,801.12",,FSEN04200047
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,32042619,280,,HT000047372
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,32042619,"93,429.19",,HT000047372
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,32042619,"30,297.41",,HT000047372
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,32042619,"8,570.28",,HT000047372
Department of Health,NHS East & North Hertfordshire CCG,30/04/2020,ME-GMS GP Pension EEs Adjustments,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,32042619,"1,102.50",,HT000047372
