Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Othe Public Sector,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COUNTY COUNCIL,2602882,"750,000.00",,1801496466
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Social Care-ICES,COMMUNITY SERVICES,HERTFORDSHIRE COUNTY COUNCIL,2603068,"408,729.00",,1801496436
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Othe Public Sector,CARERS,HERTFORDSHIRE COUNTY COUNCIL,2603071,"158,187.00",,1801496440
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Othe Public Sector,CARERS,HERTFORDSHIRE COUNTY COUNCIL,2603077,"68,664.00",,1801496443
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,2745249,"185,256.00",,1801507974
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,C&M-GMS LES Alcohol,LOCAL ENHANCED SERVICES,HERTFORDSHIRE COUNTY COUNCIL,2745261,"23,116.00",,1801507976
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,C&M-GMS LES Yng Ppls Sex Hlth Clin,LOCAL ENHANCED SERVICES,HERTFORDSHIRE COUNTY COUNCIL,2745261,"23,250.00",,1801507976
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COUNTY COUNCIL,2745303,"331,000.00",,1801508528
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HERTFORDSHIRE COUNTY COUNCIL,2745303,"208,000.00",,1801508528
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,2745303,"4,272,000.00",,1801508528
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,2776570,"103,902.00",,1801508721
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),2776145,"59,218.00",,PB813
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),2776156,"40,567.00",,PB913
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),2776164,"33,691.00",,PB1013
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec Oth-NHS,PROGRAMME PROJECTS,HERTS URGENT CARE,2637693,"95,527.80",,2268
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec Oth-NHS,NON RECURRENT PROGRAMMES,HERTS URGENT CARE,2637703,"127,337.00",,2263
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,2637711,"320,330.35",,2264
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2500255,"78,765.00",,H0096778
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,2570581,"86,875.00",,H0096779
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,2740212,"50,614.17",,HT000006947
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,2740212,478.85,,HT000006947
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,2587641,"26,093.00",,196010
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,External Consultancy Fees,CORPORATE COSTS & SERVICES,LEAP ORGANISATION LTD,2725810,"25,297.50",,131
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,2509682,"92,875.50",,52950733
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,MARIE CURIE CANCER CARE,2569465,"25,244.50",,79
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,2745203,"62,890.00",,MS140067
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,2569814,"84,214.00",,ME2000081377
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,2569447,"198,113.00",,IC0018591
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,2615497,"141,127.00",,IC0018405
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,2740221,"-95,338.31",,HT000006956
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,2740222,"202,637.88",,HT000006957
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,C&M-GMS PrscChrgsCll&RmttdbyGPCntra,LOCAL ENHANCED SERVICES,NHS COMMISSIONING BOARD,2688108,"28,911.55",,7000004732
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Charges from CSU,CORPORATE COSTS & SERVICES,NHS HERTFORDSHIRE INTEGRATED CSU,2519250,"290,522.27",,7311100229
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NHS HERTS VALLEYS CCG,2745170,"1,819,054.37",,7021200056
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,2569551,"191,550.00",,21844
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH WEST LONDON HOSPITALS NHS TRUST,2509763,"49,962.43",,I0155461
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,OXFORD FERTILITY UNIT,2615745,"113,200.00",,OFUEOE9068
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,2569687,"104,706.00",,I0083393
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,2569510,"793,388.00",,Feb-14
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,2569540,"473,716.36",,ENHCCGPINERIVSPRINVFINOCT
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,2586859,"79,288.00",,ENHCCGPIN092013ADJ
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,2745128,"602,723.53",,ENHCCGPINERIVSPRINVFINNOV
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,2499168,"3,728,750.00",,BL131101
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,2509641,"161,570.01",,I0164354
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,2586737,"-441,742.00",,39529
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),2552030,"31,188.00",,45703387
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,2509731,"262,386.00",,B0023918
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,2569863,"43,462.00",,B0024187
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,2569644,"82,589.00",,06K010214PFBSH
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,2499340,"513,287.13",,204999
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,2740244,"-32,528.22",,HT000006979
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,2740245,"79,118.07",,HT000006980
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,2569407,"189,768.00",,217501
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,2740240,"39,294.35",,HT000006975
Department of Health,NHS East & North Hertfordshire CCG,28/02/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,2740240,"1,805.50",,HT000006975
,,,,,,,,,
,,,,,,,"43,310,079.78",,
