Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/06/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,8150833,"135,770.00",915970991,06KHPNPF201503
Department of Health,NHS East & North Hertfordshire CCG,30/06/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,8135204,"513,371.00",654948687,5010054052
Department of Health,NHS East & North Hertfordshire CCG,30/06/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,8399449,"-44,916.64",,HT000017682
Department of Health,NHS East & North Hertfordshire CCG,30/06/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,8399451,"93,240.52",,HT000017683
Department of Health,NHS East & North Hertfordshire CCG,30/06/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,8399451,"1,984.40",,HT000017683
Department of Health,NHS East & North Hertfordshire CCG,30/06/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8238667,"287,656.00",,230107
Department of Health,NHS East & North Hertfordshire CCG,30/06/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,8399443,"1,753.00",,HT000017679
Department of Health,NHS East & North Hertfordshire CCG,30/06/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,8399443,"34,613.40",,HT000017679
,,,,,,,,,
,,,,,,,"48,651,314.46",,
