Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,21881677,929.81,879108291,HT000035201
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS PrscChrgsCll&RmttdbyGPCntra,PRC DELEGATED CO-COMMISSIONING,ASHWELL SURGERY,21910028,"-2,390.80",879108291,HT000035542
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,ASHWELL SURGERY,21910028,"-25,187.51",879108291,HT000035542
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,BARKING HAVERING AND REDBRIDGE HOSPITALS NHS TRUST,21727225,"78,541.00",,8448693
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,BASILDON & THURROCK UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,21607524,"45,853.00",,94362
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,21881679,"85,315.64",,HT000035203
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,21881679,"18,392.10",,HT000035203
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,21881679,"8,462.22",,HT000035203
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,21881679,"5,991.65",,HT000035203
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,21881679,"2,929.17",,HT000035203
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,21881678,"-5,501.43",,HT000035202
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,21881678,"-13,410.26",,HT000035202
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BEDWELL MEDICAL CENTRE,21881678,"-13,905.24",,HT000035202
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,21881682,"94,058.80",,HT000035207
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,21881682,"11,389.32",,HT000035207
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,21881682,"6,730.28",,HT000035207
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,21881682,"4,420.00",,HT000035207
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,21881682,"2,145.79",,HT000035207
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,21881682,973.03,,HT000035207
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BIRCHWOOD SURGERY,21881682,316.71,,HT000035207
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,21768716,"107,041.78",,89503
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,21768714,"91,874.98",,89570
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,21637168,"50,855.29",,88171
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,BMI HEALTHCARE COLLECTIONS,21637175,"46,871.09",,88172
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Clinical&Medical-Voluntary Sector,REABLEMENT,BPAS,21851007,"29,582.84",855924881,37238
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,21881688,"112,292.08",,HT000035213
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,21881688,"11,166.11",,HT000035213
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,21881688,"9,508.33",,HT000035213
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,21881688,"3,579.64",,HT000035213
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,21881688,"2,846.49",,HT000035213
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,21881688,855.34,,HT000035213
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,21881687,"-3,078.55",,HT000035212
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,21881687,"-3,325.38",,HT000035212
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,21881687,"-15,153.20",,HT000035212
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,21881687,"-16,577.40",,HT000035212
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Training Expenses,RECHARGES,BROOK YOUNG PEOPLE,21664128,"29,500.00",,595
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,21881684,"49,518.01",,HT000035209
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,21881684,"4,885.82",,HT000035209
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,21881684,"3,591.28",,HT000035209
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,21881684,"3,056.15",,HT000035209
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,21881684,"1,634.15",,HT000035209
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,21881684,97.87,,HT000035209
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,BUPA CARE HOMES,21897004,"33,257.94",239731641,BUP1803EN
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,21881686,"68,364.56",,HT000035211
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,21881686,"6,398.12",,HT000035211
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,21881686,"4,808.33",,HT000035211
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,21881686,"4,770.90",,HT000035211
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,21881686,"2,989.42",,HT000035211
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,21881686,788.32,,HT000035211
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,21881686,350,,HT000035211
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,21976980,"961,900.00",,70022135
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,CANDOUR CARE SERVICES,21973218,"32,351.25",,460
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,CANDOUR CARE SERVICES,21973232,"31,307.67",,462
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,21881695,"49,974.90",,HT000035221
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,21881695,"4,522.93",,HT000035221
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,21881695,"3,585.30",,HT000035221
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,21881695,"2,328.82",,HT000035221
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,21881695,"1,839.44",,HT000035221
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,21881695,232,,HT000035221
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,21881695,221.92,,HT000035221
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,21881695,107.76,,HT000035221
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,21881695,84.57,,HT000035221
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Computer Hardware Purch,PRIMARY CARE IT,CDW,21717325,"53,308.80",GB902194939,PSINV02118433
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Computer Hardware Purch,PRIMARY CARE IT,CDW,21717323,"47,736.00",GB902194939,PSINV02086343
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Computer Hardware Purch,PRIMARY CARE IT,CDW,21717326,"47,736.00",GB902194939,PSINV02115494
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,Cont Care- Prior Year Payments,REABLEMENT,CENTRAL BEDFORDSHIRE COUNCIL,21664125,"99,750.95",,7010259785
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,21909804,"94,830.00",,HT000035215
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,21909804,"8,893.86",,HT000035215
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,21909804,"6,857.58",,HT000035215
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,21909804,"1,357.49",,HT000035215
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,21909804,654.83,,HT000035215
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,21909804,303.89,,HT000035215
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881691,"97,071.34",,HT000035217
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS LES Care of Older People,LOCAL ENHANCED SERVICES,CHURCH STREET SURGERY BISHOPS STORT,21629398,"25,438.53",,FSEN0418007
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881691,"11,475.00",,HT000035217
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881691,"9,240.75",,HT000035217
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881691,"7,923.48",,HT000035217
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881691,"6,936.58",,HT000035217
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881691,744.53,,HT000035217
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881691,637.65,,HT000035217
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME-GMS GP Prior Year AVCs,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881690,"-1,876.52",,HT000035216
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881690,"-2,398.35",,HT000035216
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881690,"-3,450.61",,HT000035216
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881690,"-6,031.94",,HT000035216
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881690,"-6,236.08",,HT000035216
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,21881690,"-9,765.93",,HT000035216
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,21881693,"59,977.40",,HT000035219
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,21881693,"6,780.78",,HT000035219
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,21881693,"6,129.17",,HT000035219
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS PCO Locum Adop/Pat/Mat,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,21881693,"5,202.54",,HT000035219
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,21881693,"4,503.48",,HT000035219
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,21881693,"4,416.00",,HT000035219
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,21881693,841.9,,HT000035219
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,21881693,560,,HT000035219
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,21881693,525.48,,HT000035219
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,COURTENAY HOUSE SURGERY,21881697,"45,720.31",,HT000035223
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,COURTENAY HOUSE SURGERY,21881697,"5,036.51",,HT000035223
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,COURTENAY HOUSE SURGERY,21881697,"4,186.52",,HT000035223
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,COURTENAY HOUSE SURGERY,21881697,"3,220.98",,HT000035223
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,COURTENAY HOUSE SURGERY,21881697,239.37,,HT000035223
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,21881699,"50,632.98",,HT000035225
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,21881699,"5,396.94",,HT000035225
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,21881699,"5,150.00",,HT000035225
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,21881699,"3,693.60",,HT000035225
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,21881699,525.48,,HT000035225
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,21881701,"85,709.89",,HT000035227
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,21881701,"8,375.59",,HT000035227
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,21881701,"5,967.43",,HT000035227
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,21881701,615.36,,HT000035227
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,21881701,350.32,,HT000035227
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,21881701,280,,HT000035227
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,21881703,"87,957.58",,HT000035229
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,21881703,"10,698.35",,HT000035229
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,21881703,"6,708.43",,HT000035229
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,21881703,"4,773.61",,HT000035229
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,21881703,"2,803.15",,HT000035229
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,21881703,"2,245.83",,HT000035229
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,21881702,"-1,293.49",,HT000035228
Department of Health,NHS East & North Hertfordshire CCG,30/04/2018,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,21881702,"-13,298.97",,HT000035228
