Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,15494166,"3,838.80",876631000,HT000027228
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Seconded-Basic Sal-Staff fm oth org,NURSING DIRECTORATE,NHS ENGLAND,15337815,"25,851.35",654 442 045,7000021659
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec NHS CCG-Non Contract,Winter Resilience,NHS WEST ESSEX CCG,15459656,"105,266.00",,7022000488
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,NHS Payables <1Yr-Non PO Accruals,BALANCE SHEET,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,15261375,"595,969.00",,39141
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,15321141,"107,783.00",654935994,I0104462
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,15247839,"399,434.37",,77000565
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,15247854,"93,214.56",,77000576
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,15247752,"456,105.00",GB426505170 1,ENHCCGPINDEC16
Department of Health,NHS East & North Hertfordshire CCG,30/11/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,15110976,"4,692,411.46",654964985,BL160901
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,15247813,"-168,055.47",,ENHERTS04160616
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,15247825,"-127,378.14",,ENHERTS07160916
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,15277173,"300,000.00",,ENHERTS1216PF
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,15248225,"656,518.00",426505170,ENHCCGDEC2016RIVERS
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,15199623,"45,002.90",,I0180202
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,15199639,"-32,126.50",,C0012992
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,15199654,"25,119.27",,I0182127
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,15199665,"-58,424.02",,C0013096
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,15234180,"133,299.38",,S000881
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,15231856,"2,102,776.00",654946987,I0132932
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,15234337,"282,244.00",,B0031968
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,15337883,"41,575.63",654974100,I0053166
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,15261540,"106,006.00",915970991,06KHPNPF161709
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Clinical&Medical-Independent Sector,Winter Resilience,STORT VALLEY HEALTH CARE LTD,15338097,"32,939.99",,1112016
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,SUE RYDER CARE,15430001,"-36,162.01",,13667
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,15202027,"655,510.00",654948687,SLA1433
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,15430182,"-70,726.00",654948687,PERAC1099
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,15520718,"153,951.00",654948687,PERA1124
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Telecoms-Data lines,ADHOC BUSINESS,VIRGIN MEDIA BUSINESS LTD,15310656,"284,527.08",591819014,931559029
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,15494188,"-47,451.88",,HT000027251
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,15494189,"106,027.58",,HT000027252
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,15494189,"1,932.00",,HT000027252
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,15261304,"225,000.00",,242219
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),15526914,"127,500.00",,70483
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),15526916,"63,750.00",,70484
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,15494185,"40,388.97",,HT000027248
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,15494185,"1,344.00",,HT000027248
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,15365880,996.3,,NHS390
Department of Health,NHS East & North Hertfordshire CCG,31/12/2016,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,15365880,"33,906.04",,NHS390
,,,,,,,,,
,,,,,,,"48,411,132.89",,
