Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Clinical Other,REABLEMENT,HERTFORDSHIRE EYE HOSPITAL (THE),16952148,"36,933.40",,HEHENHCCG1116
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,16841254,"120,621.14",,3569
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,16841263,"369,501.52",,3572
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,16841286,"127,337.00",,3567
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,16770090,"62,634.00",654945990,H0144743
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,16952077,"140,304.00",654945990,H0143237
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Voluntary Sector,HOSPICES,ISABEL HOSPICE,17050231,"1,664,000.00",,I180101
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Clinical Other,REABLEMENT,JEESAL AKMAN CARE CORP LTD,16792098,"36,053.00",,2495
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,17018321,"34,454.99",,HT000029313
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,17018321,184.8,,HT000029313
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,16856844,"29,851.00",,246799
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Miscellaneous Expenditure (L9),LOCAL ENHANCED SERVICES,LEA VALLEY HEALTH LTD,16754670,"40,101.00",,19
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,16867846,"66,512.00",654463720,A0031695
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,16868000,"97,266.50",,52979580
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Clinical Other,REABLEMENT,MARIE STOPES INTERNATIONAL,16952150,"48,052.24",882426016,MS170656
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,16792070,"36,897.95",123355441,SIN018002
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,16867984,"101,292.00",,ME2000099658
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Clinical Other,REABLEMENT,MILLBROOK HEALTHCARE LTD,16754822,"50,404.48",GB675991080,12848
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Clinical Other,REABLEMENT,MILLBROOK HEALTHCARE LTD,16754832,"48,303.47",GB675991080,12850
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Clinical Other,REABLEMENT,MILLBROOK HEALTHCARE LTD,16891409,"110,245.95",GB675991080,11263
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Clinical Other,REABLEMENT,MILLBROOK HEALTHCARE LTD,16891466,"59,061.54",GB675991080,11503
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Clinical Other,REABLEMENT,MILLBROOK HEALTHCARE LTD,16891486,"74,750.65",GB675991080,11806
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Clinical Other,REABLEMENT,MILLBROOK HEALTHCARE LTD,16891529,"46,903.13",GB675991080,12064
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Clinical Other,REABLEMENT,MILLBROOK HEALTHCARE LTD,17026401,"65,602.91",GB675991080,12439
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Clinical Other,REABLEMENT,MILLBROOK HEALTHCARE LTD,17026405,"62,793.59",GB675991080,12701
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,16867659,"318,925.00",,IC0029758
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,17018329,"-55,724.21",876631000,HT000029322
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,17018330,"111,308.79",876631000,HT000029323
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,17018330,"3,754.80",876631000,HT000029323
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Seconded-Basic Sal-Staff fm oth org,NURSING DIRECTORATE,NHS ENGLAND,16745072,"44,316.48",654 442 045,7000023431
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Seconded-Basic Sal-Staff fm oth org,NURSING DIRECTORATE,NHS ENGLAND,16745153,"-25,851.35",654 442 045,7000023519
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Computer Hardware Purch,PRIMARY CARE IT,NHS ENGLAND,17019070,"168,452.00",654 442 045,7000023491
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Charges from CSU,STRATEGY & DEVELOPMENT,NHS NEL CSU,17000124,"33,650.75",,7312800053
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,16778698,"50,057.14",,60026
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,16778700,"41,714.29",,60030
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,16853744,"41,828.57",,60029
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,16853772,"29,622.86",,60027
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,16853634,"599,033.00",,42153
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,16760245,"182,530.45",,103963-23-MAR-2017
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,16859025,"23,761.86",,103993-10-APR-2017
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Cont Care- Retrospective Claims,CHC ADULT FULLY FUNDED,ONE-OFF SUPPLIER,16859025,"18,020.41",,103993-10-APR-2017
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,16859028,"31,909.05",,103992-10-APR-2017
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,16867803,"116,794.00",654935994,I0107351
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,16841297,"93,214.56",,77000730
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,16841306,"399,434.37",,77000729
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,16841245,"456,105.00",GB426505170 1,ENHCCGPINAPR17
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,16706725,"4,692,411.46",654964985,BL170101
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,PRIVATE AMBULANCE SERVICE LTD,16877522,"214,607.88",137654691,8261
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,17050148,"300,000.00",,ENHERTS0417PF
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Cont Care- Prior Year Payments,REABLEMENT,RAMSAY NEUROLOGICAL SERVICES,17050195,"-135,975.77",,ENHERTS01170317
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,16841332,"656,518.00",426505170,ENHCCGAPR2017RIVERS
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,16867977,"90,925.67",,S001548
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,16853610,"2,207,323.00",654946987,I0140493
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,16867742,"282,244.00",,B0032927
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,16867778,"106,006.00",915970991,06KHPNPF171801
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Voluntary Sector,HOSPICES,ST CLARE HOSPICE TRUST,16973901,"44,225.00",,2985
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Independent Sector,Winter Resilience,STORT VALLEY HEALTH CARE LTD,16792114,"45,642.92",,1022017
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Computer Maintenance,ADHOC BUSINESS,TRUSTMARQUE SOLUTIONS LTD,16770911,"42,390.65",,2257314
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,16810633,"587,614.00",654948687,SLA1833
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Clinical&Medical-Othe Public Sector,NON RECURRENT PROGRAMMES,UNIVERSITY OF HERTFORDSHIRE,16867881,"50,000.00",539959672,112446
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,17018350,"-46,355.20",,HT000029344
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,17018351,"96,197.87",,HT000029345
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,17018351,"3,855.60",,HT000029345
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,16853573,"225,000.00",,JG7
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),16853611,"25,342.21",654948100,73405
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,17018347,"40,801.64",,HT000029341
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,17018347,"1,579.20",,HT000029341
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,16856780,664.33,,NHS400
Department of Health,NHS East & North Hertfordshire CCG,30/04/2017,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,16856780,"25,915.50",,NHS400
,,,,,,,,,
,,,,,,,"50,441,918.99",,
