Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Othe Public Sector,CARERS,HERTFORDSHIRE COUNTY COUNCIL,4797203,"69,351.00",,1801590917
Department of Health,NHS East & North Hertfordshire CCG,31/07/2014,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COUNTY COUNCIL,4297337,"326,000.00",,1801573073
Department of Health,NHS East & North Hertfordshire CCG,31/07/2014,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HERTFORDSHIRE COUNTY COUNCIL,4297337,"848,000.00",,1801573073
Department of Health,NHS East & North Hertfordshire CCG,31/07/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,4297337,"4,397,000.00",,1801573073
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),4519114,"33,470.00",,PB114
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),4519126,"40,931.00",,PB214
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),4519130,"57,738.00",,PB314
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,4622270,"95,527.80",,2458
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Independent Sector,NON RECURRENT PROGRAMMES,HERTS URGENT CARE,4645040,"127,337.00",,2459
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,4663278,"320,330.35",,2453
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,4534069,"93,913.00",,H0105577
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,4621983,"74,063.00",,H0105578
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,4765543,"35,011.79",,HT000011186
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,4765543,507.15,,HT000011186
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,4586907,"30,896.00",,208278
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,4519287,"92,875.50",,52955551
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Computer Software/License,NON RECURRENT PROGRAMMES,MAP OF MEDICINE LTD,4565744,"72,860.54",932962895,689
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,MARIE CURIE CANCER CARE,4814912,"-25,797.32",,817
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,MARIE CURIE CANCER CARE,4814920,"45,000.00",,818
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,MARIE CURIE CANCER CARE,4814925,"-25,797.32",,819
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,MARIE CURIE CANCER CARE,4814927,"45,000.00",,820
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,4621638,"84,668.42",,ME2000083577
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,4586537,"300,705.00",,IC0020601
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,4765549,"-82,506.65",,HT000011193
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,4765550,"168,917.70",,HT000011194
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,4765550,"3,678.85",,HT000011194
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Charges from CSU,CORPORATE COSTS & SERVICES,NHS CENTRAL EASTERN CSU,4565861,"326,584.00",,7312200578
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,NHS ENGLAND,4814946,"523,507.50",654442045,7000009601
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Cont Care- Children,CHC CHILDREN,NHS HERTS VALLEYS CCG,4622281,"490,791.72",,7021200120
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NHS HERTS VALLEYS CCG,4683795,"2,884,705.39",,7021200121
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Prescribing,PRESCRIBING,NHS NORTHUMBERLAND CCG,4683697,"64,152.27",,7010700034
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,4586812,"390,045.00",,24843
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH WEST LONDON HOSPITALS NHS TRUST,4519268,"71,316.00",,I0160801
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,NORTH WEST LONDON HOSPITALS NHS TRUST,4783431,"42,242.00",,I0161191
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,OXFORD FERTILITY UNIT,4622321,"115,050.00",,OFUEOE9074
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,4586698,"102,134.00",654935994,I0086712
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,4621781,"1,083,235.00",,ENHCCGPINJAUG14
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,4533741,"4,077,415.17",,BL140501
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,4519202,"180,750.84",,I0167993
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,4534128,"355,073.00",654946987,1336815
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,4587034,"915,348.00",654946987,I0068610
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,4498487,"-5,362.67",,B0025548
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,4498487,"-36,591.33",,B0025548
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,4519488,"278,769.00",,B0025610
Department of Health,NHS East & North Hertfordshire CCG,31/07/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,4463928,"137,467.00",,06K010814PFHPN
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,ST GEORGES HEALTHCARE NHS TRUST,4771830,"-43,575.00",,6340826
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,4533965,"519,202.00",,5010024527
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,4622137,"165,845.00",,5010025863
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Independent Sector,URGENT CARE,VIRGIN CARE LEA VALLEY LLP,4586857,"60,115.50",918510332,812Z358
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,4765574,"-47,734.10",,HT000011218
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,4765575,"1,392.65",,HT000011219
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,4765575,"96,546.81",,HT000011219
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,4586440,"287,656.00",,222109
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,4622171,"-65,401.00",,21926
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,4765570,"38,443.94",,HT000011214
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,4765570,"1,601.95",,HT000011214
,,,,,,,,,
,,,,,,,"42,695,652.87",,
