Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,8708165,"39,152.50",,FSCFE52
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,8743704,"35,220.01",,HT000018192
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,8743704,442.8,,HT000018192
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,KNEBWORTH AND MARYMEAD PRACTICE,8708074,"29,122.50",,FSCFE37
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,LISTER HOUSE SURGERY HATFIELD,8708107,"30,987.50",,FSCFE42
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,QUALITY PREMIUM PROGRAMME,LISTER HOUSE SURGERY HATFIELD,8781744,"28,254.45",,72015
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,8510908,"91,520.00",654463720,E0003566
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,8510957,"96,868.75",,52963427
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Computer Software/License,NON RECURRENT PROGRAMMES,MAP OF MEDICINE LTD,8449544,"79,848.62",932962895,781
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MAPLES HEALTH CENTRE,8708052,"27,357.50",,FSCFE34
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,MARIE CURIE CANCER CARE,8553479,"45,000.00",,1952
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,8635922,"58,972.53",882426016,MS151310
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,8573933,"169,478.59",123355441,SIN014794
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,8671634,"169,478.59",123355441,SIN014965
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,8511672,"108,041.00",,ME2000089425
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,8573929,"329,083.14",,IC0023879
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,8743710,"-54,460.70",,HT000018199
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,8743711,"113,917.15",,HT000018200
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,8743711,"3,550.60",,HT000018200
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec NHS CCG-Non Contract,BUSINESS INFORMATICS,NHS BEDFORDSHIRE CCG,8619147,"90,134.00",,7020700537
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8574012,"523,628.00",,29714
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,8587950,"298,000.00",,28951
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,8574073,"114,799.00",654935994,I0093367
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,PARK GREEN SURGERY BROXBOURNE,8708035,"26,695.00",,FSCFE32
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,8553601,"397,001.00",,77000304
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,8553611,"90,964.43",,77000364
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,PEARTREE SURGERY,8693070,"44,286.00",,FSPSMCF76
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,PEARTREE SURGERY,8708192,"54,577.50",,FSCFE57
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,PINEHILL HOSPITAL,8450195,"-60,249.00",,ENHCCGPININVFINFEB15
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,PINEHILL HOSPITAL,8450211,"-117,881.24",,ENHCCGPININVFINMAR15
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,8553488,"447,571.00",,ENHCCGPINJUL15
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,PORTMILL SURGERY,8708144,"35,670.00",,FSCFE48
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,QUALITY PREMIUM PROGRAMME,POTTERELLS MEDICAL CENTRE,8588508,"31,121.88",,GVJ2015
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,POTTERELLS MEDICAL CENTRE,8693046,"29,988.00",,FSPOMCF111
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,POTTERELLS MEDICAL CENTRE,8708154,"37,842.50",,FSCFE50
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY HEALTH CARE UK,8449456,"215,000.00",,ENHERTS0615PF
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY HEALTH CARE UK,8450034,"215,000.00",,ENHERTS0715PF
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,REGAL CHAMBERS SURGERY,8708113,"32,257.50",,FSCFE43
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,RIVERS HOSPITAL,8449981,"298,108.79",426505170,ENHCCGRIVINVFINMAR15
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,RIVERS HOSPITAL,8450001,"152,954.35",426505170,ENHCCGRIVINVFINFEB15
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,8553554,"639,866.00",426505170,ENHJULY2015RIVERS
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,8539230,"180,750.84",,I0174457
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,8736220,"-79,022.69",,C0012125
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,8494291,"1,621,949.00",654946987,I0101823
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,8697491,"290,337.00",654946987,I0103417
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,8511074,"258,583.00",,B0028360
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,8553182,"40,420.05",654974100,I0045219
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,SOUTH STREET SURGERY,8693061,"36,496.80",,FSSSMCF136
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,SOUTH STREET SURGERY,8708187,"50,805.00",,FSCFE56
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,8521962,"-56,290.72",915970991,06KHPNREC201501
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,8747831,"88,210.00",915970991,06KHPNPF2015042
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,ST NICHOLAS HEALTH CENTRE,8708068,"28,480.00",,FSCFE36
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,STANMORE MEDICAL GROUP,8693066,"38,896.00",,FSSRMCF11
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,STANMORE MEDICAL GROUP,8708181,"49,712.50",,FSCFE55
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,STOCKWELL LODGE MEDICAL CENTRE,8708126,"32,680.00",,FSCFE45
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,SURGERY ASTONIA HOUSE,8708120,"32,542.50",,FSCFE44
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,8479154,"513,371.00",654948687,5010058365
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,8521855,"760,729.00",654948687,5010054135
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,8521966,"-575,353.00",654948687,5090003324
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,WALLACE HOUSE SURGERY,8693041,"28,026.00",,FSWHMCF56
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,WALLACE HOUSE SURGERY,8708149,"35,957.50",,FSCFE49
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,WARDEN LODGE MEDICAL PRACTICE,8708043,"26,862.50",,FSCFE33
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,8743733,"-48,394.06",,HT000018223
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,8743734,"1,558.00",,HT000018224
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,8743734,"96,730.77",,HT000018224
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8573983,"287,656.00",,230929
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,8574029,"-221,013.00",,22724
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),8686179,"-54,029.88",,58204
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,8743730,"38,980.39",,HT000018220
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,8743730,"1,533.40",,HT000018220
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,8589421,"1,132.00",,NHS331
Department of Health,NHS East & North Hertfordshire CCG,31/07/2015,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,8589421,"27,344.00",,NHS331
,,,,,,,,,
,,,,,,,"37,994,645.73",,
