Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Other ICT Costs-IT Security Costs,IM&T PROJECTS,CSC COMPUTER SCIENCES LTD,11956512,"23,814.26",584686581,5278005373
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Computer Hardware Purch,IM&T,DART,11677469,"49,080.00",,376026
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,External Consultancy Fees,IM&T,DNS CONSULTANCY LTD,11662839,"29,880.00",,3137
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,External Consultancy Fees,IM&T,DNS CONSULTANCY LTD,11662841,"29,880.00",,3138
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care-NHS Trust,CHC CHILDREN,EAST AND NORTH HERTFORDSHIRE NHS TRUST,11600179,"50,038.00",,4126782
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,11745474,"40,340.00",,4127564
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,11809781,"8,370,099.00",,4127147
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,11809782,"1,050,000.00",,4127212
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,11809783,"-200,000.00",,4127546
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,11809784,"-2,804,032.00",,4127547
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Children,CHC CHILDREN,EAST AND NORTH HERTFORDSHIRE NHS TRUST,11874119,"50,838.00",,4128018
Department of Health,NHS East & North Hertfordshire CCG,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,11584103,"16,003,575.00",,4126869
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,11730308,"60,220.77",,836672
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,11730316,"38,802.00",,836654
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,11730352,"26,729.51",,836764
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,11731067,"166,000.00",,837093
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,11731333,"-179,550.00",,837096
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,11731359,"56,855.00",,837118
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,11731378,"-353,522.91",,837281
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,11745097,"33,917.00",,836409
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,11770593,"1,337,151.51",,837359
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Miscellaneous Expenditure (L9),COMMISSIONING SCHEMES,EPHEDRA HEALTHCARE LTD,11648783,"30,000.00",,EPHMAR1
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,Winter Resilience,EPHEDRA HEALTHCARE LTD,11770586,"61,568.00",,WPWH8216
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,Winter Resilience,EPHEDRA HEALTHCARE LTD,11770588,"36,276.00",,WPWH0316
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Voluntary Sector,HOSPICES,GARDEN HOUSE HOSPICE,11706480,"26,026.00",,2015578
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,Winter Resilience,GENERATING HEALTHCARE LTD,11672210,"45,402.50",,ULV06MARCH
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,11770341,"71,315.17",,X0151799
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,11769918,"89,773.00",654923417,3188799
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,URGENT CARE,HAVERSTOCK HEALTHCARE LTD,11731401,"50,242.00",215028936,CHESHUNTMIU0316
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,URGENT CARE,HAVERSTOCK HEALTHCARE LTD,11731409,"108,625.00",215028936,CHESHUNTMIU201516V
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,URGENT CARE,HAVERSTOCK HEALTHCARE LTD,11770520,"50,242.00",215028936,CHESHUNTMIU0416
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Voluntary Sector,PROGRAMME PROJECTS,HCPA LTD,11600618,"74,282.00",,2613
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Voluntary Sector,PROGRAMME PROJECTS,HCPA LTD,11600630,"62,965.00",,2614
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Voluntary Sector,PROGRAMME PROJECTS,HCPA LTD,11617946,"60,000.00",,2845
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Voluntary Sector,PROGRAMME PROJECTS,HCPA LTD,11617968,"40,000.00",,2544
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COMMUNITY NHS TRUST,11600267,"136,409.27",,28014271
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COMMUNITY NHS TRUST,11600297,"67,355.00",,28014272
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COMMUNITY NHS TRUST,11600360,"188,000.00",,28014289
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Non Contract,WINTER PRESSURES,HERTFORDSHIRE COMMUNITY NHS TRUST,11648610,"29,561.59",,28014079
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Non Contract,WINTER PRESSURES,HERTFORDSHIRE COMMUNITY NHS TRUST,11648625,"-52,803.75",,28014082
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,11706455,"2,663,661.35",,28014294
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,11784627,"62,723.00",,28012880
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,11784642,"66,331.50",,28013129
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,11784707,"43,019.64",,28013697
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,11784718,"80,758.50",,28013698
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Non Contract,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,11785007,"138,446.35",,28014262
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-CQUIN,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,11785021,"-29,871.00",,28014287
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,11785030,"44,138.30",,28014288
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Non Contract,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COMMUNITY NHS TRUST,11785683,"37,500.00",,28014392
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,11785779,"55,744.00",,28014524
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,11681241,"6,480,000.00",,1801880429
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Children,CHC CHILDREN,HERTFORDSHIRE COUNTY COUNCIL,11824537,"27,858.75",,1801868016
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,11843966,"196,000.00",,1801880431
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,11874145,"196,417.00",,1801881342
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HERTFORDSHIRE COUNTY COUNCIL,11941646,"46,448.00",,1801868778
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),11706418,"101,524.00",,HEHENHCCG0116
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),11843806,"82,152.20",,HEHENHCCG0216
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,11843812,"40,000.00",654950120,417937
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,11785928,"337,751.67",,3105
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,11785930,"95,527.80",,3106
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,11785932,"127,337.00",,3107
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,11785934,"31,749.85",,3108
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,11785936,"25,093.34",,3109
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11731467,"89,078.00",654945990,H0130745
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Voluntary Sector,HOSPICES,ISABEL HOSPICE,11785224,"1,664,000.00",,I170101
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Computer Hardware Purch,IM&T PROJECTS,ITS DIGITAL,11711583,"200,062.80",GB801445955,10222
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,11922816,"30,251.22",,HT000023012
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,11922816,401.8,,HT000023012
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,LEONARD CHESHIRE DISABILITY,11634568,"52,660.05",899322375,RINVNN00015037A
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,11769791,"76,698.00",654463720,A0016850
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,11770463,"96,868.75",,52970565
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Clinical Other,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,11874057,"49,020.92",882426016,MS160499
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,11730234,"45,924.46",123355441,SIN016300
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,11730251,"48,145.83",123355441,SIN016443
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,11730338,"43,354.45",123355441,SIN016613
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,11912672,"169,478.59",123355441,19097
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,METHODIST HOMES,11911992,"3,428.57",755243136,LET002903
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,METHODIST HOMES,11911992,"25,028.57",755243136,LET002903
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Computer Software/License,STRATEGY & DEVELOPMENT,METHODS ANALYTICS LTD,11785662,"43,200.00",,SIN022257
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,11770490,"108,305.00",,ME2000094106
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Social Care-ICES,COMMUNITY SERVICES,MILLBROOK HEALTHCARE LTD,11650412,"47,248.80",,9202
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,11770603,"329,083.00",,IC0026856
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,11922824,"-55,165.78",876631000,HT000023021
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,11922825,"114,961.95",876631000,HT000023022
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,11922825,"3,927.80",876631000,HT000023022
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Charges from CSU,STRATEGY & DEVELOPMENT,NHS NORTH AND EAST LONDON CSU,11745488,"32,991.00",,7311403846
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,11671984,"27,961.74",,48384482
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care-CCG,CHC ADULT FULLY FUNDED,NHS WEST ESSEX CCG,11730365,"30,562.75",,7022000369
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,11730279,"74,662.00",,34053
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,11731050,"52,680.00",,34944
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,11770297,"523,628.00",,34992
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,11710631,"137,181.10",,102753-30-MAR-2016
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,11732168,"60,244.97",,102795-07-APR-2016
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Retrospective Claims,CHC ADULT FULLY FUNDED,ONE-OFF SUPPLIER,11913463,"35,317.06",,102869-20-APR-2016
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,11943474,"65,651.17",,102868-20-APR-2016
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Non NHS Payables <1Yr,BALANCE SHEET,OPTUM HEALTH SOLUTIONS (UK) LTD,11706441,"181,424.12",200592154,H0000001222
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,11770546,"112,743.00",654935994,I0099446
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,11731452,"397,001.00",,77000467
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,11731458,"90,964.43",,77000472
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,11633995,"447,571.00",GB426505170 1,ENHCCGPINAPR16
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,PINELODGE CARE HOME,11634276,"41,828.57",,2016014
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,PINELODGE CARE HOME,11634290,"41,828.57",,2016016
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,PINELODGE CARE HOME,11634290,"13,371.43",,2016016
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,PINELODGE CARE HOME,11634297,"41,828.57",,2016017
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,PINELODGE CARE HOME,11634297,"8,914.29",,2016017
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,PINELODGE CARE HOME,11634309,"41,828.57",,2016019
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,PINELODGE CARE HOME,11634309,914.29,,2016019
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,PINELODGE CARE HOME,11648710,"36,600.00",,2016005
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,11600306,"4,463,275.83",654964985,BL160101
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,11825030,"1,000,000.00",654964985,BL151248
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Computer Software/License,IM&T,PROSPERON NETWORKS LTD,11624008,"28,054.80",,INV61895
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,11956908,"639,866.00",426505170,ENHAPR2016RIVERS
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,11770332,"150,727.16",,I0180105
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,11731480,"1,912,286.00",654946987,I0119972
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,11745123,"37,019.00",654946987,I0116019
