Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Non Contract,WINTER PRESSURES,EAST AND NORTH HERTFORDSHIRE NHS TRUST,12086392,"91,413.00",,4126749
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,EAST AND NORTH HERTFORDSHIRE NHS TRUST,12118228,"30,022.00",,4128657
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,12138184,"1,409,428.59",,837884
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Miscellaneous Expenditure (L9),COMMISSIONING SCHEMES,EPHEDRA HEALTHCARE LTD,12007276,"48,666.00",,EPHMAR2
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,FOUR SEASONS HEALTH CARE LTD,12138230,"26,450.81",,281387JPMANKJP
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Voluntary Sector,HOSPICES,GARDEN HOUSE HOSPICE,12138340,"1,153,583.00",,2016586
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,12086609,"71,315.17",,X0153830
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,12086532,"143,878.00",654923417,3190540
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,URGENT CARE,HAVERSTOCK HEALTHCARE LTD,12118159,"55,120.00",215028936,CHESHUNTMIU0516
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,12118117,"3,838,806.61",,28014577
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,12118185,"68,137.00",,28014592
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Prior Year,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,12378994,"25,193.00",,28014655
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,12706969,"25,628.33",,28014668
Department of Health,NHS East & North Hertfordshire CCG,30/04/2016,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,11874137,"6,480,000.00",,1801881354
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Cont Care- Children,CHC CHILDREN,HERTFORDSHIRE COUNTY COUNCIL,11985980,"178,150.55",,1801849118A
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Cont Care- Children,CHC CHILDREN,HERTFORDSHIRE COUNTY COUNCIL,11985988,"145,259.44",,1801868605
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Cont Care- Children,CHC CHILDREN,HERTFORDSHIRE COUNTY COUNCIL,12038169,"52,653.83",,1801881627
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Othe Public Sector,PROGRAMME PROJECTS,HERTFORDSHIRE COUNTY COUNCIL,12086836,"121,591.09",,1801886748
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Othe Public Sector,WINTER PRESSURES,HERTFORDSHIRE COUNTY COUNCIL,12086836,"13,187.22",,1801886748
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Othe Public Sector,PROGRAMME PROJECTS,HERTFORDSHIRE COUNTY COUNCIL,12086843,"403,361.00",,1801886750
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Othe Public Sector,CARERS,HERTFORDSHIRE COUNTY COUNCIL,12118149,"46,928.00",,1801886754
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HERTFORDSHIRE COUNTY COUNCIL,12118149,"8,334.00",,1801886754
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,12118149,"505,112.00",,1801886754
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,HERTFORDSHIRE COUNTY COUNCIL,12118149,"2,927,168.00",,1801886754
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Social Care-ICES,COMMUNITY SERVICES,HERTFORDSHIRE COUNTY COUNCIL,12138289,"351,398.00",,1801893395
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Clinical Other,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),11986137,"79,280.00",,HEHENHCCG0316
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,12118495,"369,501.52",,3159
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,12118509,"120,621.14",,3160
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,12118517,"127,337.00",,3161
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,12118530,"35,429.00",,3170
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,11986374,"89,078.00",654945990,H0131059
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Computer Maintenance,IM&T PROJECTS,ITS DIGITAL,12007545,"27,635.26",GB801445955,10278
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Computer Maintenance,IM&T PROJECTS,ITS DIGITAL,12086906,"27,635.26",GB801445955,10279
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Computer Maintenance,CCG-IT PROGRAMME,ITS DIGITAL,12686967,"27,635.26",GB801445955,10348
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,12629089,"28,257.20",,HT000023547
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,12629089,401.8,,HT000023547
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,Winter Resilience,LEA VALLEY HEALTH LTD,12138342,"45,961.31",,10
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Miscellaneous Expenditure (L9),COMMISSIONING SCHEMES,LEA VALLEY HEALTH LTD,12310285,"41,134.00",,11
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,12007470,"76,698.00",654463720,A0017892
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,12007457,"96,868.75",,52971113
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Computer Software/License,NON RECURRENT PROGRAMMES,MAP OF MEDICINE LTD,12493578,"82,248.62",932962895,885
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,MARIE CURIE CANCER CARE,11975803,"40,000.00",,2961
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,11975687,"47,297.82",882426016,MS160252
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,12064798,"108,305.00",,ME2000094662
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Social Care-ICES,COMMUNITY SERVICES,MILLBROOK HEALTHCARE LTD,12138338,"50,404.48",,9598
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Social Care-ICES,COMMUNITY SERVICES,MILLBROOK HEALTHCARE LTD,12138455,"40,252.89",,9600
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,12086520,"329,083.00",,IC0026921
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,12629097,"-61,296.40",876631000,HT000023556
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,12629098,"118,146.40",876631000,HT000023557
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,12629098,"4,296.80",876631000,HT000023557
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,12138211,"668,311.00",,35415
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,12661549,"56,260.39",,102922-19-MAY-2016
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,12086554,"104,153.00",654935994,I0100079
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,PARTNERSHIPS IN CARE LTD,12378339,"44,485.00",654448321,CRO00258
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,PARTNERSHIPS IN CARE LTD,12378924,"-31,680.00",654448321,CRO70026A
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,PARTNERSHIPS IN CARE LTD,12707083,"41,615.00",654448321,CRO00248
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,12007621,"59,591.84",,87001797
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,12087044,"397,278.92",,77000558
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,12087056,"91,028.08",,77000569
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Non NHS Payables <1Yr,BALANCE SHEET,PINEHILL HOSPITAL,12086412,"447,571.00",GB426505170 1,ENHCCGPINMAY16
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,12137443,"46,388.28",GB426505170 1,ENHCCGPININVFINJAN16
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,11975823,"352,690.00",654964985,BL151255
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,11986164,"4,463,275.83",654964985,BL160201
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,12228791,"300,000.00",,ENHERTS0416PF
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,12659070,"300,000.00",,ENHERTS0516PF
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,12138097,"65,345.16",426505170,ENHCCGRIVINVJAN16
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,12138294,"639,866.00",426505170,ENHMAY2016RIVERS
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,12007346,"150,727.16",,I0180485
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,12086350,"80,418.40",,I0178908
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,12118095,"1,912,286.00",654946987,I0120950
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,12007630,"305,905.00",,B0030127
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,12260170,"79,438.00",,B0030293
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Computer Maintenance,IM&T,SOFTCAT LTD,12614261,"95,040.00",491848503,INV01380808
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,12118212,"32,909.46",654974100,I0050333
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,11986245,"60,714.10",915970991,06KHPNREC201511
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,12007583,"88,210.00",915970991,06KHPNPF161702
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,12687019,"29,968.03",915970991,06KHPNREC201512
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Cont Care- Prior Year Payments,CHC ADULT JOINT FUNDED,ST ELIZABETH'S CENTRE,12137577,"38,804.85",,SIN071073
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Independent Sector,Winter Resilience,STORT VALLEY HEALTH CARE LTD,12007673,"26,925.00",,132016
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,11986430,"653,055.00",654948687,5010089621
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Clinical&Medical-Voluntary Sector,PROGRAMME PROJECTS,UNIVERSITY OF HERTFORDSHIRE,12659172,"76,758.00",539959672,100128
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Telecoms-Data lines,IM&T,VIRGIN MEDIA BUSINESS LTD,12310106,"31,354.04",591819014,932023014
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,12629122,"-44,720.50",,HT000023582
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,12629123,"98,847.52",,HT000023583
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,12629123,"2,189.40",,HT000023583
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,12137590,"132,909.00",,237667
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,NHS Payables <1Yr-Non PO Accruals,BALANCE SHEET,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,12137784,"225,000.00",,JG000007
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,12137790,"-54,443.00",,23431
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WHITTINGTON HOSPITAL NHS TRUST (THE),12228777,"43,638.15",,65143
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,12629119,"59,635.75",,HT000023579
Department of Health,NHS East & North Hertfordshire CCG,31/05/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,12629119,"1,812.20",,HT000023579
,,,,,,,,,
,,,,,,,"51,418,687.12",,
