Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1135322,"78,765.00",,H0090295
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,1135336,"86,875.00",,H0090303
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,1276284,"32,937.23",,HT000003608
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,1276284,502.4,,HT000003608
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING'S COLLEGE HOSPITAL NHS FOUNDATION TRUST,1135487,"27,145.00",,184197
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,External Consultancy Fees,CEO/ BOARD OFFICE,LEAP ORGANISATION LTD,1302919,"60,616.39",,125
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,1196181,"92,875.50",,52947738
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,1148570,"84,214.00",,ME2000079204
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,1148910,"198,113.00",,IC0017486
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,1276293,"-107,742.33",,HT000003617
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,1276294,"190,147.29",,HT000003618
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Charges from CSU,NON RECURRENT PROGRAMMES,NHS HERTFORDSHIRE INTEGRATED CSU,1091468,"58,333.33",,7311100055
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Charges from CSU,CORPORATE COSTS & SERVICES,NHS HERTFORDSHIRE INTEGRATED CSU,1135225,"549,035.21",,7311100073
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,1091626,"191,550.00",,19567
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH WEST LONDON HOSPITALS NHS TRUST,1148236,"25,191.28",,I0150521
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,1121238,"106,633.00",,I0080624
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,1121617,"714,100.00",,ENHCCGPINSEPT13
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,1280662,"322,003.21",,ENHCCGPINERIVSPRINVFINAPR
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,1280681,"304,842.96",,ENHCCGPINERIVSPRINVFINJUN
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,1280691,"366,147.89",,ENHCCGPINERIVSPRINVFINMAY
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Audit Fees : External non statutory,CORPORATE COSTS & SERVICES,PRICEWATERHOUSECOOPERS LLP,1196166,"63,000.00",,1354073740
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,1091518,"3,728,750.00",,BL130601
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,1120948,"161,570.02",,I0161507
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,1135505,"434,755.00",,1325975
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,1104610,"262,386.00",,B0022626
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,1312747,"262,386.00",,B0022877
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,1135464,"39,308.00",,I0036288
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,1160241,"82,589.00",,06K010913PFBSH
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,1121156,"443,688.33",,201824
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,1276318,"-45,141.07",,HT000003642
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,1276319,"92,273.70",,HT000003643
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,1121120,"189,768.00",,213921
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,1276314,"2,198.00",,HT000003638
Department of Health,NHS East & North Hertfordshire CCG,30/09/2013,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,1276314,"38,975.68",,HT000003638
,,,,,,,,,
,,,,,,,"36,685,015.40",,
