Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,6575714,"33,917.00",,829545
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Miscellaneous Expenditure (L9),COMMISSIONING SCHEMES,EPHEDRA HEALTHCARE LTD,6455585,"115,095.00",,EPHDEC1PP
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,6366831,"65,651.42",,X0127525
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,6455289,"76,572.32",,X0124252
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,6366896,"95,995.00",,3156216
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Training Expenses,CORPORATE GOVERNANCE,HANYA PARTNERS LTD,6367573,"27,281.84",181272907,1421ENHCCG2
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,6349367,"2,567,628.42",,28010407
Department of Health,NHS East & North Hertfordshire CCG,31/12/2014,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COUNTY COUNCIL,6243190,"326,000.00",,1801641021
Department of Health,NHS East & North Hertfordshire CCG,31/12/2014,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE COUNTY COUNCIL,6243190,"27,000.00",,1801641021
Department of Health,NHS East & North Hertfordshire CCG,31/12/2014,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HERTFORDSHIRE COUNTY COUNCIL,6243190,"848,000.00",,1801641021
Department of Health,NHS East & North Hertfordshire CCG,31/12/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,6243190,"4,397,000.00",,1801641021
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,6349576,"188,405.00",,1801652289
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,6543160,"188,405.00",,1801660745
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Non Contract,Winter Resilience,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,6598567,"456,000.00",654950120,415800
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,6367613,"156,791.88",,2550
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,6367859,"337,751.67",,2553
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,6387399,"95,527.80",,2557
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Clinical&Medical-Independent Sector,NON RECURRENT PROGRAMMES,HERTS URGENT CARE,6418923,"127,337.00",,2560
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Clinical&Medical-Independent Sector,NCAS/OATS,HOLLY HOUSE HOSPITAL,6563065,"31,437.03",,CABENH1114
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,6387135,"-59,340.00",654945990,H0111627
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,6387338,"-81,932.21",654945990,H0111633
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,6419051,"93,913.00",654945990,H0112305
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,6558803,"41,282.83",,HT000014473
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,6558803,305.9,,HT000014473
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,6349542,"30,896.00",,218249
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,6290779,"71,316.00",654463720,A0001832
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,6290833,"129,960.42",,52959120
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,6543153,"51,260.00",,MS142572
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,6366582,"84,420.00",,ME2000086191
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,6366712,"300,705.00",,IC0022001
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,6575696,"50,413.00",,IC0022043
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,6558811,"-66,682.52",,HT000014482
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,6558812,"138,809.29",,HT000014483
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,6558812,"3,372.95",,HT000014483
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Charges from CSU,IM&T,NHS CENTRAL EASTERN CSU,6290569,"213,535.30",,7312200959
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Charges from CSU,NON RECURRENT PROGRAMMES,NHS CENTRAL EASTERN CSU,6300348,"390,413.00",,7312200898
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Charges from CSU,NON RECURRENT PROGRAMMES,NHS CENTRAL EASTERN CSU,6300387,"-25,000.00",,7312200981
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Charges from CSU,CORPORATE COSTS & SERVICES,NHS CENTRAL EASTERN CSU,6575592,"46,697.00",,7312200886
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Charges from CSU,CORPORATE COSTS & SERVICES,NHS CENTRAL EASTERN CSU,6575802,"-46,696.99",,7312201011
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Cont Care- Children,CHC CHILDREN,NHS HERTS VALLEYS CCG,6504328,"333,960.11",,7021200174
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NHS HERTS VALLEYS CCG,6575755,"2,880,505.21",,7021200175
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,6470912,"37,096.88",,48354196
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,6470930,"27,489.40",,48354199
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,6367245,"394,833.00",,27018
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,6367506,"120,472.00",,27211
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,6367437,"104,004.00",654935994,I0089135
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,6349258,"1,083,235.00",426505170,ENHCCGPINJAN15
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,6349349,"4,077,415.16",654964985,BL141001
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,6290602,"180,750.84",,I0170994
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,6300712,"346,102.00",654946987,1341321
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,6300738,"1,571,948.00",654946987,I0071838
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,6300727,"278,054.00",,B0026950
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6418721,"40,420.05",654974100,I0040703
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6418737,"40,420.05",654974100,I0040936
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6418742,"40,420.05",654974100,I0041539
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6418775,"40,420.05",654974100,I0041884
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6418809,"40,420.05",654974100,I0042042
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,6418914,"40,420.05",654974100,I0042563
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,6290808,"137,467.00",,06K010115PFHPN
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Computer Software/License,IM&T,TRUSTMARQUE SOLUTIONS LTD,6358478,"38,043.93",GB727348615,2222817
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,6349440,"519,202.00",654948687,5010040376
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,6386535,"172,382.00",654948687,5010033223
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,6386691,"-85,729.00",654948687,5090001673
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Clinical&Medical-Independent Sector,URGENT CARE,VIRGIN CARE LEA VALLEY LLP,6408327,"66,715.50",918510332,812Z365
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,6558836,"-47,237.72",,HT000014508
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,6558837,"1,255.80",,HT000014509
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,6558837,"97,866.96",,HT000014509
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6290719,"-94,292.00",,22185
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,6366743,"259,581.00",,226217
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,6558832,"38,260.94",,HT000014504
Department of Health,NHS East & North Hertfordshire CCG,31/01/2015,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,6558832,"1,859.55",,HT000014504
,,,,,,,,,
,,,,,,,"45,745,592.84",,
