Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,13347355,"1,716,140.00",,1801912585
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,13347358,"196,417.00",,1801912579
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,13519969,"196,417.00",,1801928122
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),13447995,"73,756.60",,HEHENHCCG0516
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,13334639,"369,501.52",,3210
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,13334652,"120,621.14",,3211
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,13334665,"127,337.00",,3212
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,13334736,"89,077.00",654945990,H0133340
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Computer Maintenance,CCG-IT PROGRAMME,ITS DIGITAL,13414079,"27,635.26",GB801445955,10470
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Voluntary Sector,HOSPICES,KEECH HOSPICE CARE,13347477,"168,494.00",,SIN002906
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,13347414,"119,405.00",,236223
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,13347536,"56,311.63",654463720,A0020112
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,13347512,"97,266.50",,52972419
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,MAPLES HEALTH CENTRE,13394056,"27,357.50",,FSEN0716038
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,MARIE CURIE CANCER CARE,13619053,"40,000.00",,3299
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,13488471,"53,803.87",882426016,MS161248
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,13391453,"169,478.59",123355441,19521
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,13359425,"108,305.00",,ME2000095421
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Social Care-ICES,COMMUNITY SERVICES,MILLBROOK HEALTHCARE LTD,13433382,"40,252.89",,10243
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Social Care-ICES,COMMUNITY SERVICES,MILLBROOK HEALTHCARE LTD,13433385,"50,404.48",,10241
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,13391465,"311,450.00",,IC0027311
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,13554131,"-55,423.76",876631000,HT000024710
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,13554132,"118,817.19",876631000,HT000024711
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,13554132,"4,174.80",876631000,HT000024711
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Charges from CSU,STRATEGY & DEVELOPMENT,NHS NORTH AND EAST LONDON CSU,13413886,"32,991.00",,7311404237
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec NHS CCG-Non Contract,Winter Resilience,NHS WEST ESSEX CCG,13307657,"105,266.00",,7022000412
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,13391893,"14,300.00",,300125
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,NIGHTINGALE NURSING HOME,13391893,"62,385.71",,300125
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,13448015,"595,969.00",,36479
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,13391476,"110,442.00",654935994,I0101110
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,13391503,"91,028.08",,77000571
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,13391517,"397,278.92",,77000560
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,PEARTREE SURGERY,13394159,"38,204.25",,FSEN0716083
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,13413750,"454,629.00",GB426505170 1,ENHCCGPINJUL16
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,PINEHILL HOSPITAL,13414332,"40,286.80",GB426505170 1,ENHCCGPINEINVCQUIN1516
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,PORTMILL SURGERY,13394112,"28,536.00",,FSEN0716069
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,POTTERELLS MEDICAL CENTRE,13394164,"26,489.75",,FSEN0716084
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Contract & Agency-Agency Spec Contr,COMMISSIONING,PRIMARY CARE PROJECTS ASSOCIATES LTD,13598711,"36,000.00",166796747,154
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,13306762,"4,692,411.46",654964985,BL160401
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,13391599,"300,000.00",,ENHERTS0716PF
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,REGAL CHAMBERS SURGERY,13394116,"32,257.50",,FSEN0716071
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,13413876,"662,578.25",426505170,ENHCCGJULY2016RIVERS
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,13347377,"119,819.67",,S000066
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,13306902,"2,025,468.00",654946987,I0124448
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,13347766,"282,244.00",,B0030697
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,13392040,"42,243.41",654974100,I0051097
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,SOUTH STREET SURGERY,13394073,"30,483.00",,FSEN0716047
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,13347796,"88,210.00",915970991,06KHPNPF161704
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,13618851,"-36,788.27",915970991,06KHPNREC161702
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,STANMORE MEDICAL GROUP,13394175,"29,827.50",,FSEN0716087
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13306983,"655,510.00",654948687,5010095278
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,13554155,"-42,163.92",,HT000024735
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,13554156,"82,807.78",,HT000024736
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,13554156,"4,620.00",,HT000024736
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,13447953,"225,000.00",,238986
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,13554152,"39,362.39",,HT000024732
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,13554152,"1,754.80",,HT000024732
,,,,,,,,,
,,,,,,,"46,721,334.77",,
