Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,BOURN HALL CLINIC,5640684,"522,706.67",,14839
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,BRIDGE COTTAGE SURGERY,5846655,"-37,309.66",,HT000013111
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,BRIDGE COTTAGE SURGERY,5846656,"80,841.19",,HT000013112
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,BRIDGE COTTAGE SURGERY,5846656,"2,511.60",,HT000013112
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5597085,"854,197.05",,70011845
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5813897,"90,964.43",,77000147
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hlthcre-Foundation Trsts,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,5813915,"397,001.00",,77000086
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,5665925,"65,303.00",,52741623
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,5666008,"15,253,432.00",,4110876
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,5666015,"44,492.00",,4110886
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,5717899,"112,508.00",,4110214
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,5665821,"1,248,556.00",,828382
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,5718297,"33,917.00",,828620
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,5665626,"65,651.42",,X0124505
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,5665651,"95,995.00",,3151607
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COUNTY COUNCIL,5572879,"326,000.00",,1801613755
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE COUNTY COUNCIL,5572879,"27,000.00",,1801613755
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HERTFORDSHIRE COUNTY COUNCIL,5572879,"848,000.00",,1801613755
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,5572879,"4,397,000.00",,1801613755
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,5751575,"124,059.00",,1801627435
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,5751579,"188,405.00",,1801627432
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Othe Public Sector,CARERS,HERTFORDSHIRE COUNTY COUNCIL,5834768,"69,351.00",,1801632281
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Social Care-ICES,COMMUNITY SERVICES,HERTFORDSHIRE COUNTY COUNCIL,5834778,"469,550.00",,1801632283
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,5834786,"161,150.00",,1801632287
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,5666056,"95,527.80",,2520
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Independent Sector,NON RECURRENT PROGRAMMES,HERTS URGENT CARE,5666073,"127,337.00",,2521
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,5666091,"320,330.35",,2515
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Independent Sector,NCAS/OATS,HOLLY HOUSE HOSPITAL,5700189,"50,708.44",,CABENH0914
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,5640747,"93,913.00",654945990,H0109719
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,5665898,"74,063.00",654945990,H0109720
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,5846675,322,,HT000013131
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,5846675,"30,731.33",,HT000013131
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,5666353,"30,896.00",,214339
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,5581589,"92,875.50",,52957530
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,5681223,"37,504.04",,52958009
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,5681227,"37,504.04",,52958010
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,MARIE CURIE CANCER CARE,5834271,"45,000.00",,1001
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,5872347,"60,099.00",,MS142134
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,5798973,"84,420.00",,ME2000083922
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,5799002,"84,420.00",,ME2000084354
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,5799009,"84,420.00",,ME2000084860
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,5799026,"84,420.00",,ME2000085295
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,5665590,"300,705.00",,IC0021462
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,5846681,"-68,765.38",,HT000013138
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,5846682,"156,824.93",,HT000013139
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,5846682,"3,405.15",,HT000013139
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Cont Care- Children,CHC CHILDREN,NHS HERTS VALLEYS CCG,5717877,"33,699.40",,7021200135
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NHS HERTS VALLEYS CCG,5766710,"3,659,439.21",,7021200148
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,5665945,"394,833.00",,26205
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,5665982,"93,653.00",,26265
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH WEST LONDON HOSPITALS NHS TRUST,5582555,"71,316.00",,A0000309
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,OXFORD FERTILITY UNIT,5782974,"99,610.00",,OFUEOE9077
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,5665642,"102,134.00",654935994,I0088179
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,5640674,"1,083,235.00",,ENHCCGPINNOV14
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,5766425,"-37,877.32",,ENHCCGPINERIVCRFINJUN14
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,5640698,"4,077,415.17",654964985,BL140801
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,5581450,"180,750.84",,I0169838
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,5665483,"-161,118.00",654946987,40486
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,5665525,"-92,843.00",654946987,40559
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,5665977,"355,073.00",654946987,1339540
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,5666115,"3,305,734.00",654946987,I0070408
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,5581614,"278,053.00",,B0026452
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Computer Software/License,IM&T,SNOW SOFTWARE LTD,5641697,"42,844.80",,703741
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,5581756,"137,467.00",,06K011114PFHPN
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,5640724,"519,202.00",654948687,5010033320
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Independent Sector,URGENT CARE,VIRGIN CARE LEA VALLEY LLP,5666416,"60,115.50",918510332,812Z362
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,5846706,"-47,783.10",,HT000013164
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,5846707,"106,594.65",,HT000013165
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,5846707,"1,271.90",,HT000013165
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,5665536,"287,656.00",,224480
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,5665604,"-224,600.00",,22061
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,5846702,"37,439.51",,HT000013160
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,5846702,"1,593.90",,HT000013160
Department of Health,NHS East & North Hertfordshire CCG,30/11/2014,Clinical&Medical-Independent Sector,NON RECURRENT PROGRAMMES,X-PERT HEALTH,5581603,"54,000.00",,2077
,,,,,,,,,
,,,,,,,"42,144,073.13",,
