Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,13771797,"1,373,290.05",,839148
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Contract & Agency-Agency Spec Contr,COMMISSIONING,ESSENTIA TRADING LTD,13647218,"42,274.50",,50843
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,13707223,"76,013.32",,X0158069
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,13707208,"116,825.00",654923417,3195959
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,URGENT CARE,HAVERSTOCK HEALTHCARE LTD,13686903,"52,681.00",215028936,CHESHUNTMIU0616
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,URGENT CARE,HAVERSTOCK HEALTHCARE LTD,13776354,"52,681.00",215028936,CHESHUNTMIU0816
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,13744359,"3,251,233.98",,28015139
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,14036461,"46,882.67",,28015155
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Othe Public Sector,CARERS,HERTFORDSHIRE COUNTY COUNCIL,13771718,"23,464.00",,1801928110
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HERTFORDSHIRE COUNTY COUNCIL,13771718,"4,167.00",,1801928110
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,13771718,"252,556.00",,1801928110
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,HERTFORDSHIRE COUNTY COUNCIL,13771718,"1,463,584.00",,1801928110
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,13849983,"196,832.00",,1801943889
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HERTFORDSHIRE COUNTY COUNCIL,13990664,"500,000.00",,1801944207
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COUNTY COUNCIL,14000408,"43,500.00",,1801948947
Department of Health,NHS East & North Hertfordshire CCG,31/07/2016,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,13565894,"6,480,000.00",,1801928119
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,13686965,"52,875.00",,3260
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,13687033,"369,501.52",,3270
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,13687035,"120,621.14",,3271
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,13687037,"127,337.00",,3272
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,13647760,"89,077.00",654945990,H0134593
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,13999407,"30,656.90",,HT000025239
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,13999407,277.2,,HT000025239
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,13792659,"64,063.00",,235724
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,13828013,"29,851.00",,237383
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,13707213,"56,311.63",654463720,A0021513
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,13707211,"97,266.50",,52973376
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,13927606,"55,668.62",882426016,MS161488
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,13707200,"169,478.59",123355441,19733
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,14000352,"169,478.59",123355441,19941
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,13744812,"108,305.00",,ME2000095867
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,13707190,"311,450.00",,IC0027585
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,13999415,"-63,814.80",876631000,HT000025248
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,13999416,"117,157.35",876631000,HT000025249
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,13999416,"4,771.20",876631000,HT000025249
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,13771696,"35,595.00",,48414632
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,13771866,"26,648.67",,48447804
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,13771872,"30,065.17",,48447806
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,13771876,"36,483.71",,48447822
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,13776090,"89,478.98",,48449767
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,13776094,"26,648.67",,48451376
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,13776102,"30,065.17",,48451378
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,13776105,"36,483.71",,48451414
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,13776111,"35,595.00",,48451416
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,13771703,"143,341.00",,36406
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,13771795,"595,969.00",,36826
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,14000151,"113,209.00",,35503
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,13832806,"81,754.92",,103184-02-AUG-2016
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,13832807,"221,069.23",,103216-09-AUG-2016
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Cont Care- Retrospective Claims,CHC ADULT FULLY FUNDED,ONE-OFF SUPPLIER,13832807,"27,784.81",,103216-09-AUG-2016
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,13935127,"50,413.91",,103246-17-AUG-2016
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Cont Care- Retrospective Claims,CHC ADULT FULLY FUNDED,ONE-OFF SUPPLIER,14049239,"48,504.76",,103297-30-AUG-2016
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,13707202,"107,783.00",654935994,I0101732
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,13744229,"91,028.08",,77000572
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,13744252,"397,278.92",,77000561
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,13744086,"454,629.00",GB426505170 1,ENHCCGPINAUG16
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Contract & Agency-Agency Spec Contr,COMMISSIONING,PRIMARY CARE PROJECTS ASSOCIATES LTD,13776341,"28,800.00",166796747,160
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,13647492,"4,692,411.46",654964985,BL160501
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,13792979,"300,000.00",,ENHERTS0816PF
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,RIVERS HOSPITAL,13729124,"89,694.21",426505170,ENHCCGRIVINVCQUIN1516
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,13744492,"662,578.25",426505170,ENHCCGAUG2016RIVERS
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,RIVERS HOSPITAL,13906465,"-58,421.00",426505170,ENHCCGRIVCRHR05Z1516
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Clinical Other,ACUTE COMMISSIONING,RIVERS HOSPITAL,14000339,"107,950.82",426505170,ENHCCGRIVINVFINIMAR16
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,13707195,"119,819.66",,S000213
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,13686953,"2,102,775.00",654946987,I0126490
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,13707249,"282,245.00",,B0030936
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,13744921,"50,182.00",,B0031143
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,SOUTH ESSEX PARTNERSHIP NHS FOUNDATION TRUST,13744763,"42,243.41",654974100,I0051516
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,13744413,"106,006.00",915970991,06KHPNPF161705
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,13647720,"655,510.00",654948687,SLA10043
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,13999437,"-45,100.92",,HT000025271
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,13999438,"94,764.45",,HT000025272
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,13999438,"3,973.20",,HT000025272
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,13771748,"225,000.00",,239730
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,13999434,"37,853.91",,HT000025268
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,13999434,"1,856.40",,HT000025268
Department of Health,NHS East & North Hertfordshire CCG,31/08/2016,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,13968824,"44,489.82",,NHS368
,,,,,,,,,
,,,,,,,"47,525,150.54",,
