Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,28688518,"9,508.33",,HT000043025
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BRIDGE COTTAGE SURGERY,28688518,"4,693.50",,HT000043025
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,28688514,"54,048.74",,HT000043021
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,28688514,"1,493.82",,HT000043021
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,28688514,700,,HT000043021
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,28688514,"1,727.25",,HT000043021
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Water Rates,PRC DELEGATED CO-COMMISSIONING,BUNTINGFORD MEDICAL CENTRE,28688514,275.01,,HT000043021
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,28688516,"73,688.62",,HT000043023
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Other FDR Payment,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,28688516,"1,992.95",,HT000043023
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,28688516,"3,644.54",,HT000043023
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,BURVILL HOUSE SURGERY,28688516,"4,808.33",,HT000043023
Department of Health,NHS East & North Hertfordshire CCG,31/07/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,28283317,"1,556,215.67",654910528,70024961
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,CANDOUR CARE SERVICES,28503992,"32,351.25",,511
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CASTLEGATE SURGERY HERTFORD,28432998,"-25,885.00",,FSEN0819039
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,28688526,"6,321.69",,HT000043033
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,28688526,"52,425.82",,HT000043033
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,28688526,53.88,,HT000043033
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCN DES Clinical Director,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,28688526,"2,956.64",,HT000043033
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,CASTLEGATE SURGERY HERTFORD,28688526,"6,471.25",,HT000043033
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,28688526,"1,255.76",,HT000043033
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCO Doctors Ret Scheme,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,28688526,"2,615.40",,HT000043033
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,28688526,"20,150.00",,HT000043033
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Other,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,28688526,"6,535.04",,HT000043033
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CASTLEGATE SURGERY HERTFORD,28688526,"2,472.75",,HT000043033
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688519,"-1,005.75",,HT000043026
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688519,"-7,132.77",,HT000043026
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,ME - GMS TPS Added Years Adj EEs,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688519,-300.3,,HT000043026
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,ME-GMS GP Pension EEs,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688519,"-4,820.34",,HT000043026
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,ME-GMS GP Pension ERs Adjustments,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688519,"-5,393.66",,HT000043026
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688519,"-7,232.53",,HT000043026
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688520,"97,924.80",,HT000043027
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688520,151.94,,HT000043027
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688520,"2,855.54",,HT000043027
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688520,"49,792.50",,HT000043027
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688520,"2,346.75",,HT000043027
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688520,173.59,,HT000043027
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,ME-GMS GP Prior Year EEs,PRC DELEGATED CO-COMMISSIONING,CHELLS WAY SURGERY,28688520,179.79,,HT000043027
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,28391995,"29,346.18",654915415,N0033625
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,28688522,"99,038.19",,HT000043029
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,28688522,318.82,,HT000043029
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,28688522,"5,062.10",,HT000043029
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,28688522,"8,600.00",,HT000043029
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Cost Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,28688522,"6,936.58",,HT000043029
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY BISHOPS STORT,28688522,"3,274.25",,HT000043029
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,28688524,"58,054.21",,HT000043031
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,28688524,420.95,,HT000043031
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,28688524,"2,123.48",,HT000043031
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,28688524,"6,129.17",,HT000043031
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CHURCH STREET SURGERY WARE,28688524,"3,953.25",,HT000043031
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,28688527,"54,353.23",,HT000043034
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,28688527,"3,645.14",,HT000043034
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,28688527,"5,599.66",,HT000043034
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CROMWELL MEDICAL CENTRE,28688527,"1,785.00",,HT000043034
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,28688529,"89,788.25",,HT000043036
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,28688529,"3,804.06",,HT000043036
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,28688529,"2,078.01",,HT000043036
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,CUFFLEY & GOFFS OAK MEDICAL PRACTICE,28688529,"4,270.00",,HT000043036
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Clinical&Medical-Independent Sector,INTERMEDIATE CARE,DOLPHIN HOUSE SURGERY,28344239,"26,668.50",,20-Jul-19
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Clinical&Medical-Independent Sector,INTERMEDIATE CARE,DOLPHIN HOUSE SURGERY,28344243,"26,668.50",,21-Jul-19
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,28688531,"94,496.99",,HT000043038
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS MPIG Correction Factor,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,28688531,"1,401.57",,HT000043038
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS PCN DES Participation,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,28688531,"3,639.44",,HT000043038
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,28688531,"20,833.33",,HT000043038
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,C&M-GMS Prem Notional Rent,PRC DELEGATED CO-COMMISSIONING,DOLPHIN HOUSE SURGERY,28688531,39.58,,HT000043038
Department of Health,NHS East & North Hertfordshire CCG,31/07/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,28162879,"19,803,002.00",654973984,4164080
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,28647121,"-1,526,158.02",654973984,4164627
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Cont Care-NHS Trust,CHC CHILDREN,EAST AND NORTH HERTFORDSHIRE NHS TRUST,28697904,"53,204.84",654973984,4164138
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,28730199,"54,166.67",654973984,4164850
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,28751863,"122,486.00",654973984,4151404
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,EAST AND NORTH HERTFORDSHIRE NHS TRUST,28751878,"96,500.00",654973984,4160861
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Travel Booking Services,PATIENT TRANSPORT,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,28390962,"-78,976.24",654919501,8115022
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,28465983,"1,815,485.69",654919501,8115262
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Travel Booking Services,PATIENT TRANSPORT,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,28465986,"233,181.00",654919501,8115256
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Hcare Srv Rec NHS Trust-Non Contract,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,28552571,"30,139.90",654919501,8115461
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Clinical&Medical-Clinical Other,GP FORWARD VIEW,EPHEDRA HEALTHCARE LTD,28661952,"37,884.00",,EAAUG2019
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,ESSEX PARTNERSHIP UNIVERSITY NHS FT,28482168,"64,828.42",GB654974100,I0066783
Department of Health,NHS East & North Hertfordshire CCG,31/08/2019,Clinical&Medical-Independent Sector,Winter Resilience,FINECARE HOMES (STEVENAGE),28647115,"51,778.85",,D2A31AUG
