Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,HERTFORDSHIRE COUNTY COUNCIL,20382564,"41,293.00",,1802220698
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Seconded-Basic Sal-Staff fm oth org,OPERATIONS MANAGEMENT,HERTFORDSHIRE COUNTY COUNCIL,20382564,151,,1802220698
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Social Care-ICES,COMMUNITY SERVICES,HERTFORDSHIRE COUNTY COUNCIL,20654170,"348,743.00",,1802234842
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Othe Public Sector,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COUNTY COUNCIL,20705276,"30,875.75",,1802235436
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - WINTER RESILIENCE,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,20654191,"141,368.00",654950120,P0000139
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,20356231,"128,064.44",210815253,4073
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,20356231,"179,897.19",210815253,4073
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,20356231,"422,355.42",210815253,4073
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,20382587,"7,353.00",210815253,4077
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,20382587,"8,834.00",210815253,4077
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,20382587,"24,249.00",210815253,4077
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,NCAS/OATS,HOLLY HOUSE HOSPITAL,20441726,"27,276.33",,06K1017
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,20302737,"62,762.00",654945990,H0154483
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Computer Hardware Purch,PRIMARY CARE IT,ITS DIGITAL,20415935,"46,203.30",GB801445955,12420
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,20650163,"37,645.64",,HT000033990
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,20650163,206.4,,HT000033990
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Miscellaneous Expenditure (L9),LOCAL ENHANCED SERVICES,LEA VALLEY HEALTH LTD,20610704,"66,076.00",,59
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,20356160,"66,512.00",654463720,A0039526
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,20382624,"142,810.58",654929007,52986240
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,20654157,"128,389.99",654929007,52986166
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,20654157,"82,259.85",654929007,52986166
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,20573874,"38,674.56",882426016,MS172747
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,20411114,"101,292.00",,ME2000104117
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,20334732,"318,925.00",,IC0032551
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,20650170,"-64,050.24",876631000,HT000033998
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,20650171,"121,858.75",876631000,HT000033999
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,20650171,"4,377.40",876631000,HT000033999
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Chrgs from SLA,HUMAN RESOURCES,NHS HERTS VALLEYS CCG,20319536,"84,603.00",,7021200876
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Charges from CSU,STRATEGY & DEVELOPMENT,NHS NEL CSU,20382634,"33,650.75",,7312803540
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,20443259,"66,171.93",156725100,H42332
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,20443261,"72,893.70",156725100,H42333
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,20507253,"31,165.58",156725100,00000001H25265
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,20507257,"31,165.59",156725100,00000001H25266
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,20507269,"32,708.44",156725100,00000001H30437
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec NHS CCG-Non Contract,Winter Resilience,NHS WEST ESSEX CCG,20638034,"86,477.00",,7022000780
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,20334713,"599,033.00",,46654
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,ONE-OFF SUPPLIER,20364207,"35,061.72",,104781-29-DEC-2017
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,ONE-OFF SUPPLIER,20364208,"29,252.67",,104780-29-DEC-2017
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,NHS Recbles <1Yr- CHC Risk Pool Con,BALANCE SHEET,ONE-OFF SUPPLIER,20364208,"20,793.66",,104780-29-DEC-2017
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,20411650,"419,625.00",GB426505170 1,ENHCCGPINJAN18
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,20534964,"97,920.45",GB426505170 1,ENHCCGPININVFINSEPT17
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,20534965,"170,785.33",GB426505170 1,ENHCCGPININVFINAUG17
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,PINELODGE CARE HOME,20679079,"29,042.87",,500139
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Cont Care- Prior Year Payments,REABLEMENT,PINELODGE CARE HOME,20679079,"16,421.42",,500139
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,20291306,"5,016,416.67",654964985,BL171001
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,20291436,"-712,643.00",654964985,CR001620
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,20408737,"631,635.00",426505170,ENHCCGJAN2018RIVERS
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,20534962,"112,526.69",426505170,ENHCCGRIVINVFINSEPT17
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,20534963,"80,940.91",426505170,ENHCCGRIVINVFINAUG17
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,20356202,"90,925.66",,S002738
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,20334734,"2,207,323.00",654946987,I0152450
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Non Contract,COMMUNITY SERVICES,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),20466221,275.12,,45744042
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ROYAL MARSDEN NHS FOUNDATION TRUST (THE),20466221,"25,662.88",,45744042
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,20356271,"244,600.00",,B0035490
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,20319533,"116,794.00",,57785629
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,20356257,"91,438.00",915970991,06KHPNPF171810
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,20637951,"83,276.10",915970991,06KHPNREC171808
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20441646,"32,716.81",GB654461922,6386987
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Prior Year,REABLEMENT,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20441646,892.98,GB654461922,6386987
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,STANMORE MEDICAL GROUP,20650183,"26,772.77",,HT000034012
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,20302726,"587,614.00",654948687,SLA2806
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,20637773,"121,150.00",654948687,PERA1404
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Prior Year,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,20638063,"-29,495.90",654948687,5090009309
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Telecoms-Data lines,ADHOC BUSINESS,VIRGIN MEDIA BUSINESS LTD,20305465,"176,851.91",591819014,931138044
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Telecoms-Data lines,ADHOC BUSINESS,VIRGIN MEDIA BUSINESS LTD,20420167,"30,157.18",591819014,931138043
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Telecoms-Data lines,ADHOC BUSINESS,VIRGIN MEDIA BUSINESS LTD,20449030,"103,841.28",591819014,931138047
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,20650189,"-58,832.55",,HT000034018
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,20650190,"101,260.96",,HT000034019
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,20650190,"4,282.80",,HT000034019
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,20334721,"225,251.00",,250616
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,20610664,"34,102.00",,248873
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,20610694,"33,597.00",,250498
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,20650186,"56,108.77",,HT000034015
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,20650186,"1,659.80",,HT000034015
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,20356344,929.88,,NHS449
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,20356344,"30,899.25",,NHS449
,,,,,,,,,
,,,,,,,"49,497,203.71",,
