Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Non Contract,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,20795851,"141,333.30",,8107565
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,PATIENT TRANSPORT,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,20939334,"242,508.00",,8107837
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,PATIENT TRANSPORT,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,20939356,"242,508.00",,8107835
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust,PROGRAMME PROJECTS,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,20967420,"-46,565.19",,8107575
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust,PROGRAMME PROJECTS,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,20998629,"29,077.27",,8107542
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust,PROGRAMME PROJECTS,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,20998634,"29,077.27",,8107541
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust,PROGRAMME PROJECTS,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,20998636,"29,077.27",,8107543
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Miscellaneous Expenditure (L9),LOCAL ENHANCED SERVICES,EPHEDRA HEALTHCARE LTD,20723095,"30,000.00",,EPHEDRA1819
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec Fdtn Trust-Contract Cost per Case,COMMUNITY SERVICES,ESSEX PARTNERSHIP UNIVERSITY NHS FT,20815416,"38,322.33",GB654974100,I0059392
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,20737151,"60,383.08",654922910,X0187912
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,20737060,"130,770.00",654923417,3232010
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Independent Sector,URGENT CARE,HAVERSTOCK HEALTHCARE LTD,20772418,"53,737.00",215028936,CHESHUNTMIU1217
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,HC ONE OVAL LTD,20967298,"59,415.20",283937558,ISCHDEC17
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,HC ONE OVAL LTD,20979124,"1,677.81",283937558,STC053935TOSTC054026
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HC ONE OVAL LTD,20979124,"61,908.95",283937558,STC053935TOSTC054026
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,HC ONE OVAL LTD,20979155,"1,598.21",283937558,STC054204TOSTC054292
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HC ONE OVAL LTD,20979155,"58,543.32",283937558,STC054204TOSTC054292
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,21068684,"3,242,258.00",654 4402 89,H0000252
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,21068690,"64,845.16",654 4402 89,H0000253
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,21069347,"3,321,117.35",654 4402 89,H0000389
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,21069390,"-3,319,893.66",654 4402 89,Y0000011
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,20654167,"196,613.00",,1802234839
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,HERTFORDSHIRE COUNTY COUNCIL,20654167,"6,800,945.00",,1802234839
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Othe Public Sector,CARERS,HERTFORDSHIRE COUNTY COUNCIL,20723026,"24,167.00",,1802234845
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,20723026,"-328,375.00",,1802234845
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,HERTFORDSHIRE COUNTY COUNCIL,20723026,"1,137,071.00",,1802234845
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,HERTFORDSHIRE COUNTY COUNCIL,20723026,"41,293.00",,1802234845
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Seconded-Basic Sal-Staff fm oth org,OPERATIONS MANAGEMENT,HERTFORDSHIRE COUNTY COUNCIL,20723026,"12,984.00",,1802234845
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Othe Public Sector,PROGRAMME PROJECTS,HERTFORDSHIRE COUNTY COUNCIL,20737158,"71,886.00",,1802236014
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,20795834,"640,379.79",210815253,4088
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,21090458,"25,735.71",210815253,4136
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,21090458,"18,572.17",210815253,4136
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,20722899,"142,746.00",654945990,H0150007
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,20723342,"62,762.00",654945990,H0155777
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,21097994,"168,865.95",654945990,H0154584
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Computer Network Costs,SERVICE TRANSFORMATION PROJECTS - (A),INSIGHT DIRECT (UK) LTD,20698950,"528,019.25",746 0751 29,3704705
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,21040137,"36,109.21",,HT000034489
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,21040137,318.2,,HT000034489
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,20762356,"66,512.00",654463720,A0040754
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,20762367,"142,810.58",654929007,52986923
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,MARIE CURIE CANCER CARE,20736962,"40,000.00",,4969
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,20929121,"40,921.03",882426016,MS180098
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,20762406,"101,292.00",,2000104568
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Independent Sector,WHEELCHAIR SERVICE,MILLBROOK HEALTHCARE LTD,20762397,"123,108.09",GB675991080,16488
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,20737054,"318,925.00",,IC0032830
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,21040142,"-58,173.50",876631000,HT000034495
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,21040143,"117,530.02",876631000,HT000034496
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,21040143,"3,981.80",876631000,HT000034496
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,20772377,"599,033.00",,47080
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,20938475,"91,063.00",,44794
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,21090320,"168,534.00",,45215
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,21090330,"107,763.00",,45778
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,21090345,"26,237.00",,47046
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,21090408,"82,399.00",,47488
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,20723071,"154,497.42",GB426505170 1,ENHCCGPININVFINOCT17
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,20795838,"419,625.00",GB426505170 1,ENHCCGPINFEB18
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,20706448,"5,016,416.67",654964985,BL171101
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,21068944,"-500,000.00",654964985,CR001718
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,21068949,"4,842,416.67",654964985,BL171201
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,21068964,"-1,000,000.00",654964985,CR001719
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,PURPLE CONVERSATION CIC,20874928,"-28,825.85",,14572
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,20762354,"51,733.76",,ENHERTS10171217
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,20795833,"250,000.00",,ENHERTS0218PF
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,20723070,"107,796.99",426505170,ENHCCGRIVINVFINOCT17
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,20795832,"631,635.00",426505170,ENHCCGFEB2018RIVERS
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,20762359,"90,925.67",,S002911
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,20888033,"27,927.47",,S002627
Department of Health,NHS East & North Hertfordshire CCG,31/01/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,20612826,"2,207,324.00",654946987,I0153587
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,20762365,"244,599.00",,B0035709
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL PAPWORTH HOSPITAL NHS FOUNDATION TRUST,20762405,"116,794.00",,57786490
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,20888360,"91,438.00",915970991,06KHPNPF171811
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec Fdtn Trust-Non Contract,COMMUNITY SERVICES,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20814319,"1,787.75",GB654461922,6410449
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ST GEORGES UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20814319,"35,744.22",GB654461922,6410449
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,20723321,"587,614.00",654948687,SLA3180
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,20911154,"26,211.00",654948687,SLA2914
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,21040163,"-45,448.44",,HT000034517
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,21040164,"95,793.21",,HT000034518
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,21040164,"3,577.60",,HT000034518
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,20772409,"225,251.00",,251156
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,WESTGATE HEALTHCARE LTD,20979142,"1,475.00",245299873,RNCCWES0179
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WESTGATE HEALTHCARE LTD,20979142,"45,739.75",245299873,RNCCWES0179
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,21040159,"-36,071.42",,HT000034513
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,21040160,"37,495.45",,HT000034514
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,21040160,"1,513.60",,HT000034514
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,20815444,860,,NHS454
Department of Health,NHS East & North Hertfordshire CCG,28/02/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,20815444,"29,149.40",,NHS454
,,,,,,,,,
,,,,,,,"49,829,707.79",,
