Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST AND NORTH HERTFORDSHIRE NHS TRUST,5118525,"1,500,000.00",,4109230
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust,NON RECURRENT PROGRAMMES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,4866072,"33,917.00",,827437
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST OF ENGLAND AMBULANCE SERVICE NHS TRUST,4954804,"1,248,556.00",,827381
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,4971622,"65,651.42",,X0121915
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,4971662,"95,995.00",,3147334
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS LES Cardiovascular Disease,LOCAL ENHANCED SERVICES,HALL GROVE SURGERY,5126148,"27,460.00",,HT000011529
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,4881992,"2,567,628.42",,28009144
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COUNTY COUNCIL,4731537,"326,000.00",,1801586279
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Othe Public Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE COUNTY COUNCIL,4731537,"162,000.00",,1801586279
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HERTFORDSHIRE COUNTY COUNCIL,4731537,"848,000.00",,1801586279
Department of Health,NHS East & North Hertfordshire CCG,31/08/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,4731537,"4,397,000.00",,1801586279
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Othe Public Sector,MENTAL HEALTH CONTRACTS,HERTFORDSHIRE COUNTY COUNCIL,4972134,"188,405.00",,1801594708
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,5135257,"129,194.00",,1801600874
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),4881742,"41,866.80",,PB514
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,4895021,"95,527.80",,2472
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,NON RECURRENT PROGRAMMES,HERTS URGENT CARE,4895026,"127,337.00",,2473
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,4895034,"320,330.35",,2467
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,NCAS/OATS,HOLLY HOUSE HOSPITAL,4894914,"29,799.80",,CABENH0614A
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,NCAS/OATS,HOLLY HOUSE HOSPITAL,4992736,"34,677.63",,CABENH0714R
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,4866104,"93,913.00",654945990,H0107141
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Contract Baseline,COLLABORATIVE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,4971769,"74,063.00",654945990,H0107142
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,5131053,"32,296.83",,HT000011794
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,5131053,322,,HT000011794
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,4895077,"30,896.00",,210446
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,5096659,"-35,530.00",,CR00016223
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,4849186,"92,875.50",,52956449
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,5081888,"225,024.23",,52956643
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,5034988,"66,534.00",,MS140938
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,5035015,"52,996.00",,MS141151
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,5035033,"68,983.00",,MS141351
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,5035508,"52,385.00",,MS141615
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,4849016,"58,736.00",,IC0019457
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,4971505,"300,705.00",,IC0020890
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,5035503,"300,705.00",,IC0021186
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,5131060,"-84,254.66",,HT000011802
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,5131061,"4,338.95",,HT000011803
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,5131061,"157,216.50",,HT000011803
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS CCG-Non Contract,BUSINESS INFORMATICS,NHS BEDFORDSHIRE CCG,5118255,"83,522.00",,7020700242
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Charges from CSU,CORPORATE COSTS & SERVICES,NHS CENTRAL EASTERN CSU,4849383,"326,584.00",,7312200682
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,NHS HERTS VALLEYS CCG,4972154,"3,533,708.73",,7021200134
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,4881725,"125,180.00",,24470
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,4881774,"106,047.00",,25000
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Prior Year,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,4881870,"-40,554.00",,25346
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,4936359,"99,690.00",,25436
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,4954740,"394,833.00",,25267
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH WEST LONDON HOSPITALS NHS TRUST,4849238,"71,316.00",,I0161585
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Cont Care- Retrospective Claims,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,ONE-OFF SUPPLIER,5119567,"80,688.09",,101134-15-SEP-2014
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,COLLABORATIVE COMMISSIONING,OXFORD FERTILITY UNIT,4972100,"131,570.00",,OFUEOE9075
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,4971748,"102,134.00",654935994,I0087278
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS LES Cardiovascular Disease,LOCAL ENHANCED SERVICES,PEARTREE SURGERY,5126140,"32,240.00",,HT000011515
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,4936083,"1,083,235.00",,ENHCCGPINSEPT14
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,5081948,"91,136.70",,ENHCCGPINERIVINVFINMAY14
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,5081960,"-92,827.71",,ENHCCGPINERIVCRFINAPR14
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,4865799,"4,077,415.17",,BL140601
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,5161309,"305,791.00",,BL140625
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,4849141,"180,750.84",,I0168603
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,5096528,"-33,044.42",,C0011553
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,4936218,"355,073.00",654946987,1337751
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,4971469,"-35,884.00",654946987,40301
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,4971488,"-88,774.00",654946987,40414
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,4972117,"1,644,812.00",654946987,I0068986
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,4866123,"278,053.41",,B0025871
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,5096668,"-62,163.00",,B0026062
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS LES Cardiovascular Disease,LOCAL ENHANCED SERVICES,SOUTH ST SURGERY,5126142,"26,720.00",,HT000011518
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS LES Care Home/Nursing Home,LOCAL ENHANCED SERVICES,SOUTH ST SURGERY,5126142,"2,639.34",,HT000011518
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS NES Anti-coagulation Mntrng,LOCAL ENHANCED SERVICES,SOUTH ST SURGERY,5126142,459.75,,HT000011518
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS NES Near Patient Testing,LOCAL ENHANCED SERVICES,SOUTH ST SURGERY,5126142,"2,182.24",,HT000011518
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,4865999,"137,467.00",,06K010914PFHPN
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,NCAS/OATS,SPIRE HEALTHCARE LTD,5117956,"9,613.32",,06K201403NCA
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,5117956,"68,545.81",,06K201403NCA
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,5118070,"-249,656.78",,06K201404NCA
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,NCAS/OATS,SPIRE HEALTHCARE LTD,5118070,"6,959.12",,06K201404NCA
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,4865959,"519,202.00",654948687,5010026691
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,5174007,"132,819.00",654948687,5010029481
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Clinical&Medical-Independent Sector,URGENT CARE,VIRGIN CARE LEA VALLEY LLP,4954871,"60,115.50",918510332,812Z359
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,5131086,"-49,828.17",,HT000011828
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,5131087,"92,387.89",,HT000011829
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,5131087,"1,231.65",,HT000011829
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,4954544,"287,656.00",,222924
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,5131082,"38,082.91",,HT000011824
Department of Health,NHS East & North Hertfordshire CCG,30/09/2014,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,5131082,"1,795.15",,HT000011824
,,,,,,,,,
,,,,,,,"45,646,021.59",,
