Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Computer Hardware Purch,PRIMARY CARE IT,EUROPEAN ELECTRONIQUE LTD,16522766,"93,841.92",834853016,1545387
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,Winter Resilience,GENERATING HEALTHCARE LTD,16496241,"41,471.75",,GH01FEB
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,16355144,"76,013.32",,X0169595
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,GUYS & ST THOMAS HOSPITAL NHS FOUNDATION TRUST,16352961,"116,825.00",654923417,3209639
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,PROGRAMME PROJECTS,HCPA LTD,16624542,"35,000.00",,3789
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,16332202,"3,251,233.98",,28016585
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Variation,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,16332202,"-19,583.00",,28016585
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Variation,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,16377760,"87,031.04",,28015347
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Variation,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,16377775,"62,791.00",,28015906
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Variation,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,16377797,"38,451.00",,28016351
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,16377846,"30,472.67",,28016572
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Variation,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,16377846,"16,410.00",,28016572
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust,PROGRAMME PROJECTS,HERTFORDSHIRE COMMUNITY NHS TRUST,16555757,"369,668.00",,28016357
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust,PROGRAMME PROJECTS,HERTFORDSHIRE COMMUNITY NHS TRUST,16602089,"186,475.38",,28015905
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Non Contract,COMMUNITY SERVICES,HERTFORDSHIRE COMMUNITY NHS TRUST,16692619,"66,232.90",,28016781
Department of Health,NHS East & North Hertfordshire CCG,28/02/2017,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - ADULTS,HERTFORDSHIRE COUNTY COUNCIL,16122089,"5,875,172.00",,1802042244
Department of Health,NHS East & North Hertfordshire CCG,28/02/2017,Clinical&Medical-Othe Public Sector,CARERS,HERTFORDSHIRE COUNTY COUNCIL,16155847,"24,163.00",,1802042249
Department of Health,NHS East & North Hertfordshire CCG,28/02/2017,Clinical&Medical-Othe Public Sector,INTERMEDIATE CARE,HERTFORDSHIRE COUNTY COUNCIL,16155847,"252,563.00",,1802042249
Department of Health,NHS East & North Hertfordshire CCG,28/02/2017,Clinical&Medical-Othe Public Sector,LONG TERM CONDITIONS,HERTFORDSHIRE COUNTY COUNCIL,16155847,"1,463,587.00",,1802042249
Department of Health,NHS East & North Hertfordshire CCG,28/02/2017,Seconded-Basic Sal-Staff fm oth org,OPERATIONS MANAGEMENT,HERTFORDSHIRE COUNTY COUNCIL,16155847,"4,290.00",,1802042249
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Cont Care- Children,CHC CHILDREN,HERTFORDSHIRE COUNTY COUNCIL,16352868,"270,431.89",,1802042350
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,HERTFORDSHIRE COUNTY COUNCIL,16352897,"128,748.53",,1802043061
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Cont Care- Adult Joint Funded,CHC ADULT JOINT FUNDED,HERTFORDSHIRE COUNTY COUNCIL,16352897,"21,251.47",,1802043061
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,HERTFORDSHIRE COUNTY COUNCIL,16352900,"129,062.33",,1802043059
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Cont Care- Adult Joint Funded,CHC ADULT JOINT FUNDED,HERTFORDSHIRE COUNTY COUNCIL,16352900,"20,937.67",,1802043059
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Payments received on account <1Yr,BALANCE SHEET,HERTFORDSHIRE COUNTY COUNCIL,16364021,"53,557.00",,ARREFUNDDMISFE02073
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Othe Public Sector,NON RECURRENT PROGRAMMES,HERTFORDSHIRE COUNTY COUNCIL,16377828,"32,515.86",,1802044083
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HERTFORDSHIRE COUNTY COUNCIL,16692718,"87,500.00",,1802057400
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),16461329,"27,383.20",,HEHENHCCG1216
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,COMMISSIONING - NON ACUTE,HERTFORDSHIRE EYE HOSPITAL (THE),16461364,"31,299.00",,HEHENHCCG117
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Non Contract,PROGRAMME PROJECTS,HERTFORDSHIRE PARTNERSHIP NHS FOUNDATION TRUST,16364887,"125,000.00",654950120,450839
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,NHS 111,HERTS URGENT CARE,16315307,"120,621.14",,3542
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,HERTS URGENT CARE,16315309,"127,337.00",,3544
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,OUT OF HOURS,HERTS URGENT CARE,16315313,"369,501.52",,3539
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,16315346,"77,031.00",654945990,H0142814
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Computer Maintenance,ADHOC BUSINESS,INSIGHT DIRECT (UK) LTD,16487621,"49,680.00",,3287576
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Netwrkd assets(Owned)-Cost-Addns,BALANCE SHEET,INSIGHT DIRECT (UK) LTD,16538422,"85,628.92",,3295866
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Computer Hardware Purch,ADHOC BUSINESS,INSIGHT DIRECT (UK) LTD,16539104,608.4,,3292125
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Computer Hardware Purch,IT NETWORK & TELECOMS,INSIGHT DIRECT (UK) LTD,16539104,"50,102.40",,3292125
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Computer Hardware Purch,PRIMARY CARE IT,ITS DIGITAL,16487623,"154,728.00",GB801445955,11241
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,16662925,"35,331.39",,HT000028794
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,16662925,218.4,,HT000028794
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,16377805,"29,851.00",,243791
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,Winter Resilience,LEA VALLEY HEALTH LTD,16496409,"38,325.00",,27
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Othe Public Sector,NON RECURRENT PROGRAMMES,LEADERSHIP CENTRE,16532386,"99,960.00",934913215,40900455
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Cont Care- Adult Joint Funded,CHC ADULT JOINT FUNDED,LONDON BOROUGH OF NEWHAM,16579774,"57,218.44",,6.1E+11
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,16352909,"56,311.63",654463720,A0029668
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,16304634,"74,112.27",,52978304
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,16355051,"97,266.50",,52978389
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,16517443,"46,277.33",882426016,MS170406
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,MEDICAL SERVICES LTD,16352901,"169,478.59",123355441,21059
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,16355250,"130,045.00",,ME2000099140
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Social Care-ICES,COMMUNITY SERVICES,MILLBROOK HEALTHCARE LTD,16332231,"50,404.48",GB675991080,12551
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Social Care-ICES,COMMUNITY SERVICES,MILLBROOK HEALTHCARE LTD,16332270,"48,303.47",GB675991080,12553
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,16352893,"311,450.00",,IC0029537
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,16355301,"-39,753.00",,CC0005392
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,16662932,"-54,780.62",876631000,HT000028802
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,16662933,"107,288.94",876631000,HT000028803
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,16662933,"4,368.00",876631000,HT000028803
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS CCG-Non Contract,BUSINESS INFORMATICS,NHS BEDFORDSHIRE CCG,16706781,"177,858.00",,7020701184
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hosting Charge from NHS CB,ACUTE COMMISSIONING,NHS ENGLAND,16624088,"59,130.00",654 442 045,7000019323
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Othe Public Sector,NCAS/OATS,NHS GREATER GLASGOW AND CLYDE,16352802,"63,341.00",654850811,G0108523
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Othe Public Sector,NCAS/OATS,NHS GREATER GLASGOW AND CLYDE,16355134,"-62,832.00",654850811,G0110873
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,16481572,"29,295.00",,48528286
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS CCG-Non Contract,Winter Resilience,NHS WEST ESSEX CCG,16355147,"105,266.00",,7022000532
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,16332172,"595,969.00",,41027
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,16532024,"145,278.00",,39449
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,16555729,"116,576.00",,40073
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,16555752,"26,638.00",,40658
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,16602233,"109,270.00",,41254
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,CHC Risk Pool Contribution,CHC CHILD PERS HLTH BUD,ONE-OFF SUPPLIER,16697935,"95,638.45",,103980-27-MAR-2017
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,16364877,"115,094.00",654935994,I0106398
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,16315293,"399,434.37",,77000568
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PATHOLOGY PARTNERSHIP,16315296,"93,214.56",,77000579
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,16315286,"456,105.00",GB426505170 1,ENHCCGPINMAR17
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,16555821,"66,976.95",GB426505170 1,ENHCCGPININVFINNOV16
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,16555830,"-53,917.86",GB426505170 1,ENHCCGPINCRFINDEC16
Department of Health,NHS East & North Hertfordshire CCG,28/02/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,16181373,"4,692,411.46",654964985,BL161201
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,16316610,"846,000.00",654964985,A105426
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,PRIVATE AMBULANCE SERVICE LTD,16579503,"214,607.88",137654691,8172
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,16430158,"300,000.00",,ENHERTS0317PF
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,16315357,"656,518.00",426505170,ENHCCGMAR2017RIVERS
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,16555946,"214,095.94",426505170,ENHCCGRIVINVFINNOV16
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,16555951,"-78,115.00",426505170,ENHCCGRIVHR05ZQ31617
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,16355048,"119,819.66",,S001328
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,16377858,"-55,396.59",,C0013662
Department of Health,NHS East & North Hertfordshire CCG,31/03/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,16670029,"84,845.53",,I0184684
