Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),VAT registration number,Purchase invoice number
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,19933092,"62,762.00",654945990,H0153034
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Computer Software/License,PRIMARY CARE IT,ITS DIGITAL,20057799,"86,400.00",GB801445955,11901
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,20226278,"61,501.00",654926212,95540
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,20219115,"40,942.78",,HT000033499
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,KING GEORGE SURGERY,20219115,154.8,,HT000033499
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LONDON NORTH WEST HEALTHCARE NHS TRUST,19963968,"66,512.00",654463720,A0038742
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,LUTON & DUNSTABLE HOSPITAL NHS FOUNDATION TRUST,19963978,"142,810.58",654929007,52985204
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Clinical&Medical-Voluntary Sector,PALLIATIVE CARE,MARIE CURIE CANCER CARE,19918787,"40,000.00",,4704
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,MARIE STOPES INTERNATIONAL,20100872,"44,102.53",882426016,MS172443
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,MID ESSEX HOSPITALS SERVICES NHS TRUST,19964437,"101,292.00",,ME2000103522
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Clinical&Medical-Independent Sector,WHEELCHAIR SERVICE,MILLBROOK HEALTHCARE LTD,19918795,"123,108.09",GB675991080,15443
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Clinical&Medical-Independent Sector,WHEELCHAIR SERVICE,MILLBROOK HEALTHCARE LTD,19918796,"123,108.09",GB675991080,15753
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Clinical&Medical-Independent Sector,WHEELCHAIR SERVICE,MILLBROOK HEALTHCARE LTD,20029631,"40,101.68",GB675991080,14344
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Clinical&Medical-Independent Sector,WHEELCHAIR SERVICE,MILLBROOK HEALTHCARE LTD,20029640,"26,075.40",GB675991080,15237
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Clinical&Medical-Independent Sector,WHEELCHAIR SERVICE,MILLBROOK HEALTHCARE LTD,20226281,"123,108.09",GB675991080,16125
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,MONREAD LODGE NURSING HOME LTD,19989910,"84,788.60",,MN007464
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,MONREAD LODGE NURSING HOME LTD,19989910,"4,169.93",,MN007464
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,19933094,"318,925.00",,IC0032295
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,19978181,"42,041.00",,IC0031659
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,20219122,"-65,185.20",876631000,HT000033507
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,20219123,"127,527.78",876631000,HT000033508
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,MUCH HADHAM HLTH CNTRE,20219123,"4,042.00",876631000,HT000033508
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,19989873,"599,033.00",,46067
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,19978207,"121,026.00",654935994,57784863
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,20147979,"-130,972.20",654935994,57785146
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,PINEHILL HOSPITAL,20052079,"419,625.00",GB426505170 1,ENHCCGPINDEC17
Department of Health,NHS East & North Hertfordshire CCG,30/11/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,19786908,"5,016,416.67",654964985,BL170901
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,19989918,"250,000.00",,ENHERTS1217PF
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,RAMSAY NEUROLOGICAL SERVICES,20270315,"250,000.00",,ENHERTS0118PF
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,RIVERS HOSPITAL,20052074,"631,635.00",426505170,ENHCCGDEC2017RIVERS
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL BROMPTON & HAREFIELD NHS FOUNDATION TRUST,19964023,"90,925.67",,S002856
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,19989888,"2,207,324.00",654946987,I0151338
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,20029607,"-226,778.00",654946987,C0017105
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,20029613,"-25,207.00",654946987,C0017472
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,20029652,"-190,371.00",654946987,C0017961
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL FREE LONDON NHS FOUNDATION TRUST,20029698,"-354,725.00",654946987,C0018104
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,19964160,"244,598.00",,B0035269
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,20076979,"-51,109.00",,B0035466
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,20029764,"91,438.00",915970991,06KHPNPF171809
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,20183353,"83,842.65",915970991,06KHPNREC171807
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Clinical&Medical-Independent Sector,REABLEMENT,STANMORE MEDICAL GROUP,20052086,"28,087.00",,2017310301QP
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,19933088,"587,614.00",654948687,SLA2698
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,20219144,"-50,457.80",,HT000033530
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,20219145,"108,554.49",,HT000033531
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WATTON PLACE CLINIC,20219145,"3,835.60",,HT000033531
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,20006772,"225,251.00",,250059
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,20219141,"40,577.83",,HT000033527
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,C&M-GMS PrscrptnChrgsColl&RmttdbyGP,LOCAL ENHANCED SERVICES,WHITWELL SURGERY,20219141,"1,702.80",,HT000033527
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Cont Care-FNC Client Continence Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,20077000,952.02,,NHS446
Department of Health,NHS East & North Hertfordshire CCG,31/12/2017,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,WYMONDLEY NURSING & CARE HOME LTD,20077000,"31,585.90",,NHS446
,,,,,,,,,
,,,,,,,"44,683,976.37",,
