Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,30/11/2018,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031273,"£79,913.91",OCT 18 CONTRACTUAL INCOME 
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410031328,"£454,221.60",DASH Q4 17/18 REC
Department of Health,03F,30/11/2018,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310013465,"£40,210.08",LOT 2A & 2B NOV 18
Department of Health,03F,30/11/2018,C&M-Pharm-Loc Pharmctcl Servs,LOCAL ENHANCED SERVICES,NHS ENGLAND,7000029406,"£49,356.52",LOCAL PHARMACY SCHEME Q1 18/19
Department of Health,03F,30/11/2018,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ROYAL ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,47307,"£26,189.61",NCA MONTH 06 18/19
Department of Health,03F,30/11/2018,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1010066122,"£27,196.42",NCA SEPT 18 FLEX
Department of Health,03F,30/11/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410106483,"£56,072.00",NOV 18 BLOCK CONTRACT CQUIN
Department of Health,03F,30/11/2018,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410107765,"£41,853.75",QTR 2 ACTUAL ACTIVITY REC
Department of Health,03F,30/11/2018,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810024291,"£883,546.00",BLOCK CONTRACT NOVEMBER 18
Department of Health,03F,30/11/2018,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810024338,"£73,232.00",NHS111 CONTRACT NOV 18
Department of Health,03F,30/11/2018,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59882932,"£2,928,183.50",NOV 18 BLOCK CONTRACT
Department of Health,03F,30/11/2018,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,H0019188,"£15,785,967.00",BLOCK NOVEMBER
Department of Health,03F,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000032083,"£125,516.57",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000032084,"-£43,532.58",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000032085,"£279,508.77",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DIADEM MEDICAL PRACTICE,KHU000032246,"£149,322.79",LOCAL ENHANCED SERVICES
Department of Health,03F,30/11/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR CHOWDHURY G M & PARTNER,KHU000032252,"£31,025.46",LOCAL ENHANCED SERVICES
Department of Health,03F,30/11/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR NAYAR J K,KHU000032266,"£49,243.86",LOCAL ENHANCED SERVICES
Department of Health,03F,30/11/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000032271,"£161,302.14",LOCAL ENHANCED SERVICES
Department of Health,03F,30/11/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILBERFORCE SURGERY,KHU000032284,"£49,098.30",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000032292,"£87,362.85",LOCAL ENHANCED SERVICES
Department of Health,03F,30/11/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DELTA HEALTHCARE,KHU000032300,"£27,166.74",LOCAL ENHANCED SERVICES
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF181908,"£509,497.00",ESTIMATED ANNUAL CONTRACT VALUE NOV 18
Department of Health,03F,30/11/2018,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790259186,"£41,270.09",RENTAL CHARGES SEPT 18
Department of Health,03F,30/11/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000262879,"£54,488.54",FNC 23/04 TO 20/05/2018
Department of Health,03F,30/11/2018,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000263094,"£145,712.00",PAUSE PROJECT PARTNERSHIP CONTRIBUTIONS
Department of Health,03F,30/11/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000266078,"£427,214.21",CHC RECHARGE AUGUST 2018
Department of Health,03F,30/11/2018,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000267206,"£258,383.75",2018/19 BETTER CARE FUND
Department of Health,03F,30/11/2018,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000267587,"£110,137.77",CARE IN THE COMMUNITY RECHARGE OCT 18
Department of Health,03F,30/11/2018,LPF Management Fees,PROGRAMME PROJECTS,KIER BUSINESS SERVICES LTD,10117538,"£106,456.20",PROFESSIONAL SERVICES NOV 18
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,104771-09-NOV-2018,"£29,748.00",18/19 Quality Premium Payment Q2
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,HULL GP COLLABORATIVE LTD,104773-13-NOV-2018,"£51,906.75",18/19 QUALITY PREMIUM PAYMENT Q2
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,126776,"£34,008.87",NHS ACTIVITY OCT 2018
Department of Health,03F,30/11/2018,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,1359,"£31,551.14",PROVISION OF FACE TO FACE INTERPRETING SERVICES
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800106420,"£319,300.82",ICON ACTIVITY OCT 2018
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - COLLABORATIVE COMMISSIONING,THAMES AMBULANCE SERVICE LTD,20667,"£85,746.41",BLOCK CONTRACT NOVEMBER 18
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,20668,"£26,501.08",CAR FOR THE MONTH OF NOVEMBER 2018
Department of Health,03F,30/11/2018,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3342,"£38,948.40",CHC VARIOUS CLIENTS OCT 18
Department of Health,03F,30/11/2018,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,EAST RIDING OF YORKSHIRE COUNCIL,61026240,"£88,998.96",CHC RECHARGE PERIODS 9 AND 10 17/18
Department of Health,03F,30/11/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,EAST RIDING OF YORKSHIRE COUNCIL,61063412,"£100,592.59",CHC RECHARGE PERIODS 11 AND 12 2017/18
Department of Health,03F,30/11/2018,Cont Care-Learning Disab(65+),CHC ADULT FULLY FUNDED,SWANTON CARE & COMMUNITY LTD,622001769,"£59,568.00",CHC ID 19459 25/01 TO 31/10/2018
Department of Health,03F,30/11/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,EAST RIDING OF YORKSHIRE COUNCIL,62552166,"£25,780.08",FNC PERIODS 3 & 4 18/19
Department of Health,03F,30/11/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,EAST RIDING OF YORKSHIRE COUNCIL,62552212,"£33,072.16",FNC PERIODS 1 & 2 2018/19
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031320,"£31,511.11",RECHARGE FOR AUGUST SESSIONAL ROOMS FOR SMOKE FRRE SERVICE
Department of Health,03F,30/11/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410031324,"£36,296.31",SEPTEMBER 18 NIGHT SITS
Department of Health,03F,30/11/2018,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410031638,"£63,472.10",RECHARGE CHC PHB TAXED SEPT 18
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031649,"£28,258.66",CALVERT CENTRE CHARGE FOR OCTOBER RENT
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410031662,"£186,105.67",NOV 18 OUT OF SCOPE CONTRACT
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031663,"£1,877,826.08",NOV 18 CONTRACT ICS
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031664,"£204,210.33",NOV 18 CONTRACT OUT OF SCOPE COMMUNITY PAEDIATRICS
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031665,"£54,275.08",NOV 18 CONTRACTUAL SEXUAL HEALTH SERVICES
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410031675,"£324,480.00",NOV 18 DEPRESSION AND ANXIETY
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031677,"£326,600.33",NOV 18 CONTRACTUAL URGENT CARE
Department of Health,03F,30/11/2018,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031694,"£79,913.91",NOV 18 CONTRACTUAL INCOME
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031782,"£43,213.34",BRANSHOLME HEALTH CENTRE RENT CHARGE FOR OCTOBER 2018
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031795,"£39,192.47",LONGHILL CENTRE RENT CHARGE FOR OCTOBER 2018
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031796,"£39,192.47",LONGHILL CENTRE RENT CHARGE FOR OCTOBER 2018
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031800,"£32,294.50",RECHARGE OF SUNSHINE HOUSE Q3
Department of Health,03F,30/11/2018,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410031806,"£25,701.92",CHILDRENS CONTINUING CARE RECHARGES AUG 18
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,CITY HEALTH CARE PARTNERSHIP CIC,7410031821,"£42,938.06",JEAN BISHOP INTEGRATED CARE RENT OCT 18
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410031861,"£311,426.40",DEPRESSION & ANXIETY SERVICE Q1 REC
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410031862,"£343,311.60",DEPRESSION & ANXIETY SERVICE Q2 REC
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031863,"£721,374.12",MAY TO NOV 2018 CONTRACTUAL INCOME COMMUNITY FRAILTY PATHWAY
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,ELYSIUM HEALTHCARE LTD,ARB01468,"£25,116.00",HULL248 BED FEES SEPT 18
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,INTERMEDIATE CARE,BESPOKE HEALTH & SOCIAL CARE LTD,BES17909,"£26,861.36",BESPOKE HEALTHCARE JUNE/JULY 2018
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,CYGNET HEALTHCARE LTD,BLA0048475,"£29,577.63",INPATIENT FEES HULL240 APRIL 2018
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,CYGNET HEALTHCARE LTD,BLA05657CN,"-£29,577.63",CREDIT INPATIENT FEES HULL240 APRIL 18
Department of Health,03F,30/11/2018,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000004759,"£29,324.29",PATHOLOGY FEE/NON PTS SERVICE
Department of Health,03F,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000032079,"£64,944.65",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2018,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,KHU000032081,"£120,229.82",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000032087,"£33,841.17",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000032287,"£44,683.62",LOCAL ENHANCED SERVICES
,,,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000032289,"£28,234.00",LOCAL ENHANCED SERVICES
,,,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODHEART SURGERY,KHU000032295,"£47,945.57",LOCAL ENHANCED SERVICES
,,,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000032296,"£34,560.16",LOCAL ENHANCED SERVICES
,,,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000032298,"£59,423.12",CONTRACT PAYMENT MONTH 8
,,,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HUMBER PRIMARY CARE LTD,KHU000032302,"£56,518.26",LOCAL ENHANCED SERVICES
,,,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,NOV18HCCGHS0087ESTREC,"£184,594.98",CHCP ESTATES REC
,,,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,NOV18HCCGHS086,"£229,228.52",MSK & SPA MONTH 8 18/19
,,,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,RAVENSDALE HEALTH CARE LTD,RAV001698,"£89,549.77",CHC ID 16322 08/03 TO 28/10/18
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
