Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR AWAN R K & PARTNERS,KHU000040109,"£92,208.07",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR COOK B F,KHU000040111,"£43,422.75",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR HENDOW G T,KHU000040115,"£44,008.84",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR FOULDS M & PARTNER,KHU000040117,"£102,597.40",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR JR LORENZ & PARTNERS,KHU000040118,"-£159,842.84",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR JR LORENZ & PARTNERS,KHU000040119,"£653,628.87",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MILLER J & PARTNERS,KHU000040121,"£70,042.29",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DRS YU OGUNBA & AHMED,KHU000040127,"£102,721.05",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SUTTON MANOR SURGERY,KHU000040133,"£109,739.71",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310019302,"£40,210.09",LOT 2a & 2b JUNE 20
Department of Health,03F,31/07/2020,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410043649,"£35,113.39",CHILDRENS CONTINUING CARE RECHARGE MARCH 20
Department of Health,03F,31/07/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000039959,"£68,916.61",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-PMS List Size Adjustment,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000039960,"-£97,378.27",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000039961,"£202,027.07",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-PMS List Size Adjustment,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000039962,"-£79,757.58",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000039963,"£320,812.41",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000039965,"£28,789.37",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000039967,"£102,969.92",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR NAYAR J K,KHU000040122,"£73,784.82",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR WEIR J A D & PARTNERS,KHU000040124,"-£47,081.88",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000040125,"£167,403.50",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILBERFORCE SURGERY,KHU000040135,"£51,390.09",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000040137,"£44,737.06",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000040139,"£32,934.18",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000040142,"£89,449.64",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODHEART SURGERY,KHU000040145,"£46,546.80",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000040146,"£35,226.55",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CITY HEALTH PRACTICE LTD,KHU000040149,"£71,526.17",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DELTA HEALTHCARE,KHU000040151,"£33,352.34",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HUMBER PRIMARY CARE LTD,KHU000040152,"£51,914.50",CONTRACT PAYMENT MONTH 4
Department of Health,03F,31/07/2020,Charges from CCG,NON RECURRENT PROGRAMMES,NHS VALE OF YORK CCG,7016301275,"£48,300.00",AGEING WELL STP FUNDING 19/20
Department of Health,03F,31/07/2020,Professional Fees,PRIMARY CARE IT,HUMBER TEACHING NHS FOUNDATION TRUST,59887001,"£38,250.00",HUMBER C&V CAPITAL CHARGES APRIL TO DEC 19-20
Department of Health,03F,31/07/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,BPAug2020A,"£17,425,451.18",AUGUST 20 BLOCK
Department of Health,03F,31/07/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,BPAug2020B,"£3,487,534.66",AUGUST 20 BLOCK
Department of Health,03F,31/07/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,BPAug2020C,"£78,929.86",AUGUST 20 BLOCK
Department of Health,03F,31/07/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,BPAug2020D,"£63,966.31",AUGUST 20 BLOCK
Department of Health,03F,31/07/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,BPAug2020E,"£57,569.68",AUGUST 20 BLOCK
Department of Health,03F,31/07/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,BPAug2020F,"£1,304,444.79",AUGUST 20 BLOCK
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,NAS SERVICES LTD,AYH2354167,"£25,053.16",HULLLD050 FEB 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,NAS SERVICES LTD,AYH2354168,"£26,780.97",HULLLD050 MAR 20
Department of Health,03F,31/07/2020,C&M-Independent Sector - CQUIN,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULCQ1920M1M12,"£66,797.42",CQUIN REC APR-19
Department of Health,03F,31/07/2020,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790305401,"£36,264.01",RENTAL CHARGES MAY 20
Department of Health,03F,31/07/2020,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790307231,"£32,971.14",RENTAL CHARGES JUNE 20
Department of Health,03F,31/07/2020,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HULL CITY COUNCIL,1000276014,"£25,639.31",S117 RECHARGE MAR TO JUNE 19
Department of Health,03F,31/07/2020,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HULL CITY COUNCIL,1000283920,"£51,757.71",HULL255 JULY TO MAR 20
Department of Health,03F,31/07/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000285056,"£492,328.02",CHC RECHARGE MAY 20
Department of Health,03F,31/07/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000285486,"£28,700.64",FNC FEB MAR 20 ADJ
Department of Health,03F,31/07/2020,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HULL CITY COUNCIL,1000285497,"£27,190.80",VPT HULL279 APR TO JUNE 20
Department of Health,03F,31/07/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000285626,"£75,337.12",COVID 19 COSTS
Department of Health,03F,31/07/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000285958,"£306,356.56",COVID COSTS APRIL/MAY 20
Department of Health,03F,31/07/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000286190,"£41,794.30",FNC PERIOD 15-6 TO 12-7-20
Department of Health,03F,31/07/2020,Recharge : Received,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,105629-15-JUL-2020,"£125,256.64",Hull CCG GPs 2020/21 M01
Department of Health,03F,31/07/2020,Recharge : Received,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,105630-15-JUL-2020,"£125,256.64",Hull CCG GPs 2020/21 M02
Department of Health,03F,31/07/2020,Recharge : Received,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,105631-15-JUL-2020,"£317,415.98",Hull CCG GPs 2020/21 M03
Department of Health,03F,31/07/2020,Recharge : Received,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,105632-15-JUL-2020,"£317,415.98",Hull CCG GPs 2020/21 M04
Department of Health,03F,31/07/2020,Recharge : Provided,PRC DELEGATED CO-COMMISSIONING,NHS PROPERTY SERVICES LTD,105634-15-JUL-2020,"£77,402.14",MORRILL STREET GROUP PRACTICE C0002082
Department of Health,03F,31/07/2020,LPF Management Fees,PRIMARY CARE IT,N3I,135,"£77,520.00",C17 JULY 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800112911,"£263,391.47",ICON JUNE 20
Department of Health,03F,31/07/2020,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,377,"£40,667.00",ADVICE SERVICE JUNE 20
Department of Health,03F,31/07/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,4202,"£29,776.80",VARIOUS CLIENTS CARE JUNE 20
Department of Health,03F,31/07/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,EAST RIDING OF YORKSHIRE COUNCIL,65788993,"£212,287.10",CHC RECHARGE PERIOD 11-13
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410042047,"£40,290.00",MENTAL HEALTH POSTS TRAINEES 
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043997,"£30,942.23",CALVERT EVOLVE & CISS RENT JUNE 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410044000,"£44,946.77",JEAN BISHOP ICC RENT JUNE 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410044002,"£40,294.10",LONGHILL HC RENT JUNE 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410044013,"£46,421.86",BRANSHOLME HC RENT JUNE 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410044259,"£84,513.67",JULY 20 OUT OF SCOPE
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410044261,"£338,040.00",JULY 20 DEPRESSION & ANXIETY
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410044262,"£51,318.92",JULY 20 COMMERCIAL SERVICES
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410044263,"£37,146.67",JULY 20 EATING DISORDERS
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410044266,"£145,500.00",JULY 20 EXTENDED ACCESS
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410044276,"£166,784.83",JULY 20 OUT OF SCOPE COMMUNITY PAEDIATRICS
Department of Health,03F,31/07/2020,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410044305,"£28,457.87",CHILDRENS CONTINUING CARE RECHARGE MAY 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410044320,"£828,660.00",Q4 DASH REC
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410044399,"£30,942.23",CALVERT EVOLVE & CISS RENT CHARGE JUNE 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410044402,"£44,946.77",JEAN BISHOP ICC RENT JULY 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410044404,"£40,294.10",LONGHILL HC RENT JULY 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410044415,"£46,421.86",BRANSHOLME HC RENT JULY 20
Department of Health,03F,31/07/2020,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HULL CITY COUNCIL,9000033614,"-£51,757.71",CREDIT INCORRECT CHARGE
Department of Health,03F,31/07/2020,Non-PFI Oprtng Lease-Bldgs-Lease Rent,ESTATES AND FACILITIES,NHS PROPERTY SERVICES LTD,H292704,"£28,330.85",WILBERFORCE COURT APR TO JUNE 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000012061,"£32,920.74",PATHOLOGY FEE NON PTS JULY 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,JULY20HCCGHS125,"£238,713.53",MSK & SPA MONTH 3 20
Department of Health,03F,31/07/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410044268,"£2,797,078.33",JULY 20 ICS
Department of Health,03F,31/07/2020,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,HOME-START (HULL),Q220202021,"£27,980.86",Q2 FUNDING 20/21
Department of Health,03F,31/07/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,ST ANDREWS COURT HEALTH CARE LTD,STA000222,"£59,671.17",ID 20828 JAN TO JUNE 20
Department of Health,03F,31/07/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,ST ANDREWS COURT HEALTH CARE LTD,STA000264,"-£39,195.77",CHC CREDIT JAN TO APR 20
Department of Health,03F,31/07/2020,,,,,,
Department of Health,03F,31/07/2020,,,,,,
Department of Health,03F,31/07/2020,,,,,,
Department of Health,03F,31/07/2020,,,,,,
Department of Health,03F,31/07/2020,,,,,,
Department of Health,03F,31/07/2020,,,,,,
Department of Health,03F,31/07/2020,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
