Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,30/09/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR JR LORENZ & PARTNERS,KHU000040825,"-£156,743.38",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR JR LORENZ & PARTNERS,KHU000040826,"£799,601.54",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MILLER J & PARTNERS,KHU000040828,"£70,139.81",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DRS YU OGUNBA & AHMED,KHU000040836,"£100,344.98",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SUTTON MANOR SURGERY,KHU000040841,"-£45,972.28",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SUTTON MANOR SURGERY,KHU000040842,"£131,335.26",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,PRIMARY CARE DEVELOPMENT,EAST HULL FAMILY PRACTICE,MED0004,"£38,337.04",PCN PHARMACIST DEC 19-JUNE20 & SOCIAL PRESCRIBER
Department of Health,03F,30/09/2020,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310019678,"£40,210.09",LOT 2 A&B AUG 20
Department of Health,03F,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000040647,"£105,474.95",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000040648,"-£41,174.52",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000040649,"£111,041.38",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000040650,"-£77,669.89",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000040651,"£333,706.95",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000040653,"£27,865.37",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000040654,"-£45,202.35",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000040655,"£127,641.69",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR NAYAR J K,KHU000040830,"£44,427.11",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DR WEIR J A D & PARTNERS,KHU000040833,"-£49,051.64",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000040834,"£161,015.72",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILBERFORCE SURGERY,KHU000040844,"£51,390.09",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000040847,"£45,111.38",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000040849,"£33,649.81",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000040851,"-£38,582.60",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000040852,"£123,949.09",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODHEART SURGERY,KHU000040855,"£46,014.95",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000040857,"£34,306.09",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CITY HEALTH PRACTICE LTD,KHU000040860,"£64,094.52",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DELTA HEALTHCARE,KHU000040862,"£33,103.13",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HUMBER PRIMARY CARE LTD,KHU000040864,"£74,979.64",CONTRACT PAYMENT MONTH 6
Department of Health,03F,30/09/2020,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310019748,"£40,210.09",Y&H LOT 2a & 2B SEP 20
Department of Health,03F,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,BPOct2020A,"£17,425,451.18",OCTOBER 20 BLOCK
Department of Health,03F,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,BPOct2020B,"£3,487,534.66",OCTOBER 20 BLOCK
Department of Health,03F,30/09/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,BPOct2020C,"£78,929.86",OCTOBER 20 BLOCK
Department of Health,03F,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,BPOct2020D,"£63,966.31",OCTOBER 20 BLOCK
Department of Health,03F,30/09/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,BPOct2020E,"£57,569.68",OCTOBER 20 BLOCK
Department of Health,03F,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,BPOct2020F,"£1,304,444.79",OCTOBER 20 BLOCK
Department of Health,03F,30/09/2020,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60157403,"£363,161.75",JULY 20 BOOKABLE SPACES
Department of Health,03F,30/09/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000285489,"£389,856.40",CHC RECHARGE JUNE 20
Department of Health,03F,30/09/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000288017,"£110,137.77",CARE IN THE COMMUNITY RECHARGE AUG 20
Department of Health,03F,30/09/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000288022,"£35,996.81",FNC RECHARGE AUG 20
Department of Health,03F,30/09/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000288098,"£475,100.38",COVID 19 COSTS JULY 20
Department of Health,03F,30/09/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,HUMBERSIDE GROUP OF LMC LTD,105679-17-SEP-2020,"£40,143.91",STATUTORY LEVY Q2
Department of Health,03F,30/09/2020,Professional Fees,NON RECURRENT PROGRAMMES,SERUM MANAGEMENT,120,"£26,880.00",CONSULTANCY SERVICES AUG 20
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,130379,"£74,539.00",IVF AUG 20 ACTIVITY
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800113151,"£331,445.71",WHEELCHAIR ACTIVITY JULY 20
Department of Health,03F,30/09/2020,LPF Management Fees,PRIMARY CARE IT,N3I,186,"£77,520.00",SEP 20 CONTRACT
Department of Health,03F,30/09/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,BARCHESTER HEALTHCARE LTD,270029486,"£34,607.14",20745 AUG 20
Department of Health,03F,30/09/2020,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,LIAISON FINANCIAL SERVICES LTD,29114,"£39,832.88",DECEASED PATIENT REVIEW JUNE 20
Department of Health,03F,30/09/2020,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,403,"£40,667.00",ADVICE SERVICE AUG 20
Department of Health,03F,30/09/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,4258,"£30,769.36",VARIOUS CLIENTS CARE AUG 20
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,LOCAL ENHANCED SERVICES,HBG LTD,6144,"£67,061.06",COVID EXPENSES TO 21/6/20
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410041310,"£59,199.11",UNIT 2 FM & SERVICE CHARGE JAN-SEP
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410041311,"£25,758.28",UNIT 2 BALANCING CHARGE 18/19
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410041317,"£41,034.37",WESTBOURNE FM & SERVICE CHARGE JAN-MAR 19
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410041318,"£30,894.73",UNIT 4 FM & SERVICE CHARGE JAN-SEP 19
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410042096,"£70,437.50",WESTBOURNE FM & SERVICE CHARGE APR-SEP 19
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410042097,"£35,218.75",WESTBOURNE FM & SERVICE CHARGE OCT-DEC 19
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410042746,"£44,535.36",SUNSHINE HOUSE ACC 19/20
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043043,"£35,218.75",WESTBOURN FM & SERVICE CHARGE Q4 19/20
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043382,"£26,259.93",UNIT 2 RENT RATES MANAGEMENT FEE APR-JUN 20
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410044853,"£26,259.93",UNIT 2 RENT RATES MANAGEMENT FEE Q2
Department of Health,03F,30/09/2020,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410045114,"£84,793.74",RECHARGE CHC PHB JULY 20
Department of Health,03F,30/09/2020,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410045291,"£78,421.20",CHILDRENS CONTINUING CARE RECHARGE JUNE 20
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410045333,"£84,513.67",SEP 20 OUT OF SCOPE 
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410045335,"£338,040.00",SEPT 20 DEPRESSION & ANXIETY
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410045336,"£51,318.92",SEP 20 COMMERCIAL SERVICES
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410045337,"£37,146.67",SEP 20 EATING DISORDERS
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410045340,"£145,500.00",SEPT 20 EXTENDED ACCESS
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector - Contract Baseline,OUT OF HOURS,CITY HEALTH CARE PARTNERSHIP CIC,7410045342,"£2,797,078.33",SEPT 20 ICS
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410045349,"£166,784.83",SEP 20 COMMUNITY PAEDIATRICS
Department of Health,03F,30/09/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410045353,"£34,974.28",NIGHT SITS JULY 20
Department of Health,03F,30/09/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410045584,"£36,438.30",NIGHT SITS AUG 20
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000012712,"£32,920.74",PATHOLOGY FEE/NON PTS SERVICES SEP 20
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,NCAS/OATS,SPAMEDICA LTD,NHSHUL038,"£43,621.94",OPTHALMOLOGY/CATARACT SERVICES AUG 20
Department of Health,03F,30/09/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000286195,"£503,132.92",CHC RECHARGE JULY 20
Department of Health,03F,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,SEP20HCCGHS128,"£238,713.53",MSK & SPA MONTH 6 20/21
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
