Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,AVENUES MEDICAL CENTRE,KHU000031002,"£56,758.96",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR BLOW J D & PARTNERS,KHU000031006,"£102,676.15",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR AWAN R K & PARTNERS,KHU000031008,"£82,213.01",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR COOK B F,KHU000031012,"£34,660.46",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR HENDOW G T,KHU000031014,"£26,602.25",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR FOULDS M & PARTNER,KHU000031016,"£96,258.49",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MILLER J & PARTNERS,KHU000031018,"£89,437.03",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MALCZEWSKI G S,KHU000031019,"£26,226.52",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RAWCLIFFE V A & PARTNERS,KHU000031024,"£91,708.16",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DRS YU OGUNBA & AHMED,KHU000031028,"£90,436.97",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,FAITH HOUSE SURGERY,KHU000031030,"£66,184.27",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SPRINGS MEDICAL CENTRE CONSORTIUM,KHU000031035,"£127,826.10",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MUSIL J & PARTNER,KHU000031058,"£55,845.09",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC181901,"-£29,488.98",SAC ACTIVITY APRIL 18/19
Department of Health,03F,31/08/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410100396,"£56,072.00",AP05 MAIN CONTRACT
Department of Health,03F,31/08/2018,Hcare Srv Rec NHS Trust-CQUIN,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810023368,"£46,951.78",A&E CQUIN 17/18
Department of Health,03F,31/08/2018,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810023448,"£883,546.00",AUG A&E CQUIN
Department of Health,03F,31/08/2018,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810023495,"£73,232.00",AUG CONTRACT
Department of Health,03F,31/08/2018,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59882010,"£2,928,183.50",AUG BLOCK
Department of Health,03F,31/08/2018,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,H0017155,"£15,776,170.33",AUGUST 18 BLOCK INVOICE
Department of Health,03F,31/08/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000030851,"£229,602.51",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000030853,"£421,645.54",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DIADEM MEDICAL PRACTICE,KHU000031004,"£138,576.52",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR CHOWDHURY G M & PARTNER,KHU000031010,"£30,090.86",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR NAYAR J K,KHU000031021,"£59,183.41",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000031026,"£151,174.79",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WILBERFORCE SURGERY,KHU000031039,"£47,999.41",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000031047,"£80,696.16",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF181905,"£509,497.00",1/12 Estimated annual contract value
Department of Health,03F,31/08/2018,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790251786,"£41,270.09",RENTAL CHARGES JUNE 18
Department of Health,03F,31/08/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000259734,"£49,949.26",26/2-25/3/18 FNC RECHARGES
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,104545-30-JUL-2018,"£29,748.00",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,HULL GP COLLABORATIVE LTD,104546-30-JUL-2018,"£51,906.75",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,HULL HEALTH FORWARD CONFEDERATION,104547-30-JUL-2018,"£55,899.75",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,MODALITY PARTNERSHIP,104548-30-JUL-2018,"£56,010.75",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800104782,"£376,992.23",P4 18/19 MI
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,20343,"£85,660.75",P5 18/19 BLOCK
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,20344,"£26,501.08",TARIFF ACTIVITY CAR FOR P5 18/19
Department of Health,03F,31/08/2018,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,21,"£41,736.25",ADVICE SERVICE FOR JULY 18
Department of Health,03F,31/08/2018,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3126,"£37,692.05",CHC DEC 17
Department of Health,03F,31/08/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3127,"£38,948.45",CHC DEC 17
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410029501,"£32,972.36",RECHARGE MAY 18 SESSIONAL ROOMS FOR SMOKE FREE SERVICE
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410029503,"£29,995.87",RECHARGE APRIL 18 SESSIONAL ROOMS FOR SMOKE FREE SERVICE
Department of Health,03F,31/08/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410029836,"£26,959.82",NIGHT SITS P3 18/19
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410029865,"£30,501.16",CALVER CENTRE RENT APRIL 18
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410029866,"£30,501.16",CALVER CENTRE RENT MAY 18
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410029988,"£326,600.33",AUG CONTRACT 
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410030006,"£1,877,826.08",AUG CONTRACT 
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410030007,"£204,210.33",AUG CONTRACT 
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,AUG18HCCGHS0080,"£229,228.52",MSK & SPA P5 18/19
Department of Health,03F,31/08/2018,Clinical&Medical-Voluntary Sector,HOSPICES,DOVE HOUSE HOSPICE,FR436,"£64,250.00",CONTRACT FUNDING 1ST APRIL TO 30TH SEP 2018
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,ACTION ON HEARING LOSS,INV0167121,"£38,400.00",ACTION FOR HEARING LOSS LOCAL ENGAGEMENT APRIL 18 - APRIL 19
Department of Health,03F,31/08/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000030847,"£67,886.76",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,KHU000030849,"£240,679.94",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000030855,"£50,586.32",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000031042,"£42,633.57",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000031044,"£25,543.79",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GOODHEART SURGERY,KHU000031050,"£44,122.51",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000031052,"£31,492.14",LOCAL ENHANCED SERVICES
Department of Health,03F,31/08/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000031054,"£57,603.35",CONTRACT PAYMENT MONTH 5
Department of Health,03F,31/08/2018,Clinical&Medical-Independent Sector ,ACUTE COMMISSIONING,HULL IVF,126232,"£36,811.46",ACTIVITY P4 18/19
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
