Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,DR FOULDS M & PARTNER,KHU000034815,"£73,197.01",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,DR JR LORENZ & PARTNERS,KHU000034816,"-£62,874.28",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,DR JR LORENZ & PARTNERS,KHU000034817,"£690,024.22",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,DR MILLER J & PARTNERS,KHU000034819,"£73,429.17",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,DRS YU OGUNBA & AHMED,KHU000034828,"£90,803.09",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0022680,"£230,500.00",MARCH 2019 ADJUSTMENT
Department of Health,03F,31/05/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000271510,"£468,627.03",CHC RECHARGE FEB 19
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,MODALITY PARTNERSHIP,105042-18-APR-2019,"£56,010.75",18/19 QUALITY PREMIUM PAYMENT Q3
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,3396,"-£27,027.00",CREDIT 7410034739 FIRST RESPONSE ELEMENT VAT NOT CHARGED
Department of Health,03F,31/05/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410034890,"£39,713.40",NIGHT SITS MARCH 19
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035194,"£32,432.40",FIRST RESPONSE CONTRACT APRIL 19
Department of Health,03F,31/05/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410035197,"£124,626.92",RECHARGE CHC FUNDED PHB MARCH 2019
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035198,"£27,104.80",RECHARGE MARCH 19 SESSIONAL ROOMS
Department of Health,03F,31/05/2019,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410035228,"£33,380.73",CHILDRENS CONTINUING CARE RECHARGE FEB 19
Department of Health,03F,31/05/2019,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410035229,"£35,292.45",CHILDRENS CONTINUING CARE RECHARGE MARCH 19
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410035242,"£333,360.00",MAY 2019 DEPRESSION AND ANXIETY SERVICE 
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035245,"£162,504.17",MAY 19 COMMUNITY PAEDIATRICS
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410035247,"£61,558.08",MAY 19 OUT OF SCOPE CONTRACT
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035291,"£28,600.00",SDLT CHARGES JEAN BISHOP ICC
Department of Health,03F,31/05/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000034641,"£102,921.41",CONTRACT PAYMENT MONTH 02
Department of Health,03F,31/05/2019,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000034642,"-£28,774.35",CONTRACT PAYMENT MONTH 02
Department of Health,03F,31/05/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000034643,"£88,786.55",CONTRACT PAYMENT MONTH 02
Department of Health,03F,31/05/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000034645,"£240,816.99",CONTRACT PAYMENT MONTH 02
Department of Health,03F,31/05/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000034647,"£28,790.28",CONTRACT PAYMENT MONTH 02
Department of Health,03F,31/05/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000034649,"£91,687.00",CONTRACT PAYMENT MONTH 02
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,DR NAYAR J K,KHU000034822,"£44,514.18",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,DR WEIR J A D & PARTNERS,KHU000034826,"£121,045.43",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,WILBERFORCE SURGERY,KHU000034836,"£34,553.33",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,BURNBRAE MEDICAL PRACTICE,KHU000034839,"£42,579.73",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,EASTGATE MEDICAL GROUP,KHU000034841,"£30,382.93",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,JAMES ALEXANDER FAMILY PRACTICE,KHU000034844,"£64,128.56",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,GOODHEART SURGERY,KHU000034847,"£41,825.41",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,LAURBEL SURGERY,KHU000034848,"£31,885.19",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,CITY HEALTH PRACTICE LTD,KHU000034850,"£64,764.56",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,SYS-Non NHS A/P <1Yr,Y62 GENERAL PRACTICE,HUMBER PRIMARY CARE LTD,KHU000034854,"£48,337.15",LOCAL ENHANCED SERVICES
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035243,"£2,683,822.73",MAY 2019 CONTRACTUAL INCOME
Department of Health,03F,31/05/2019,Charges from CCG,LOCAL ENHANCED SERVICES,NHS EAST RIDING OF YORKSHIRE CCG,7015001083,"£250,000.00",TRANSITIONAL SUPPORT YEAR 2
Department of Health,03F,31/05/2019,Hcare Srv Rec NHS CCG-Contract Baseline,CONTRACT MANAGEMENT,NHS GREATER HUDDERSFIELD CCG,7015101535,"£25,716.00",RECHARGE 2019/20 999/NHS111/WEST YORKSHIRE URGENT CARE
Department of Health,03F,31/05/2019,Hcare Srv Rec NHS CCG-Contract Baseline,CONTRACT MANAGEMENT,NHS GREATER HUDDERSFIELD CCG,7015101576,"-£25,716.00",CREDIT RE INV 7015101535
Department of Health,03F,31/05/2019,Hcare Srv Rec NHS CCG-Contract Baseline,CONTRACT MANAGEMENT,NHS GREATER HUDDERSFIELD CCG,7015101579,"£25,716.00",RECHARGE 2018/19 999/NHS111/WEST YORKSHIRE URGENT CARE
Department of Health,03F,31/05/2019,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,KING`S COLLEGE HOSPITAL NHS FOUNDATION TRUST,270743,"£111,668.00",NCA MONTH 11 FREEZE 18/19
Department of Health,03F,31/05/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410127038,"£64,984.00",BLOCK CONTRACT PAYMENT MONTH 2 19/20
Department of Health,03F,31/05/2019,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810026590,"£980,213.00",BLOCK CONTRACT PAYMENT MONTH 2 19/20
Department of Health,03F,31/05/2019,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810026626,"£82,364.76",NHS111 CONTRACT MAY 2019
Department of Health,03F,31/05/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59884865,"£250,000.00",MENTAL HEALTH CV23 ON ACCOUNT
Department of Health,03F,31/05/2019,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59884872,"£3,131,518.92",MAY 19 BLOCK CONTRACT
Department of Health,03F,31/05/2019,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0023492,"£16,819,384.00",MAY MONTHLY CONTRACT INVOICE 2019
Department of Health,03F,31/05/2019,Professional Fees,PRIMARY CARE DEVELOPMENT,HULL CITYCARE,0000004903,"£249,646.80",LAND ACQUISITION/PLANNING APPROVAL
Department of Health,03F,31/05/2019,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790274014,"£41,671.91",RENTAL CHARGES MARCH 19
Department of Health,03F,31/05/2019,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790276458,"£41,671.91",RENTAL CHARGES APRIL 19
Department of Health,03F,31/05/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000272207,"£437,762.59",CHC RECHARGE MARCH 2019
Department of Health,03F,31/05/2019,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000273585,"£110,137.77",CARE IN THE COMMUNITY RECHARGE APRIL 2019
Department of Health,03F,31/05/2019,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000273595,"£51,109.23",FNC RECHARGE MARCH 19
Department of Health,03F,31/05/2019,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000273596,"£49,453.69",FNC RECHARGE APRIL 19
Department of Health,03F,31/05/2019,LPF Management Fees,PRIMARY CARE IT,KIER BUSINESS SERVICES LTD,10157149,"£85,389.00",PROFESSIONAL SERVICES APRIL 19
Department of Health,03F,31/05/2019,LPF Management Fees,PRIMARY CARE IT,KIER BUSINESS SERVICES LTD,10159912,"£85,389.00",PROFESSIONAL SERVICES MAY 2019
Department of Health,03F,31/05/2019,Recharge : Provided,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,105058-09-MAY-2019,"£231,931.38",ALEXANDRA HC & BILTON GR JAN-MAR 19
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800108716,"£269,465.45",ICES MI APRIL 19
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21121,"£85,746.41",BLOCK CONTRACT MAY 2019
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21122,"£26,501.08",TARIFF ACTIVITY CAR MAY 2019
Department of Health,03F,31/05/2019,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,2370,"£30,181.87",INTERPRETING SERVICES
Department of Health,03F,31/05/2019,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,243,"£38,062.42",ADVICE SERVICE MARCH 19
Department of Health,03F,31/05/2019,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,268,"£38,062.00",ADVISE SERVICE APRIL 2019
Department of Health,03F,31/05/2019,Other Gen Supplies & Srv,PRIMARY CARE INVESTMENTS,HULL GP COLLABORATIVE LTD,3,"£52,196.25",WORKFORCE TRANSFORMATION FUNDING 18/19
Department of Health,03F,31/05/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3608,"£37,692.00",CHC VARIOUS CLIENTS APRIL 19
Department of Health,03F,31/05/2019,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,AUTISMPLUS,INVA15297,"£68,224.35",CHC ID 18403 06/08 TO 18/11/18
Department of Health,03F,31/05/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,MAR19HCCGHS0100,"£235,417.68",MSK & SPA MONTH 2 19/20
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
