Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,31/05/2020,LPF Management Fees,PRIMARY CARE IT,N3I,38,"£77,520.00",C17 MAY 20
Department of Health,03F,31/05/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,4165,"£37,692.00",VARIOUS CLIENTS CARE APRIL 20
Department of Health,03F,31/05/2020,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410042716,"£84,513.67",MAY 20 OUT OF SCOPE  
Department of Health,03F,31/05/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410042718,"£338,040.00",MAY 20 DEPRESSION AND ANXIETY
Department of Health,03F,31/05/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410042719,"£51,318.92",MAY 20 COMMERCIAL SERVICES
Department of Health,03F,31/05/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410042720,"£37,146.67",MAY 20 EATING DISORDER
Department of Health,03F,31/05/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410042723,"£145,500.00",MAY 20 EXTENDED ACCESS LEAD PROVIDER
Department of Health,03F,31/05/2020,Clinical&Medical-Independent Sector - Contract Baseline,OUT OF HOURS,CITY HEALTH CARE PARTNERSHIP CIC,7410042725,"£2,797,078.33",MAY 2020 ICS
Department of Health,03F,31/05/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410042733,"£166,784.83",MAY 20 COMMUNITY PAEDIATRICS OUT OF SCOPE
Department of Health,03F,31/05/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,APRIL20HCCGHS121ESTATEREC,"£85,997.38",CHCP ESTATES REC DEC 19 TO FEB 20
Department of Health,03F,31/05/2020,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000011389,"£32,920.74",PATHOLOGY/NON PTS SERVICE MAY 20
Department of Health,03F,31/05/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,MAY20HCCGHS123,"£238,713.53",MSK & SPA MONTH 2 20/21
Department of Health,03F,31/05/2020,C&M-GP PRACTICE REVENUE - PCTF,GP FORWARD VIEW,YORLMC LTD,527,"£95,000.00",GPFV RETENTION PROGRAMME 19/20
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
Department of Health,03F,31/05/2020,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
