Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,30/06/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR AWAN R K & PARTNERS,KHU000039676,"£138,047.36",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR COOK B F,KHU000039678,"£69,075.79",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR GOPAL K V,KHU000039680,"£27,488.46",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR HENDOW G T,KHU000039682,"£39,965.43",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DR FOULDS M & PARTNER,KHU000039683,"-£89,662.04",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS DES Minor Surgery,PRC DELEGATED CO-COMMISSIONING,DR FOULDS M & PARTNER,KHU000039684,"£186,895.85",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DR JR LORENZ & PARTNERS,KHU000039685,"-£442,363.92",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR JR LORENZ & PARTNERS,KHU000039686,"£973,874.90",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,DR MILLER J & PARTNERS,KHU000039688,"£111,194.54",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DRS YU OGUNBA & AHMED,KHU000039693,"-£44,141.03",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DRS YU OGUNBA & AHMED,KHU000039694,"£162,981.68",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,SUTTON MANOR SURGERY,KHU000039695,"-£35,201.70",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,SUTTON MANOR SURGERY,KHU000039696,"£261,482.42",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-Pharm-Loc Pharmctcl Servs,LOCAL ENHANCED SERVICES,NHS ENGLAND,7000036709,"£57,628.92",Q3 19/20 LOCAL PHARMACY SCHEME
Department of Health,03F,30/06/2020,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310019007,"£44,877.00",VBC CHECKER APR 20 TO FEB 21
Department of Health,03F,30/06/2020,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59887858,"£154,954.00",MARCH 20 BLOCK
Department of Health,03F,30/06/2020,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60148563,"£363,161.75",APR 20 BOOKABLE SPACE VARIOUS
Department of Health,03F,30/06/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410043333,"£44,025.30",NIGHT SITS MARCH 20
Department of Health,03F,30/06/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NORTHPOINT,KHU000039511,"£63,870.20",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000039513,"£140,088.80",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000039514,"-£32,249.83",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000039515,"£155,795.33",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-PMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000039516,"-£167,287.88",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000039517,"£574,712.32",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000039519,"£45,155.42",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-APMS QOF Achievement,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000039520,"-£67,461.49",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HAXBY GROUP NEWINGTON,KHU000039521,"£109,414.61",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR NAYAR J K,KHU000039690,"£63,114.76",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DR WEIR J A D & PARTNERS,KHU000039691,"-£36,275.12",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR WEIR J A D & PARTNERS,KHU000039692,"£196,092.78",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILBERFORCE SURGERY,KHU000039698,"£69,811.71",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,BURNBRAE MEDICAL PRACTICE,KHU000039700,"£70,556.56",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EASTGATE MEDICAL GROUP,KHU000039702,"£59,621.26",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000039704,"£125,794.06",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GOODHEART SURGERY,KHU000039706,"£62,453.17",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,LAURBEL SURGERY,KHU000039708,"£52,401.11",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000039710,"£103,203.17",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DELTA HEALTHCARE,KHU000039712,"£48,019.54",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HUMBER PRIMARY CARE LTD,KHU000039714,"£140,246.62",CONTRACT PAYMENT MONTH 3
Department of Health,03F,30/06/2020,C&M-Pharm-Loc Pharmctcl Servs,LOCAL ENHANCED SERVICES,NHS ENGLAND,7000036717,"£36,749.51",FEB & MAR 19/20 LOCAL PHARMACY SCHEME
Department of Health,03F,30/06/2020,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310019011,"£40,210.09",Y&H LOTS 2A & 2B
Department of Health,03F,30/06/2020,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59888385,"-£154,954.00",ADHD FUNDING CREDIT
Department of Health,03F,30/06/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,BPJul2020A,"£17,425,451.18",JULY 20 BLOCK
Department of Health,03F,30/06/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,BPJul2020B,"£3,487,534.66",JULY 20 BLOCK
Department of Health,03F,30/06/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,BPJul2020C,"£78,929.86",JULY 20 BLOCK
Department of Health,03F,30/06/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,BPJul2020D,"£63,966.31",JULY 20 BLOCK
Department of Health,03F,30/06/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,BPJul2020E,"£57,569.68",JULY 20 BLOCK
Department of Health,03F,30/06/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,BPJul2020F,"£1,500,444.79",JULY 20 BLOCK
Department of Health,03F,30/06/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0031376,"£60,000.00",MARCH 20 BLOCK
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector - Prior Year,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULCQ1819M01M12,"£29,512.57",CQUIN REC APR 18 TO MAR 19
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC192012,"£375,462.65",SAC ACTIVITY MARCH 20
Department of Health,03F,30/06/2020,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790303692,"£40,733.44",RENTAL CHARGES APRIL 20
Department of Health,03F,30/06/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000283912,"£74,179.24",FNC JAN 20
Department of Health,03F,30/06/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000283913,"£528,438.21",CHC RECHARGE MARCH 20
Department of Health,03F,30/06/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000284611,"£37,677.73",FNC APR 20
Department of Health,03F,30/06/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000284612,"£330,811.11",CHC RECHARGE APRIL 20
Department of Health,03F,30/06/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000285048,"£110,137.77",CARE IN THE COMMUNITY RECHARGE MAY 20
Department of Health,03F,30/06/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000285055,"£136,695.32",FNC RECHARGE ADJUSTMENTS
Department of Health,03F,30/06/2020,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,HUMBERSIDE GROUP OF LMC LTD,105618-19-JUN-2020,"£39,372.47",STATUTORY LEVY Q1
Department of Health,03F,30/06/2020,Professional Fees,PLANNED CARE,SERUM MANAGEMENT,116,"£31,920.00",CONSULTANCY SERVICES AND ADVICE APR 20
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800112709,"£205,022.71",MAIN INVOICE MAY 20
Department of Health,03F,30/06/2020,Clinical & Medical Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,372,"£40,667.00",ADVICE SERVICES MAY 20
Department of Health,03F,30/06/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,ROSE VILLA PRIVATE NURSING HOME,376A,"£25,282.99",VARIOUS CLIENTS CARE APR/MAY 20
Department of Health,03F,30/06/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,4180,"£30,769.36",VARIOUS CLIENTS CARE MAY 20
Department of Health,03F,30/06/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,SWANTON CARE & COMMUNITY LTD,628001887,"£26,373.57",ID 14165 APR 20
Department of Health,03F,30/06/2020,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,EAST RIDING OF YORKSHIRE COUNCIL,65550890,"£264,769.77",CHC RECHARGE PERIODS 5-10 19/20
Department of Health,03F,30/06/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,EAST RIDING OF YORKSHIRE COUNCIL,65633442,"£25,544.71",FNC PERIOD 13
Department of Health,03F,30/06/2020,"Books, Journals & Subscr",CEO/ BOARD OFFICE,YORKSHIRE & HUMBER AHSN LTD,673,"£25,411.20",HCP & YHANSN INNOVATION PROGRAMME CONTRIBUTION 20/21
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043040,"£26,482.68",UNIT 2 RENT/RATES ADJ Q4 19/20
Department of Health,03F,30/06/2020,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,74100434271,"£104,575.19",RECHARGE CHC PHB MARCH 20
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410043473,"£84,513.67",JUNE 20 OUT OF SCOPE CQUIN
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410043475,"£338,040.00",JUNE 20 DEPRESSION & ANXIETY
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043476,"£166,784.83",JUNE 20 COMMUNITY PAEDIATRICS 
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043477,"£51,318.92",JUNE 20 COMMERCIAL SERVICES
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043478,"£37,146.67",JUNE 20 EATING DISORDERS
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410043481,"£145,500.00",JUNE 20 EXTENDED ACCESS LEAD PROVIDER
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,OUT OF HOURS,CITY HEALTH CARE PARTNERSHIP CIC,7410043512,"£2,797,078.33",JUNE 20 ICS
Department of Health,03F,30/06/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410043521,"£39,381.30",NIGHT SITS APRIL 20
Department of Health,03F,30/06/2020,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410043647,"£154,802.52",RECHARGE CHC PHB APRIL 20
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043685,"£30,182.60",CALVERT EVOLVE & CISS RENT CHARGE APR 20
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043688,"£30,182.60",CALVERT EVOLVE & CISS RENT CHARGE MAY 20
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043693,"£44,946.77",JEAN BISHOP ICC RENT APR 20
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043695,"£44,946.77",JEAN BISHOP ICC RENT MAY 20
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043697,"£39,767.68",LONGHILL HC RENT APR 20
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043700,"£39,767.68",LONGHILL HC RENT MAY 20
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043720,"£45,657.70",BRANSHOLME HC RENT APR 20
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043722,"£45,657.70",BRANSHOLME HC RENT MAY 20
Department of Health,03F,30/06/2020,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410043739,"£206,781.52",19/20 INTERGRATED COMMUNITY SERVICES URGENT CARE CQUIN
Department of Health,03F,30/06/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410043994,"£31,628.88",NIGHT SITS MAY 20
Department of Health,03F,30/06/2020,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410044047,"£129,828.14",RECHARGE CHC PHB MAY 20
Department of Health,03F,30/06/2020,LPF Management Fees,PRIMARY CARE IT,N3I,77,"£77,520.00",C17 CONTRACT JUNE 20
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000011715,"£32,920.74",PATHOLOGY FEE/NON PTS SERVICE JUNE 20
Department of Health,03F,30/06/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,JUNE20HCCGHS123,"£238,713.53",MSK & SPA MONTH 3 20/21
Department of Health,03F,30/06/2020,Other professional fees,NON RECURRENT PROGRAMMES,TWO RIDINGS COMMUNITY FOUNDATION,10140,"£55,000.00",HC&V VCSE LEADERSHIP PROGRAMME
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
