Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,30/06/2019,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59885126,"£3,131,518.92",JUNE 19 MENTAL HEALTH BLOCK CONTRACT
Department of Health,03F,30/06/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0023214,"£80,800.00",MARCH 2019 ADJUSTMENT
Department of Health,03F,30/06/2019,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0024385,"£16,819,312.00",JUNE 19 CONTRACT INVOICE
Department of Health,03F,30/06/2019,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790278666,"£41,671.91",RENTAL CHARGES MAY 19
Department of Health,03F,30/06/2019,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HULL CITY COUNCIL,1000262870,"£30,612.92",RECHARGE 14-08-17 TO 18-02-2018 & 19-02-2018 TO 31-05-2019 HULL243
Department of Health,03F,30/06/2019,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000274498,"£110,137.77",CARE IN THE COMMUNITY RECHARGES MAY 2019
Department of Health,03F,30/06/2019,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000274505,"£41,651.59",FNC 22-04-19 TO 19-05-19
Department of Health,03F,30/06/2019,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HULL CITY COUNCIL,1000274515,"£26,382.50",S117 RECHARGE HULL053 MAY 2019
Department of Health,03F,30/06/2019,LPF Management Fees,PRIMARY CARE IT,KIER BUSINESS SERVICES LTD,10166293,"£85,389.00",PROFESSIONAL SERVICES JUNE 19
Department of Health,03F,30/06/2019,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,HUMBERSIDE GROUP OF LMC LTD,105174-20-JUN-2019,"£39,388.50",GP STATUTORY LEVY
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,127810,"£32,357.48",P1 1920 ACTIVITY
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,128007,"£35,349.00",NHS IVF ACTIVITY MAY 19
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800109140,"£339,114.16",ICON ACTIVITY
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21207,"£88,062.00",BLOCK CONTRACT JUNE 2019
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21208,"£26,501.08",CAR ACTIVITY JUNE 2019
Department of Health,03F,30/06/2019,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,2611,"£32,069.04",INTERPRETING SERVICES
Department of Health,03F,30/06/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITIZENS ADVICE BUREAU,275,"£38,062.42",CHC ID 19442 JAN 19
Department of Health,03F,30/06/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3659,"£37,692.00",CHC VARIOUS CLIENTS MAY 2019
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,HULL HEALTH FORWARD CONFEDERATION,4A,"£36,500.00",ADULT MENTAL HEALTH ASSESSMENT
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,HULL HEALTH FORWARD CONFEDERATION,5A,"£36,500.00",ADULT MENTAL HEALTH ASSESSMENT
Department of Health,03F,30/06/2019,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,EAST RIDING OF YORKSHIRE COUNCIL,63733717,"£79,825.40",CHC RECHARGE PERIOD 12-13 2018/19
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410030525,"£44,399.62","EARLS COURT UNIT 2 FM , RENT, SERVICE CHARGE QTR 2"
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410030569,"£49,021.94",NEW GREEN RENT & SERVICE CHARGE QTR 1 & QTR 2 SERVICE OCCUPANCY
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410030680,"£44,399.62","EARLS COURT FM, RENT, SERVICE CHARGE QTR1"
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031976,"£41,017.78",WESTBOURNE HC FM & SERVICE CHARGE Q3
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031977,"£53,407.58",WESTBOURN HC RENT QTR 1
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031978,"£25,193.44",EARLS COURT FM & SERVICE CHARGES Q3
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031989,"£53,407.58",WESTBOURNE HC FM & SERVICE CHARGE Q2
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035306,"£30,316.48",APRIL 2019 SESSIONAL ROOMS 
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035309,"£36,633.83",APRIL 19 EATING DISORDERS CONTRACT
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035310,"£36,633.83",MAY 19 EATING DISORDERS CONTRACT
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035317,"£50,610.33",APRIL 19 COMMERCIAL SERVICES
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035318,"£50,610.33",MAY 19 COMMERCIAL SERVICES
Department of Health,03F,30/06/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410035325,"£38,428.20",APRIL 19 NIGHT SITS
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035749,"£162,504.17",JUNE 19 OUT OF SCOPE COMMUNITY PAEDIATRICS
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410035752,"£61,558.08",JUNE 19 OUT OF SCOPE CQUIN 
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410035754,"£333,360.00",JUNE 19 DEPRESSION & ANXIETY SERVICE
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035755,"£50,610.33",JUNE 19 COMMERCIAL SERVICES
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035757,"£36,633.83",JUNE 19 EATING DISORDERS CONTRACT
Department of Health,03F,30/06/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410035772,"£108,416.12",RECHARGE CHC FUNDED PHB APRIL 2019
Department of Health,03F,30/06/2019,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410035835,"£31,245.51",CHILDRENS CHC RECHARGE APRIL 19
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000006961,"£31,412.92",P2 1920 NON PTS & PATHOLOGY
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000007364,"£31,412.92",NON PTS SERVICE / PATHOLOGY FEE
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,JUN19HCCGHS0101,"£235,417.68",MSK & SPA MTH 3 19/20
Department of Health,03F,30/06/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410035747,"£2,683,822.73",JUNE 2019 ICS
Department of Health,03F,30/06/2019,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,HOME-START (HULL),Q220192020,"£28,716.51",Q2 FUNDING 19/20
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
