Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR BLOW J D & PARTNERS,KHU000032650,"£135,124.91",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR AWAN R K & PARTNERS,KHU000032652,"£95,336.84",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR COOK B F,KHU000032656,"£37,348.08",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR HENDOW G T,KHU000032660,"£28,126.55",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR FOULDS M & PARTNER,KHU000032662,"£102,970.78",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MILLER J & PARTNERS,KHU000032665,"£80,663.57",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MALCZEWSKI G S,KHU000032667,"£28,630.91",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RAWCLIFFE V A & PARTNERS,KHU000032672,"£111,431.27",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DRS YU OGUNBA & AHMED,KHU000032676,"£104,680.88",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,FAITH HOUSE SURGERY,KHU000032679,"£79,550.01",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SPRINGS MEDICAL CENTRE CONSORTIUM,KHU000032684,"£147,611.36",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,MODALITY PARTNERSHIP,576,"£30,035.05",PRIMARY CARE DEVELOPMENT
Department of Health,03F,31/12/2018,C&M-GMS Practice Transformational Support,PRIMARY CARE INVESTMENTS,MODALITY PARTNERSHIP,1156,"£111,825.00",TRANSFORMATIONAL MONIES SEPT 2018
Department of Health,03F,31/12/2018,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000267206,"£258,383.75",2018/19 BETTER CARE FUND
Department of Health,03F,31/12/2018,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310013845,"£40,210.08",Y&H MO-IFR LOT 2A & 2B DEC 18
Department of Health,03F,31/12/2018,Charges from CCG,NON RECURRENT PROGRAMMES,NHS SCARBOROUGH AND RYEDALE CCG,7016101972,"£134,000.00",UEC TRAINING FUNDING
Department of Health,03F,31/12/2018,Other professional fees,NON RECURRENT PROGRAMMES,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1010066351,"£50,000.00",ONE THIRD FUNDING SHARE OF EAST COAST SERVICES REVIEW
Department of Health,03F,31/12/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410108540,"£56,072.00",AP09 BLOCK CONTRACT INVOICE
Department of Health,03F,31/12/2018,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810024651,"£883,546.00",DEC 18 BLOCK CONTRACT
Department of Health,03F,31/12/2018,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810024698,"£73,232.00",NHS 111 CONTRACT DEC 18
Department of Health,03F,31/12/2018,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4000549629,"£40,080.17",COST & VOLUME CONTRACT DECEMBER 18
Department of Health,03F,31/12/2018,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59883202,"£2,928,183.50",DECEMBER 18 MENTAL HEALTH BLOCK
Department of Health,03F,31/12/2018,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59883209,"£474,914.00",CV18 CHILDREN & YOUNG PEOPLE ATTACHMENT THERAPY 18/19
Department of Health,03F,31/12/2018,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,H0019967,"£127,714.00",CV5 LOCAL MATERNITY SYSTEM NOV 18 ADJUSTMENT
Department of Health,03F,31/12/2018,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,H0019969,"£15,828,538.43",MONTHLY BLOCK CONTRACT DEC 18
Department of Health,03F,31/12/2018,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,H0020068,"£38,711.00",NCA OCT 18
Department of Health,03F,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000032479,"£123,638.78",CONTRACT PAYMENT MONTH 9
Department of Health,03F,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000032481,"£261,635.11",CONTRACT PAYMENT MONTH 9
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DIADEM MEDICAL PRACTICE,KHU000032648,"£158,997.16",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR CHOWDHURY G M & PARTNER,KHU000032654,"£34,833.52",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR NAYAR J K,KHU000032669,"£52,656.70",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000032674,"£165,620.34",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WILBERFORCE SURGERY,KHU000032688,"£49,098.30",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000032697,"£96,555.01",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DELTA HEALTHCARE,KHU000032706,"£29,567.98",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF181909,"£509,497.00",1/12 ESTIMATED ANNUAL CONTRACT DEC 18
Department of Health,03F,31/12/2018,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790261787,"£41,270.09",RENTAL CHARGES OCT 18
Department of Health,03F,31/12/2018,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790264222,"£41,270.09",TELEPHONE RENTAL CHARGES NOV 18
Department of Health,03F,31/12/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000263930,"£384,742.23",RECHARGE CONTINUING HEALTHCARE JUNE 18
Department of Health,03F,31/12/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000263931,"£59,924.75",RECHARGE CONTINUING HEALTHCARE JUNE 18
Department of Health,03F,31/12/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000264777,"£52,002.42",FNC RECHARGE JULY 18
Department of Health,03F,31/12/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000266074,"£76,286.60",FNC RECHARGE
Department of Health,03F,31/12/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000266881,"£53,165.32",FNC RECHARGE 13/08 TO 03/09/18
Department of Health,03F,31/12/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000267693,"£48,556.09",FNC RECHARGE SEPT 18
Department of Health,03F,31/12/2018,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000268842,"£110,137.77",CARE IN THE COMMUNITY RECHARGE NOV 18
Department of Health,03F,31/12/2018,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000268901,"£2,365,716.00",SECTION 75 ALIGNED FUNDS (EXTRA CARE HOUSING) AND CYP SCHEMES
Department of Health,03F,31/12/2018,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000268901,"£262,858.00",SECTION 75 ALIGNED FUNDS (EXTRA CARE HOUSING) AND CYP SCHEMES
Department of Health,03F,31/12/2018,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000269159,"£49,990.76",RESEARCH & EVALUATION OF SOCIAL PRESCRIBING SERVICE
Department of Health,03F,31/12/2018,LPF Management Fees,FINANCE,KIER BUSINESS SERVICES LTD,10120791,"-£42,846.00",SERVICE CREDIT REFUND BI Q1/2/3 17/18
Department of Health,03F,31/12/2018,LPF Management Fees,PROGRAMME PROJECTS,KIER BUSINESS SERVICES LTD,10124237,"£106,456.20",PROFESSIONAL SERVICES DEC 18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,126947,"£37,497.94",IVF NHS ACTIVITY NOV 18
Department of Health,03F,31/12/2018,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,1559,"£32,265.88",INTERPRETING SERVICES
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800106774,"£290,702.75",MI NOVEMBER 2018
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,20752,"£85,746.41",DECEMBER 18 BLOCK INVOICE
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,20753,"£26,501.08",TARIFF ACTIVITY (CAR) DECEMBER 18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,2790,"-£213,055.23",CREDIT OUTSTANDING PAYMENTS TO NHS PS
Department of Health,03F,31/12/2018,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3343,"£37,692.00",CHC VARIOUS CLIENTS NOV 18
Department of Health,03F,31/12/2018,Cont Care-Learning Disab(65+),CHC ADULT FULLY FUNDED,SWANTON CARE & COMMUNITY LTD,622001770,"£47,654.08",CHC ID 19629 22/03 TO 31/10/18
Department of Health,03F,31/12/2018,Cont Care-Learning Disab(65+),CHC ADULT FULLY FUNDED,SWANTON CARE & COMMUNITY LTD,622001790,"-£47,654.08",CHC CREDIT ID 19629 8/11/19 DUPLICATED BILLING PERIOD
Department of Health,03F,31/12/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,EAST RIDING OF YORKSHIRE COUNCIL,62586427,"£29,241.59",FNC PERIODS 6 AND 7 2018/19
Department of Health,03F,31/12/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410032059,"£34,256.36",OCTOBER 18 NIGHT SITS
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032369,"£28,258.66",THE CALVERT CENTRE RENT CHARGES NOV 18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032377,"£39,192.47",LONGHILL HC RENT CHARGES NOV 18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032380,"£43,213.34",BRANSHOLME HC RENT CHARGES NOV 18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032387,"£44,493.06",JEAN BISHOP INTEGRATED CARE CENTRE RENT CHARGES NOV 18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410032388,"£323,333.33",EXTENDED ACCESS FUNDING OCT 18
Department of Health,03F,31/12/2018,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410032391,"£105,340.20",RECHARGE CHC PHB SEPT 18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410032444,"£324,480.00",DEPRESSION AND ANXIETY SERVICE DEC 18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410032449,"£186,105.67",DEC 18 OUT OF SCOPE CONTRACTS
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032456,"£1,877,826.08",DEC 18 INCOME ICS
Department of Health,03F,31/12/2018,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032462,"£79,913.91",DEC 18 DOVE HOUSE/PAUL FOR BRAIN CONTRACT
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032463,"£204,210.33",DEC 18 COMMUNITY PAEDIATRICS
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032464,"£54,275.08",DEC 18 SEXUAL HEALTH SERVICE
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032466,"£326,600.33",DEC 18 URGENT CARE   
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032524,"£33,313.69",RECHARGE OF OCT 18 SESSION ROOMS
Department of Health,03F,31/12/2018,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410032567,"£38,606.90",CHILDRENS CONTINUING CARE RECHARGES OCT 18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032916,"£39,192.47",LONGHILL HC RENT CHARGE DEC 18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032918,"£44,493.06",JEAN BISHOP INTEGRATED CARE CENTRE RENT CHARGE DEC 18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032930,"£28,258.66",CALVERT CENTRE RENT CHARGE DEC 2018
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032939,"£43,213.34",BRANSHOLME HC RENT CHARGES DEC 2018
Department of Health,03F,31/12/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410032946,"£35,547.99",NIGHT SITS NOV 18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,DEC18HCCGHS0088,"£229,228.52",HEALTHSHARE MONTH 9 18/19
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,DEC18HCCGHS0089,"£328,455.70",MSK LIS 2017/18
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000005120,"£29,324.29",NON PTS SERVICE / PATHOLOGY FEE
Department of Health,03F,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000032476,"£69,519.36",CONTRACT PAYMENT MONTH 9
Department of Health,03F,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,KHU000032477,"£119,949.82",CONTRACT PAYMENT MONTH 9
Department of Health,03F,31/12/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000032483,"£35,177.44",CONTRACT PAYMENT MONTH 9
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000032692,"£51,594.14",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000032694,"£26,580.25",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODHEART SURGERY,KHU000032700,"£53,813.01",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000032702,"£37,178.23",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CITY HEALTH PRACTICE LTD,KHU000032704,"£72,452.31",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HUMBER PRIMARY CARE LTD,KHU000032708,"£88,161.62",LOCAL ENHANCED SERVICES
Department of Health,03F,31/12/2018,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,MEDICAS,MED001,"£45,191.49",PRIMARY CARE DEVELOPMENT GROUP Q1 & Q2
Department of Health,03F,31/12/2018,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,HOME-START (HULL),Q420182019,"£27,245.25",QUARTER 4 HOME START HULL
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
