Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,31/01/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MILLER J & PARTNERS,KHU000037843,"£73,635.98",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DRS YU OGUNBA & AHMED,KHU000037851,"£91,912.12",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GP PRACTICE REVENUE - PCTF,GP FORWARD VIEW,BEVAN LTD,000002,"£30,368.69",PCN ORGANISATIONAL PLANS
Department of Health,03F,31/01/2020,Other Gen Supplies & Srv,GP FORWARD VIEW,YORLMC LTD,513,"£46,500.00",GPFV RETENTION PROGRAMME 19/20
Department of Health,03F,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000037673,"£68,140.43",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000037674,"-£26,083.73",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000037675,"£119,551.67",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000037676,"-£53,406.13",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000037677,"£310,042.36",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000037679,"£34,156.15",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000037680,"-£32,128.00",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000037681,"£123,256.73",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR NAYAR J K,KHU000037845,"£54,208.55",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR WEIR J A D & PARTNERS,KHU000037848,"-£46,359.29",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR WEIR J A D & PARTNERS,KHU000037849,"£155,801.64",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WILBERFORCE SURGERY,KHU000037859,"£54,924.31",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000037862,"£52,823.63",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000037864,"£33,228.33",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000037867,"£102,135.02",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODHEART SURGERY,KHU000037871,"£56,986.02",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000037872,"£34,754.77",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CITY HEALTH PRACTICE LTD,KHU000037874,"£75,425.26",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DELTA HEALTHCARE,KHU000037875,"£31,833.77",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HUMBER PRIMARY CARE LTD,KHU000037876,"£52,084.49",CONTRACT PAYMENT MONTH 10
Department of Health,03F,31/01/2020,C&M-GP PRACTICE REVENUE - PCTF,GP FORWARD VIEW,EAST HULL FAMILY PRACTICE,RC01319A,"£31,011.14",PCN DEVELOPMENT FUND
Department of Health,03F,31/01/2020,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310017657,"£40,210.08",Y&H LOT 2A & 2B JAN 2020
Department of Health,03F,31/01/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410146288,"£64,984.00",AP10 19/20 BLOCK
Department of Health,03F,31/01/2020,Hlthcre-Foundation Trsts,MATERNITY SERVICES,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400025446,"£192,200.00",MATERNITY TRANSFORMATIONAL FUNDING 19/20
Department of Health,03F,31/01/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400025819,"£42,612.40",MONTH 8 19/20
Department of Health,03F,31/01/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810028704,"£980,213.00",CORE JAN 2020 BLOCK
Department of Health,03F,31/01/2020,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810028752,"£82,364.76",NHS 111 JAN 2020
Department of Health,03F,31/01/2020,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59887115,"£3,224,491.42",JAN 2020 BLOCK
Department of Health,03F,31/01/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0028894,"£45,978.42",COMMUNITY PAEDIATRICS DEC 19
Department of Health,03F,31/01/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0029293,"£150,254.41",DEC  MONTHLY CONTRACT Q2 ADJ 2019
Department of Health,03F,31/01/2020,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0029295,"£16,927,552.83",JAN 2020 BLOCK
Department of Health,03F,31/01/2020,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790294471,"£41,509.45",DEC 19 RENTAL SERVICES
Department of Health,03F,31/01/2020,Clinical&Medical-Othe Public Sector,PROGRAMME PROJECTS,HULL CITY COUNCIL,1000279027,"£106,200.00",CONTRIBUTION TO HULL PLACE BASED PLAN
Department of Health,03F,31/01/2020,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000279313,"£295,196.00",19/20 BETTER CARE PLAN
Department of Health,03F,31/01/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000281403,"£110,137.77",CARE IN THE COMMUNITY RECHARGE DEC 19
Department of Health,03F,31/01/2020,LPF Management Fees,PRIMARY CARE IT,KIER BUSINESS SERVICES LTD,10200502,"£85,389.00",JAN 2020 PROFESSIONAL SERVICES
Department of Health,03F,31/01/2020,Recharge : Received,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,105429-16-JAN-2020,"£394,590.27",HULL CCG GPs 2019 P10
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800111025,"£250,652.63",WHEELCHAIR ASSESSMENT REVIEW DEC 19
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21692,"£88,062.00",JAN 19 BLOCK
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21693,"£26,501.08",CAR TARIFF JAN 19
Department of Health,03F,31/01/2020,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,321,"£40,667.00",ADVICE SERVICE DEC 19
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,3461,"-£81,265.04",NHA PS SETTLEMENT
Department of Health,03F,31/01/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,ROSE VILLA PRIVATE NURSING HOME,372,"£26,202.80",VARIOUS CLIENTS CARE OCT TO DEC 19
Department of Health,03F,31/01/2020,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,3965,"£33,083.17",INTERPRETING SERVICES
Department of Health,03F,31/01/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,4047,"£38,948.40",VARIOUS CLIENTS DEC 19
Department of Health,03F,31/01/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410040341,"£39,216.42",NIGHT SITS NOV 19
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector - Contract Baseline,OUT OF HOURS,CITY HEALTH CARE PARTNERSHIP CIC,7410040371,"£2,683,822.73",JAN 2020 BLOCK
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410040373,"£164,482.08",JAN 2020 COMMUNITY PAEDIATRICS
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410040375,"£91,148.08",JAN 2020 OUT OF SCOPE  
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410040377,"£333,360.00",JAN 2020 DEPRESSION & ANXIETY
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410040379,"£50,610.33",JAN 2020 COMMERCIAL SERVICES
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410040380,"£36,633.83",JAN 2020 EATING DISORDERS
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410040389,"£154,666.67",JAN 2020 EXTENDED ACCESS
Department of Health,03F,31/01/2020,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410040427,"£51,284.27",CHILDRENS CHC RECHARGE OCT 19
Department of Health,03F,31/01/2020,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410040428,"£53,621.93",CHILDRENS CHC RECHARGE NOV 19
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410040502,"£36,503.33",WESTBOURNE HC RENT AND RATES 
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410040669,"£46,028.26",BRANSHOLME HC SERVICE CHARGE JAN 20
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410040677,"£44,946.08",JEAN BISHOP RENT CHARGE JAN 20
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410040686,"£29,484.53",CALVERT EVOLVE & CISS RENT CHARGE JAN 20
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000010003,"£31,412.92",PATHOLOGY FEE/NON PTS SERVICE
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,JAN20HCCGHS113,"£235,417.68",MSK & SPA MONTH 10 19/20
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,JAN20HCCGHS114,"£333,389.24",MSK LIS 18/19
Department of Health,03F,31/01/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC192008,"£513,017.70",SAC ACTIVITY NOV 19/20
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
