Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description,VAT registration number
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR CHOWDHURY G M & PARTNER,KHU000024109,"£30,637.62",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR COOK B F,KHU000024111,"£37,263.35",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR GOPAL K V,KHU000024113,"£27,197.56",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR HENDOW G T,KHU000024115,"£29,411.19",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR FOULDS M & PARTNER,KHU000024117,"£95,630.05",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MILLER J & PARTNERS,KHU000024120,"£99,779.06",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR MALCZEWSKI G S,KHU000024123,"£30,049.25",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MUSIL J & PARTNER,KHU000024128,"£54,203.47",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RAWCLIFFE V A & PARTNERS,KHU000024132,"£111,316.94",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DRS YU OGUNBA & AHMED,KHU000024138,"£100,045.03",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,FAITH HOUSE SURGERY,KHU000024141,"£73,150.06",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,KINGSTON MEDICAL GROUP,KHU000024143,"£64,772.50",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-PMS QOF Aspiration,PRC DELEGATED CO-COMMISSIONING,RIVERSIDE MEDICAL CENTRE KINGSTON HULL,KHU000024149,"£26,827.08",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Prem Rates,PRC DELEGATED CO-COMMISSIONING,SPRINGS MEDICAL CENTRE CONSORTIUM,KHU000024150,"-£25,160.80",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SPRINGS MEDICAL CENTRE CONSORTIUM,KHU000024151,"£149,921.46",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,DR WITVLIET L,KHU000024173,"£31,901.94",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000244546,"£267,370.41",CHC RECHARGES MARCH 17,
Department of Health,03F,31/05/2017,Cont Care- Prior Year Payments,CHC ADULT FULLY FUNDED,EAST RIDING OF YORKSHIRE COUNCIL,38934988,"£76,315.21",CHC RECHARGE 10 & 11 16/17,
Department of Health,03F,31/05/2017,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310008506,"£82,907.33",LOT 2 SERVICES APRIL & MAY 2017,
Department of Health,03F,31/05/2017,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER NHS FOUNDATION TRUST,1010011040,"£210,869.91",ESTIMATED Q4 CQUINS 16/17,
Department of Health,03F,31/05/2017,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER NHS FOUNDATION TRUST,1010011106,"£2,800,476.89",MAY 17 BLOCK CONTRACT,
Department of Health,03F,31/05/2017,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410069216,"£75,862.36",MAY 17 BLOCK CONTRACT,
Department of Health,03F,31/05/2017,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810018372,"£58,757.00",NHS 111 CONTRACT APRIL,
Department of Health,03F,31/05/2017,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810018525,"£844,473.00",HART FUNDING MAY 17,
Department of Health,03F,31/05/2017,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810018580,"£58,757.00",NHS 111 CONTRACT MAY,
Department of Health,03F,31/05/2017,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,9810011538,"£28,221.51",NCA QTR 3 16/17,
Department of Health,03F,31/05/2017,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,H0007488,"£15,248,872.00",MAY 17 BLOCK CONTRACT,
Department of Health,03F,31/05/2017,PrePayments 1 yr,BALANCE SHEET,HUMBER NHS FOUNDATION TRUST,PPRELATINGTONORTHPOINT,"£45,653.44",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000023957,"£184,142.09",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,DR NAYAR J K,KHU000024125,"£53,006.54",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000024134,"£156,532.54",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,NEW GREEN SURGERY,KHU000024136,"£34,118.88",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILBERFORCE SURGERY,KHU000024156,"£44,957.69",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SOUTHCOATES MEDICAL CENTRE,KHU000024165,"£27,414.66",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000024168,"£83,755.17",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,PrePayments 1 yr,BALANCE SHEET,NORTHPOINT,PPAPMSCONTRACT,"£29,575.58",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,SRCL LTD,1092862,"£29,324.29",PATHOLOGY FEE,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF171802,"£704,028.00",MAY 17 BLOCK CONTRACT,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC161711,"£160,738.00",SAC FREEZE FEB 17,
Department of Health,03F,31/05/2017,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,PAUL FOR BRAIN RECOVERY,46,"£25,000.00",BRAIN RECOVERY SERVICE Q1 2017/18,
Department of Health,03F,31/05/2017,Clinical&Medical-Othe Public Sector,COLLABORATIVE COMMISSIONING,HULL CITY COUNCIL,1000244869,"£137,479.74",COLLAB SERVICES JAN - MAR 17,
Department of Health,03F,31/05/2017,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000244946,"£50,000.00",HULL INITIATIVE RECHARGE 16/17,
Department of Health,03F,31/05/2017,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000245000,"£71,443.00",CHCP FUNDING APPEAL,
Department of Health,03F,31/05/2017,Clinical&Medical-Othe Public Sector,CHILDREN SERVICES,HULL CITY COUNCIL,1000246349,"£150,000.00",YOUTH COMMISIONING PROGRAMME APRIL 16 TO MARCH 17,
Department of Health,03F,31/05/2017,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000247262,"£110,137.77",CARE IN THE COMMUNITY RECHARGE APRIL 17,
Department of Health,03F,31/05/2017,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000247263,"£110,137.77",CARE IN THE COMMUNITY RECHARGE MAY 17,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,123563,"£52,749.23",IVF ACTIVITY FOR APRIL 2017,
Department of Health,03F,31/05/2017,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,AA GLOBAL LANGUAGE SERVICES LTD,128,"£30,371.70",CHC ID 13294 19/08-15/09/2016,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,19204,"£26,501.08",TARIFF ACTIVITY MAY 17,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,INTERPRETING SERVICES,AA GLOBAL LANGUAGE SERVICES LTD,2015HC15,"£31,450.44",FACE TO FACE INTERPRETING SERVICES,
Department of Health,03F,31/05/2017,Other Gen Supplies & Srv,INTERPRETING SERVICES,AA GLOBAL LANGUAGE SERVICES LTD,2276HC16,"£41,001.00",INTERPRETING SERVICES,
Department of Health,03F,31/05/2017,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,2434,"£38,948.40",CHC VARIOUS CLIENTS MAY 2017,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,CHILD AND ADOLESCENT MENTAL HEALTH,BLUE MOUNTAIN HOMES LTD,2765,"£25,774.28",LAC JAN 17,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,CHILD AND ADOLESCENT MENTAL HEALTH,BLUE MOUNTAIN HOMES LTD,2828,"£25,774.28",LAC MAR 17,
Department of Health,03F,31/05/2017,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410019572,"£52,109.64",NIGHT SITS MARCH 17,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410019578,"£133,559.92",APRIL CONTRACTUAL INCOME 16/17,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410019581,"£183,108.58",APRIL CONTRACTUAL INCOME 16/17,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410019584,"£204,006.33",APR 17 COMMUNITY PAEDIATRICS,
Department of Health,03F,31/05/2017,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410019596,"£33,178.89",CQUIN Q3 16/17,
Department of Health,03F,31/05/2017,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410019597,"£25,294.44",CQUIN Q3 16/17,
Department of Health,03F,31/05/2017,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410019762,"£130,601.22",PHB MAR 17,
Department of Health,03F,31/05/2017,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410019763,"£59,737.69",CHC FUNDING MAR 17,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410019894,"£292,740.96",MAY 17 BLOCK CONTRACT,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410019895,"£300,300.00",MAY 17 BLOCK CONTRACT,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410019897,"£1,626,625.00",MAY 17 BLOCK CONTRACT,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410019898,"£233,559.92",MAY 17 BLOCK CONTRACT,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410019901,"£54,220.83",MAY 17 BLOCK CONTRACT,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410019903,"£183,108.58",MAY 17 BLOCK CONTRACT,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410019905,"£204,006.33",MAY 17 PAEDIATRICS,
Department of Health,03F,31/05/2017,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410019973,"£84,885.54",RECHARGE OF PHONE CHARGES 16/17,
Department of Health,03F,31/05/2017,Clinical&Medical-Othe Public Sector,COLLABORATIVE COMMISSIONING,HULL CITY COUNCIL,9000026180,"-£52,632.23",CREDIT RE INV 1000244869,
,,,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,9000026417,"-£71,443.00",CHCP FUNDING APPEAL,
,,,LPF Management Fees,PROGRAMME PROJECTS,KIER BUSINESS SERVICES LTD,90227028,"£258,736.80",APRIL 16 - MARCH 17 SERVICES,
,,,Clinical&Medical-Voluntary Sector,HOSPICES,DOVE HOUSE HOSPICE,FR299,"£93,200.00",CONTRACT FUNDING 17/18,
,,,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000023952,"£73,418.08",LOCAL ENHANCED SERVICES,
,,,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000024161,"£46,660.30",LOCAL ENHANCED SERVICES,
,,,C&M-GMS DES UNPLANNED ADMISSIONS,PRC DELEGATED CO-COMMISSIONING,GOODHEART SURGERY,KHU000024171,"£50,824.77",LOCAL ENHANCED SERVICES,
,,,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000024175,"£36,495.15",LOCAL ENHANCED SERVICES,
,,,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,MAY17HCCGHS0048,"£136,924.91",FIXED PAYMENT M2 17/18,
,,,Services From Local Authorities,COMMISSIONING SCHEMES,HULL CITY COUNCIL,1000244424,"£50,000.00",NHS ENGLAND PHB CHAMPIONS FUNDING,
,,,Other professional fees,NON RECURRENT PROGRAMMES,PRICEWATERHOUSECOOPERS LLP,1354727662,"£55,186.80",PMO SUPPORT TO HCV STP,
,,,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800095557,"£227,302.40",EQUIPMENT PURCHASE AND ACTIVITY APRIL 17,
,,,Clinical&Medical-Voluntary Sector,HOSPICES,DOVE HOUSE HOSPICE,FR299,"£46,600.00",CONTRACT FUNDING 17/18,
,,,PrePayments 1 yr,BALANCE SHEET,CITY HEALTH CARE PARTNERSHIP CIC,PPKHU000023940 & KHU000023941,"£48,408.44",LOCAL ENHANCED SERVICES,
,,,PrePayments 1 yr,BALANCE SHEET,CITY HEALTH CARE PARTNERSHIP CIC,PPKHU000023953,"£93,027.84",LOCAL ENHANCED SERVICES,
,,,PrePayments 1 yr,BALANCE SHEET,THAMES AMBULANCE SERVICE LTD,PPNOINV4877,"£58,333.33",MAY 17 BLOCK CONTRACT,
