Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,31/10/2018,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810024051,"£883,546.00",AP07 BLOCK CONTRACT INVOICE
Department of Health,03F,31/10/2018,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810024099,"£73,232.00",NHS 111 CONTRACT OCT 2018
Department of Health,03F,31/10/2018,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59882549,"£2,928,183.50",OCT 18 MENTAL HEALTH BLOCK CONTRACT
Department of Health,03F,31/10/2018,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,H0018599,"£15,785,967.00",OCT 18 BLOCK CONTRACT INVOICE
Department of Health,03F,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000031690,"£118,225.33",CONTRACT PAYMENT MONTH 7
Department of Health,03F,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000031692,"£255,001.45",CONTRACT PAYMENT MONTH 7
Department of Health,03F,31/10/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DIADEM MEDICAL PRACTICE,KHU000031818,"£146,945.31",LOCAL ENHANCED SERVICES
Department of Health,03F,31/10/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR CHOWDHURY G M & PARTNER,KHU000031824,"£31,562.91",LOCAL ENHANCED SERVICES
Department of Health,03F,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR NAYAR J K,KHU000031836,"£50,132.16",CONTRACT PAYMENT MONTH 7
Department of Health,03F,31/10/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000031840,"£159,493.41",LOCAL ENHANCED SERVICES
Department of Health,03F,31/10/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WILBERFORCE SURGERY,KHU000031852,"£53,682.20",LOCAL ENHANCED SERVICES
Department of Health,03F,31/10/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000031859,"£85,264.77",LOCAL ENHANCED SERVICES
Department of Health,03F,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DELTA HEALTHCARE,KHU000031868,"£26,228.42",CONTRACT PAYMENT MONTH 7
Department of Health,03F,31/10/2018,Health Promotion,COMMISSIONING SCHEMES,NO WHITE FLAG LTD,20918276,"£90,000.00",HEALTH AND WELL PROGRAM 1350 STUDENTS
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULCQ1718M01M12,"£105,742.23",CQUIN APR 17 TO MAR 18
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF181907,"£509,497.00",ESTIMATE ANNUAL CONTRACT OCT 18
Department of Health,03F,31/10/2018,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790256799,"£41,270.09",RENTAL CHARGES AUG 18
Department of Health,03F,31/10/2018,Clinical&Medical-Othe Public Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HULL CITY COUNCIL,1000260483,"£30,863.28",LAC RECHARGE LAC071 01/10/17 - 31/03/18
Department of Health,03F,31/10/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000264775,"£411,094.62",CHC RECHARGES JULY 18
Department of Health,03F,31/10/2018,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000266818,"£110,137.77",CARE IN THE COMMUNITY SEPT 18
Department of Health,03F,31/10/2018,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000267206,"£1,808,686.25",2018/19 BETTER CARE FUND APR - OCT
Department of Health,03F,31/10/2018,Cont Care- Adult Joint Funded,ADULT JOINT FUNDED CONTINUING CARE,HULL CITY COUNCIL,1000267375,"£144,302.40",NURSING ASSESSMENT BEDS AT ROSE VILLA 6 MONTH TRIAL
Department of Health,03F,31/10/2018,LPF Management Fees,PROGRAMME PROJECTS,KIER BUSINESS SERVICES LTD,10110573,"£106,456.20",PROFESSIONAL SERVICES OCT 18
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,MODALITY PARTNERSHIP,104715-23-OCT-2018,"£56,010.75",18/19 QUALITY PREMIUM PAYMENT Q2
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,MEDICAS,104716-23-OCT-2018,"£30,738.75",18/19 QUALITY PREMIUM PAYMENT Q2
Department of Health,03F,31/10/2018,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,10A,"£41,736.25",CONNECT WELL HULL FUNDING DEC
Department of Health,03F,31/10/2018,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,1127,"£29,912.83",INTERPRETING SERVICES
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,126566,"£27,022.61",IVF NHS ACTIVITY SEPT 18
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800105784,"£346,274.28",HULL ICES MI SEPT 2018
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,20554,"£85,746.41",BLOCK CONTRACT OCTOBER 2018
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,20555,"£26,501.08",TARIFF ACTIVITY (CAR) OCTOBER 2018
Department of Health,03F,31/10/2018,C&M=GMS Practice Transformational Support,PRIMARY CARE INVESTMENTS,HULL HEALTH FORWARD CONFEDERATION,3,"£36,500.00",TRANSFORMATIONAL FUNDING Q3 17/18
Department of Health,03F,31/10/2018,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3267,"£37,692.05",CHC VARIOUS CLIENTS SEPT 18
Department of Health,03F,31/10/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,EAST RIDING OF YORKSHIRE COUNCIL,60703663,"£92,379.00",CHC RECHARGE PERIODS 7 AND 8
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,NCAS/OATS,CITY HEALTH CARE PARTNERSHIP CIC,7410029757,"£26,198.63",MIU EAST RIDING COMMUNITY HOSPITAL JUNE 18
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410030621,"£64,589.00",SUNSHINE HOUSE ESTATES ENPENDITURE APRIL- SEPT 18
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410030622,"£129,178.00",RECHARGE SUNSHINE HOUSE ESTATES EXPENDITURE 17/18
Department of Health,03F,31/10/2018,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410030677,"£98,963.53",RECHARGE CHC PHB AUGUST 18
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410030692,"£99,450.00",DIABETES TRANSFORMATIONAL MONES APRIL TO SEPT 18/19
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410031088,"£324,480.00",OCT 18 DEPRESSION AND ANXIETY SERVICE
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031093,"£186,105.67",OCT 18 OUT OF SCOPE CONTRACT
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031100,"£1,877,826.08",OCT 18 CONTRACTUAL INCOME
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031108,"£204,210.33",OCT 18 COMMUNITY PAEDIATRICS CONTRACTUAL INCOME
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031109,"£54,275.08",OCT 18 SEXUAL HEALTH SERVICE CONTRACT
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031111,"£326,600.33",OCT 18 URGENT CARE CONTRACT
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031125,"£28,258.66",CALVERT CENTRE RENT CHARGE SEPT 18
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,CLINICAL ASSESSMENT AND TREATMENT CENTRES,CITY HEALTH CARE PARTNERSHIP CIC,7410031133,"£39,607.09",JEAN BISHOP CENTRE RENT ADJ SEPT 2018
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031138,"£43,213.34",BRANSHOLME HC RENT SEPT 18 
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031150,"£28,893.88",RECHARGE JULY 18 SESSIONAL ROOMS
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031158,"£28,258.66",CALVERT CENTRE RENT JULY 18
Department of Health,03F,31/10/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410031236,"£45,858.48",AUGUST 18 NIGHT SITS
Department of Health,03F,31/10/2018,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,920,"£29,798.38",INTERPRETING SERVICES
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000004359,"£29,324.29",NON PTS SERVICE / PATHOLOGY FEE
Department of Health,03F,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000031686,"£106,409.74",CONTRACT PAYMENT MONTH 7
Department of Health,03F,31/10/2018,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,KHU000031688,"£125,278.60",CONTRACT PAYMENT MONTH 7
Department of Health,03F,31/10/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000031694,"£35,666.77",CONTRACT PAYMENT MONTH 7
Department of Health,03F,31/10/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000031854,"£45,033.57",LOCAL ENHANCED SERVICES
Department of Health,03F,31/10/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000031856,"£28,341.34",LOCAL ENHANCED SERVICES
Department of Health,03F,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GOODHEART SURGERY,KHU000031862,"£46,911.09",CONTRACT PAYMENT MONTH 7
Department of Health,03F,31/10/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000031863,"£33,960.31",LOCAL ENHANCED SERVICES
Department of Health,03F,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000031866,"£95,722.19",CONTRACT PAYMENT MONTH 7
Department of Health,03F,31/10/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HUMBER PRIMARY CARE LTD,KHU000031870,"£59,446.03",CONTRACT PAYMENT MONTH 7
Department of Health,03F,31/10/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,OCT18HCCGHS0084,"£229,228.52",MSK & SPA MONTH 7 18/19
Department of Health,03F,31/10/2018,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,OTTERBURN HEALTH CARE LTD,OTT001562,"-£31,551.78",CREDIT CHC 11955
Department of Health,03F,31/10/2018,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,OTTERBURN HEALTH CARE LTD,OTT001698,"£53,099.34",CHC ID 11955 08/03/18 TO 30/09/18
Department of Health,03F,31/10/2018,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,HOME-START (HULL),Q320182019,"£27,245.25",Q3 HOME START FUNDING
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
