Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description,VAT registration number
Department of Health,03F,31/03/2016,Hcare Srv Rec Fdtn Trust-Non Contract,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,HUMBER NHS FOUNDATION TRUST,1010006361,"£27,474.69",PROVISION OF SERVICES TO CLUSTER 1-4 PATIENTS MAY 2015,
Department of Health,03F,31/03/2016,Hcare Srv Rec Fdtn Trust-Non Contract,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,HUMBER NHS FOUNDATION TRUST,1010006362,"£28,120.86",CHARGE FOR CLUSTER 1-4 ACTIVITY APRIL 2015,
Department of Health,03F,31/03/2016,Hcare Srv Rec Fdtn Trust-Non Contract,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,HUMBER NHS FOUNDATION TRUST,1010006363,"£26,607.31",CHARGE FOR CLUSTER 1-4 ACTIVITY JULY 2015,
Department of Health,03F,31/03/2016,Hcare Srv Rec Fdtn Trust-Non Contract,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,HUMBER NHS FOUNDATION TRUST,1010006364,"£30,054.07",CHARGE FOR CLUSTER 1-4 ACTIVITY JUNE 2015,
Department of Health,03F,31/03/2016,Hcare Srv Rec Fdtn Trust-Non Contract,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,HUMBER NHS FOUNDATION TRUST,1010006366,"£30,292.74",CHARGE FOR CLUSTER 1-4 ACTIVITY SEPTEMBER 2015,
Department of Health,03F,31/03/2016,Hcare Srv Rec Fdtn Trust-Non Contract,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,HUMBER NHS FOUNDATION TRUST,1010006862,"£27,286.44",CHARGE FOR CLUSTER 1-4 ACTIVITY SEPTEMBER 2015 AMENDMENT,
Department of Health,03F,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER NHS FOUNDATION TRUST,1010007060,"£750,000.00",NON RECURRENT TRANSITIONAL SUPPORT FOR ADULT & OLDER PEOPLE MENTAL HEALTH SERVICES,
Department of Health,03F,31/03/2016,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER NHS FOUNDATION TRUST,1010007214,"£77,708.00",2015/16 QTR 3 CQUIN RECONCILIATION,
Department of Health,03F,31/03/2016,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER NHS FOUNDATION TRUST,1010007341,"£3,425,293.59",MARCH 2015/16 BLOCK CONTRACT PAYMENT MENTAL HEALTH & THERAPY SERVICES,
Department of Health,03F,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,1210022063,"£14,216,667.00",2015/16 BLOCK CONTRACT INVOICE MARCH 2016,
Department of Health,03F,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,1210022837,"£828,079.00",TRANSFER OF ALLOCATIONS FROM NHSE FOR NEUROLOGY 15/16,
Department of Health,03F,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410037944,"£54,597.69",AP12 INVOICE FOR 1/12TH OF 15/16 CONTRACT AGREEMENT ,
Department of Health,03F,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810013219,"£801,432.00",A&E CORE CONTRACT EXCLUDING CQUINS MARCH 2016,
Department of Health,03F,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810013239,"£30,484.00","HART FUNDING MARCH 2016, A&E CONTRACT MARCH 2016",
Department of Health,03F,31/03/2016,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810013289,"£55,103.00",CHARGE IN RESPECT OF NHS111 CONTRACT MARCH 2016,
Department of Health,03F,31/03/2016,Hcare Srv Rec NHS Trust-Contract Baseline,PATIENT TRANSPORT,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810013318,"£118,422.33",PTS CONTRACT MARCH 2016,
Department of Health,03F,31/03/2016,Hcare Srv Rec Fdtn Trust-Non Contract,IMPROVING ACCESS TO PSYCHOLOGICAL THERAPIES,HUMBER NHS FOUNDATION TRUST,609,"-£35,938.08",PROVISION OF SERVICES TO CLUSTER 1-4 PATIENTS MARCH 2015- CREDIT,
Department of Health,03F,31/03/2016,Charges from CSU,FINANCE,NHS YORKSHIRE AND HUMBER CS,7312406157,"£275,642.00","BASELINE 15/16 MONTH 12, 14/15 SLA LEDD 5% ON ADMIN ",
Department of Health,03F,31/03/2016,Charges from CSU,PROGRAMME PROJECTS,NHS YORKSHIRE AND HUMBER CS,7312406168,"£52,233.00",GP IT MONTH 12,
Department of Health,03F,31/03/2016,Charges from CSU,FINANCE,NHS YORKSHIRE AND HUMBER CS,7312406221,"-£59,274.00",CREDIT NOTE - RE SLA MARCH 2016,
Department of Health,03F,31/03/2016,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS YORKSHIRE AND HUMBER CS,7312406479,"-£31,812.00",CREDIT MEDS MANAGEMENT AND IFR SERVICE MARCH 2015,
Department of Health,03F,31/03/2016,Hcare Srv Rec NHS Trust-Contract Penalties,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,9742,"-£59,003.00",CREDIT NOTE - A&E PERFORMANCE PENALTIES Q3 2015/16,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,SRCL LTD,957179,"£29,501.41",NON PTS SERVICE AND PATHOLOGY FEE - FEB-2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF201512,"£523,796.00",1/12 ESTIMATED ANNUAL CONTRACT VALUE MARCH 2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC201509,"£70,008.24",SAC ACTIVITIES DECEMBER 2015/16,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC201510,"£176,090.76",SAC ACTIVITIES JANUARY 2015/16,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,CHILD AND ADOLESCENT MENTAL HEALTH,HULL CITY COUNCIL,1000218602,"£113,898.24",RECHARGE OF AGREED THERAPY COSTS APRIL - SEPT 2015,
Department of Health,03F,31/03/2016,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000225032,"£47,917.16",FNC RECHARGES FEBRUARY 2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000226162,"£25,000.00",LISF BID AND TRANSFER OF FUNDING,
Department of Health,03F,31/03/2016,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000226219,"£110,137.77",CARE IN THE COMMUNITY RECHARGE - MARCH 2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Othe Public Sector,COLLABORATIVE COMMISSIONING,HULL CITY COUNCIL,1000226248,"£54,844.28",COLLABORATIVE SERVICES JANUARY - MARCH 2016,
Department of Health,03F,31/03/2016,Cont Care- Adult Joint Funded,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000226451,"£462,850.20",CONTINUING HEALTH RECHARGE MARCH 2016,
Department of Health,03F,31/03/2016,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000226733,"£41,777.12",FNC RECHARGE 29/02/2016 - 27/03/2016,
Department of Health,03F,31/03/2016,NHS Recbles<1 Yr- CHC Risk Pool Con,BALANCE SHEET,AVH LEGAL,102693-08-MAR-2016,"£27,064.77",CHC REIMBURSEMENT ,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,EAST RIDING FERTILITY SERVICES LTD,121083,"£47,287.71",NHS ACTIVITY FEBRUARY 2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,INTERPRETING SERVICES,AA GLOBAL LANGUAGE SERVICES LTD,1704HC11,"£38,176.60",INTERPRETING SERVICES FEB-16,
Department of Health,03F,31/03/2016,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,1754,"£55,692.47",CARE FEES FEBRUARY 2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800093094,"£128,214.80",EQUIPMENT PURCHASES AND ACTIVITY FEB-16,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800093099,"£60,825.68",EQUIPMENT COSTS FOR WHEELCHAIR SERVICE FEBRUARY 2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,WHEELCHAIR SERVICE,NOTTINGHAM REHAB LTD,1800093100,"£29,693.39",EQUIPMENT COSTS FOR WHEELCHAIR SERVICE FEBRUARY 2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,INTERPRETING SERVICES,AA GLOBAL LANGUAGE SERVICES LTD,1910HC12,"£41,207.40",PROVISION OF INTERPRETING SERVICES FEBRUARY 2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,INTERMEDIATE CARE,ROSSMORE NURSING HOME,203043,"£25,817.45",STROKE BEDS 01/03/2016 - 31/03/2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410012305,"£26,339.04",QTR 1-3 15/16 RENT 267 BEVERLEY ROAD,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013095,"£36,046.50",QTR 1-3 15/16 FACILITIES MANAGEMENT 267 BEVERLEY ROAD,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013158,"£1,964,206.30",MARCH 2016 CONTRACTUAL INCOME RECURRENT STANDARD CONTRACT,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013161,"£45,386.50",MARCH 2016 CONTRACTUAL INCOME COMMUNITY PAEDIATRICS CQUIN ADVANCE BASELINE,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013212,"£60,103.08",RECHARGE OF APR - DEC 2015 RENT WILBERFORCE HEALTH CENTRE,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013216,"£53,723.47",RECHARGE OF APR - DEC 2015 SERVICE CHARGES BRANSHOLME HEALTH CENTRE,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013217,"£230,186.34",RECHARGE OF APR - DEC 2015 RENT BRANSHOLME HEALTH CENTRE,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013218,"£62,622.72",RECHARGE OF APR - DEC 2015 RENT CALVERT HEALTH CENTRE,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013220,"£74,621.84",RECHARGE OF APR - DEC 2015 RENT KINGSWOOD HEALTH CENTRE,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013222,"£142,460.42",RECHARGE OF APR - DEC 2015 RENT ,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013224,"£212,410.30",RECHARGE OF APR - DEC 2015 RENT LONGHILL HEALTH CENTRE,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013225,"£25,032.13",RECHARGE OF APR - DEC 2015 SERVICE CHARGES LONGHILL HEALTH CENTRE,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013226,"£37,435.18",RECHARGE OF APR - DEC 2015 RENT MARFLEET HEALTH CENTRE,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013228,"£51,022.76",RECHARGE OF APR - DEC 2015 RENT NEWINGTON HEALTH CENTRE,
Department of Health,03F,31/03/2016,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410013299,"£39,787.79",RECHARGE EAST RIDING CHC FUNDED PERSONAL HEALTH BUDGET EXPENDITURE DEC 2015,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,CITY HEALTH CARE PARTNERSHIP CIC,7410013422,"£36,577.14",PAIN MANAGEMENT JANUARY 2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013439,"£74,334.83",ADDITIONAL INTERMEDIATE CARE PROVISION,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410013457,"£289,266.59",MARCH 2016 CONTRACTUAL INCOME DEPRESSION AND ANXIETY SERVICE,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013473,"£25,576.22",BRANSHOLME HEALTH CENTRE RENT MARCH 2015/16,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013508,"£25,576.26",BRANSHOLME HEALTH CENTRE RENT FEBRUARY 2015/16,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013567,"£71,068.75",2015 CONTRACTUAL INCOME Q3,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013570,"£190,000.00",BILTON GRANGE HEALTH CENTRE RENT FEB 15/16,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410013678,"£2,000,000.00",NON RECURRENT FUNDING 2015/16 CV 11 TRANSITION FUNDING,
Department of Health,03F,31/03/2016,C&M-APMS Contract Value,LOCAL ENHANCED SERVICES,VIRGIN CARE EAST RIDING LLP,803Z498,"£69,075.00",UNREGISTERED PATIENTS REVENUE MARCH 2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,VIRGIN CARE EAST RIDING LLP,803Z506,"£31,343.66",RECONCILIATION CY4 APRIL15-JAN16,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,HCCGHS007018,"£135,299.84",MSK PAYMENT MAR-16,
Department of Health,03F,31/03/2016,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,SUTTON HOUSE CARE HOME,SH1010216,"£35,002.58",CARE FEES 01/02/2016 - 29/02/2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Voluntary Sector,MENTAL HEALTH SERVICES - OTHER,HULL & EAST YORKSHIRE MIND,SINV1130,"£38,253.00",SERVICE AGREEMENT TO DELIVER SHORT TERM HOUSING RELATED SUPPORT CONTRACT EXTENSION JAN16-MAR16,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,PARTNERSHIPS IN CARE LTD,TOW00005,"£33,120.00",BED FEES 30/11/2015 - 29/02/2016,
Department of Health,03F,31/03/2016,Clinical&Medical-Independent Sector,NCAS/OATS,YORK HOUSE VENTURES LTD,YHV001512A,"£55,817.15",BASIC CARE FEES 01/01/2016 - 31/01/2016,
