Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59888295,"£71,263.00",MENTAL HEALTH ROUGH SLEEPERS SERVICE
Department of Health,03F,30/04/2020,Professional Fees,NON RECURRENT PROGRAMMES,SHARED AGENDA SOLUTIONS LTD,0000001095A,"£27,984.00",STP STAFFING
Department of Health,03F,30/04/2020,Professional Fees,NON RECURRENT PROGRAMMES,SHARED AGENDA SOLUTIONS LTD,0000001096A,"£29,364.00",STP STAFFING
Department of Health,03F,30/04/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000281410,"£471,800.26",CHC RECHARGE DEC 19
Department of Health,03F,30/04/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000282128,"£490,314.62",CHC RECHARGE JAN 20
Department of Health,03F,30/04/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000282849,"£467,297.44",CHC RECHARGE FEB 20
Department of Health,03F,30/04/2020,Other Gen Supplies & Srv,GP FORWARD VIEW,HUMBERSIDE GROUP OF LMC LTD,4248,"£73,000.00",GPFV RETENTION PROGRAMME 19/20
Department of Health,03F,30/04/2020,Clinical&Medical-Independent Sector,COMMISSIONING SCHEMES,CITY HEALTH CARE PARTNERSHIP CIC,7410042009,"£156,000.00",DIABETES TRANSFORMATION FUNDING
Department of Health,03F,30/04/2020,Computer Software/License,GP FORWARD VIEW,ENGAGE HEALTH SYSTEMS LTD,INV0267,"£88,058.00",ENGAGE CONSULT SYSTEMS PROVISION
Department of Health,03F,30/04/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HUMBER PRIMARY CARE LTD,KHU000038596,"£50,178.66",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NORTHPOINT,KHU000038747,"£33,695.28",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000038749,"£62,845.19",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000038751,"£104,881.03",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000038753,"£257,962.34",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000038755,"£26,032.51",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000038757,"£86,207.94",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR NAYAR J K,KHU000038923,"£45,462.32",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR WEIR J A D & PARTNERS,KHU000038927,"£125,995.55",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILBERFORCE SURGERY,KHU000038937,"£53,927.49",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000038940,"£44,250.51",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000038942,"£33,209.03",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000038945,"£84,767.62",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000038946,"£28,330.96",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODHEART SURGERY,KHU000038948,"£46,436.76",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000038949,"£34,690.17",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CITY HEALTH PRACTICE LTD,KHU000038951,"£61,250.35",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DELTA HEALTHCARE,KHU000038952,"£35,148.02",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HUMBER PRIMARY CARE LTD,KHU000038953,"£51,274.41",CONTRACT PAYMENT MONTH 1
Department of Health,03F,30/04/2020,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310018517,"£40,210.08",Y&H LOT 2A & 2B MARCH 20
Department of Health,03F,30/04/2020,Charges from CSU,NON RECURRENT PROGRAMMES,NHS NORTH OF ENGLAND CSU,7310018543,"£34,782.00",PHM SUPPORT MARCH 20
Department of Health,03F,30/04/2020,Charges from CCG,NON RECURRENT PROGRAMMES,NHS EAST RIDING OF YORKSHIRE CCG,7015001334,"£49,691.40",RAIDR TRANSFORMATION MONIES 20/21
Department of Health,03F,30/04/2020,Charges from CCG,NON RECURRENT PROGRAMMES,NHS NORTH EAST LINCOLNSHIRE CCG,7015701401,"£38,397.90",RAIDR COSTS 19/20 & 20/21
Department of Health,03F,30/04/2020,Charges from CCG,NON RECURRENT PROGRAMMES,NHS NORTH EAST LINCOLNSHIRE CCG,7015701402,"£35,198.16",UECN TRANSFORMATION MONIES
Department of Health,03F,30/04/2020,Charges from CCG,NON RECURRENT PROGRAMMES,NHS NORTH EAST LINCOLNSHIRE CCG,7015701403,"-£38,397.60",CREDIT INV 7015701401
Department of Health,03F,30/04/2020,Charges from CCG,NON RECURRENT PROGRAMMES,NHS NORTH LINCOLNSHIRE CCG,7015900857,"£38,397.90",RAIDR YEAR 1 & 2
Department of Health,03F,30/04/2020,Charges from CCG,NON RECURRENT PROGRAMMES,NHS SCARBOROUGH AND RYEDALE CCG,7016102342,"£28,798.51",RAIDR IMPLEMENTATION AND SUPPORT COSTS
Department of Health,03F,30/04/2020,Charges from CCG,NON RECURRENT PROGRAMMES,NHS VALE OF YORK CCG,7016301276,"£79,995.71",STP FUNDING FOR RAIDR 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1010078115,"£28,582.30",MONTH 11 19/20
Department of Health,03F,30/04/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410153094,"£39,641.96",Q3 CREDIT
Department of Health,03F,30/04/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1490019170,"-£39,641.96",CREDIT QTR 3 19/20 REC
Department of Health,03F,30/04/2020,Hcare Srv Rec NHS Trust-Over/ Under Performance,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1490019206,"-£39,641.96",Q3 CREDIT
Department of Health,03F,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400026621,"£30,878.71",MONTH 11 19/20
Department of Health,03F,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59888013,"£116,094.00",CV12 CHILD SPEECH THERAPY
Department of Health,03F,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59888014,"£124,000.00",CV13 SENSORY PROCESSING
Department of Health,03F,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59888248,"£75,000.00",OLDER PEOPLE MH LIASON NURSE 01/10/19 TO 31/01/20
Department of Health,03F,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,BPApril2020A,"£17,425,451.18",MONTH 1 BLOCK PAYMENT 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,BPApril2020B,"£3,487,534.66",MONTH 1 BLOCK PAYMENT 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,BPApril2020C,"£78,929.86",MONTH 1 BLOCK PAYMENT 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,BPApril2020D,"£63,966.31",MONTH 1 BLOCK PAYMENT 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,BPApril2020E,"£57,569.68",MONTH 1 BLOCK PAYMENT 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,BPApril2020F,"£1,108,444.79",MONTH 1 BLOCK PAYMENT 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,BPMay2020A,"£17,425,451.18",MONTH 2 BLOCK PAYMENT 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,BPMay2020B,"£3,487,534.66",MONTH 2 BLOCK PAYMENT 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,BPMay2020C,"£78,929.86",MONTH 2 BLOCK PAYMENT 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,BPMay2020D,"£63,966.31",MONTH 2 BLOCK PAYMENT 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,BPMay2020E,"£57,569.68",MONTH 2 BLOCK PAYMENT 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,BPMay2020F,"£1,304,444.79",MONTH 2 BLOCK PAYMENT 20/21
Department of Health,03F,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0030912,"£102,645.09",MARCH COMMUNITY PAEDIATRICS
Department of Health,03F,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0030931,"£500,000.00",MARCH 20 BLOCK
Department of Health,03F,30/04/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0030932,"£401,500.00",MARCH 20 BLOCK
Department of Health,03F,30/04/2020,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,NAS SERVICES LTD,AYH2351622,"£26,780.97",HULLLD050 JAN 20
Department of Health,03F,30/04/2020,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60130353,"£352,827.60",VOID SPACE VARIOUS HC NOV 19/20
Department of Health,03F,30/04/2020,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60132514,"£352,827.60",VOID SPACE VARIOUS HC DEC 19/20
Department of Health,03F,30/04/2020,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60137508,"£375,266.53",VOID SPACE VARIOUS HC JAN 19/20
Department of Health,03F,30/04/2020,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60145322,"-£362,300.51",BOOKABLE INCOME REFUND VARIOUS HC 19/20
Department of Health,03F,30/04/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC192011,"£501,706.75",SAC ACTIVITY FEB 19/20
Department of Health,03F,30/04/2020,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790301145,"£41,347.00",RENTAL CHARGES MARCH 20
Department of Health,03F,30/04/2020,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HULL CITY COUNCIL,1000278594,"£52,742.40",HULLD062 RECHARGE SEP 19
Department of Health,03F,30/04/2020,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HULL CITY COUNCIL,1000281411,"£36,211.20",HULLD062 RECHARGE OCT 19
Department of Health,03F,30/04/2020,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HULL CITY COUNCIL,1000283917,"£35,817.60",VPT HULLD062 01/01 TO 31/03/20
Department of Health,03F,30/04/2020,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,HULL CITY COUNCIL,1000283923,"£81,685.14",HULL065 21-11 18 TO 31-03-20
Department of Health,03F,30/04/2020,Health Promotion,NON RECURRENT PROGRAMMES,HULL FC FOUNDATION,1113,"£55,000.00",TEAMING UP FOR HEALTH APR 20 TO MAR 21
Department of Health,03F,30/04/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800112116,"£276,054.48",ACTIVITY CHARGES MARCH 20
Department of Health,03F,30/04/2020,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,23,"£31,819.64",INTERPRETING SERVICES
Department of Health,03F,30/04/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,4147,"£38,948.40",VARIOUS CLIENTS CARE MARCH 20
Department of Health,03F,30/04/2020,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,EAST RIDING OF YORKSHIRE COUNCIL,65397013,"£39,600.00",CHC RECHARGE PERIODS 5 - 10 19/20
Department of Health,03F,30/04/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410041125,"£41,427.02",BRANSHOLME HC MAR 17/18 RENT CHARGE
Department of Health,03F,30/04/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410041127,"£41,427.02",BRANSHOLME HC JUNE 17/18 RENT CHARGE
Department of Health,03F,30/04/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410041129,"£41,427.02",BRANSHOLME HC JULY 17/18 RENT CHARGE
Department of Health,03F,30/04/2020,Clinical&Medical-Independent Sector - Over/ Under Performance,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410041499,"£78,940.00",OVERTRADE STOREY ST 
Department of Health,03F,30/04/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410041791,"£69,337.50",HUFFT CONSULTANTS JAN TO MARCH 20
Department of Health,03F,30/04/2020,Clinical&Medical-Independent Sector - Over/ Under Performance,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410042040,"£65,911.17",OVERTRADE MIU ACTIVITY
Department of Health,03F,30/04/2020,Clinical&Medical-Independent Sector - Over/ Under Performance,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410042042,"£73,860.00",OVERTRADE STOREY ST APR TO DEC 19
Department of Health,03F,30/04/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410042164,"£29,805.66",NIGHT SITS FEB 20
Department of Health,03F,30/04/2020,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410042481,"£56,593.41",CHILDRENS CHC JAN 20
Department of Health,03F,30/04/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410042538,"£166,784.83",APRIL 20 COMMUNITY PAEDIATRICS
,,,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410042540,"£84,513.67",APR 20 OUT OF SCOPE
,,,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410042542,"£338,040.00",APRIL 20 DEPRESSION & ANXIETY
,,,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410042543,"£51,318.92",MARCH 20 COMMERCIAL SERVICES
,,,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410042544,"£37,146.67",APRIL 20 EATING DISORDERS
,,,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410042547,"£145,500.00",APR 20 EXTENDED ACCESS
,,,Clinical&Medical-Independent Sector - Contract Baseline,OUT OF HOURS,CITY HEALTH CARE PARTNERSHIP CIC,7410042549,"£2,797,078.33",APRIL 20 ICS
,,,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,APRIL20HCCGHS118,"£238,713.53",HEALTHSHARE MSK & SPA MONTH 12
,,,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,APRIL20HCCGHS119ESTREC,"£83,180.77",CHCP ESTATES RECON SEP 19 TO NOV 19
,,,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,APRIL20HCCGHS120ESTREC,"£35,298.75",MSK-ESTATES RECON
,,,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000011057,"£32,920.74",NON PTS SERVICE/PATHOLOGY FEE
,,,Clinical&Medical-Independent Sector,NCAS/OATS,SPAMEDICA LTD,NHSHUL033,"£26,670.28",MONTH 11 19/20
,,,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,129679,"£39,790.04",IVF ACTIVITY MARCH 20
,,,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410042515,"£864,753.00",20/21 DOVE HOUSE CONTRACT
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
