Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MILLER J & PARTNERS,KHU000033471,"£91,068.40",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MALCZEWSKI G S,KHU000033472,"£28,133.04",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR RAWCLIFFE V A & PARTNERS,KHU000033477,"£94,309.04",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DRS YU OGUNBA & AHMED,KHU000033481,"£95,085.46",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,FAITH HOUSE SURGERY,KHU000033483,"£65,183.68",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,SPRINGS MEDICAL CENTRE CONSORTIUM,KHU000033488,"£135,425.76",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,Charges from CCG,NON RECURRENT PROGRAMMES,NHS NORTH EAST LINCOLNSHIRE CCG,7015701213,"£134,000.00",A&E DELIVERY BOARD WINTER FUNDING NEL & NL CCG
Department of Health,03F,28/02/2019,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000267206,"£258,383.75",2018/19 BETTER CARE FUND
Department of Health,03F,28/02/2019,Professional Fees,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,14333,"£413,160.00",WEST HULL HEALTH HUB DEVELOPMENT FEE 
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,2945,"-£171,781.08",CREDIT LETS TALK QTR 3 18/19
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,2964,"-£101,083.33",FEB 19 TRANSITION COSTS
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,2965,"-£1,010,833.33",APRIL 18 - JAN 19 TRANSITION COST
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410031940,"£27,802.28",RECHARGE SEPT 18 SESSIONAL ROOMS
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410032685,"£1,010,833.33",APRIL 18 - JAN 19 TRANSITION COST
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033086,"£31,994.18",RECHARGE NOV 18 SESSIONAL ROOMS
Department of Health,03F,28/02/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033095,"£69,826.74",CQUIN INTEGRATED COMMUNITY SERVICES Q1 18/19
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410033569,"£171,781.08",LETS TALK QTR 3 2018/19
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033573,"£29,078.17",SESSIONAL ROOMS RECHARGE DEC 18
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410033629,"£324,480.00",FEB 19 DEPRESSION AND ANXIETY SERVICE 
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033634,"£186,105.67",JAN 19 OUT OF SCOPE CONTRACTS
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033641,"£1,877,826.08",FEB 19 ICS
Department of Health,03F,28/02/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033646,"£79,913.91",FEB 19 PAUL FOR BRAIN RECOVERY
Department of Health,03F,28/02/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033647,"£103,053.44",FEB 19 COMMUNITY FRAILTY PATHWAY CQUIN
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033648,"£204,210.33",FEB 19 COMMUNITY PAEDIATRICS
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033649,"£101,083.33",FEB 2019 TRANSITION COSTS
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410033650,"£161,666.67",FEB 19 EXTENDED ACCESS FUNDING
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033651,"£54,275.08",FEB 19 SEXUAL HEALTH SERVICE 
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033653,"£326,600.33",FEB 19 URGENT CARE 
Department of Health,03F,28/02/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410033662,"£43,568.82",DECEMBER 18 NIGHT SITS
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector - Non Contract,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410033706,"£288,717.62",IAPT THERAPIST TRAINING
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410033711,"£206,137.30",LETS TALK QTR 3 18/19
Department of Health,03F,28/02/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033744,"£1,098,357.04",APRIL 18 TO FEB 19 CONTRACT VARIATION
Department of Health,03F,28/02/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410033772,"£26,088.64",RECHARGE EAST RIDING CHC FUNDED PHB JAN 19
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033778,"£32,294.50",RECHARGE SUNSHINE HOUSE RENTAL Q4 18/19
Department of Health,03F,28/02/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000033288,"£86,111.81",CONTRACT PAYMENT MONTH 11
Department of Health,03F,28/02/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,KHU000033290,"£120,369.82",CONTRACT PAYMENT MONTH 11
Department of Health,03F,28/02/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000033292,"£119,414.23",CONTRACT PAYMENT MONTH 11
Department of Health,03F,28/02/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000033294,"£257,295.58",CONTRACT PAYMENT MONTH 11
Department of Health,03F,28/02/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000033296,"£34,261.17",CONTRACT PAYMENT MONTH 11
Department of Health,03F,28/02/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DIADEM MEDICAL PRACTICE,KHU000033455,"-£50,675.29",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DIADEM MEDICAL PRACTICE,KHU000033456,"£141,290.95",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR CHOWDHURY G M & PARTNER,KHU000033462,"£33,463.36",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR NAYAR J K,KHU000033474,"£47,423.33",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000033479,"£155,377.54",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILBERFORCE SURGERY,KHU000033492,"£49,858.18",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,BURNBRAE MEDICAL PRACTICE,KHU000033495,"-£32,620.80",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000033496,"£48,889.45",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000033498,"£27,838.47",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000033501,"£91,534.73",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODHEART SURGERY,KHU000033504,"£45,881.39",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000033505,"£31,402.38",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000033507,"£59,431.23",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DELTA HEALTHCARE,KHU000033509,"£26,861.28",LOCAL ENHANCED SERVICES
Department of Health,03F,28/02/2019,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310014037,"£40,210.08",Y&H LOT 2A & 2B JAN 19
Department of Health,03F,28/02/2019,C&M-Pharm-Loc Pharmctcl Servs,LOCAL ENHANCED SERVICES,NHS ENGLAND,7000030853,"£57,520.94",Q2 18/19 LOCAL PHARMACY SCHEME
Department of Health,03F,28/02/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410112399,"£56,072.00",FEB 19 BLOCK CONTRACT
Department of Health,03F,28/02/2019,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810025789,"£883,546.00",FEB 19 BLOCK CONTRACT
Department of Health,03F,28/02/2019,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810025836,"£73,232.00",CHARGE IN RESPECT OF NHS 111 FEB 2019
Department of Health,03F,28/02/2019,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59883901,"£2,938,062.83",FEB 19 BLOCK CONTRACT
Department of Health,03F,28/02/2019,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,H0021223,"£15,978,538.43",MONTHLY CONTRACT INVOICE FEB 19
Department of Health,03F,28/02/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60094600,"£237,685.19",JAN 18/19 BOOKABLE SPACES
Department of Health,03F,28/02/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60096596,"£28,411.55",APRIL 18 TO JAN 19 ADDITIONAL BOOKING CHARGES BILTON GRANGE HC
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF181911,"£509,497.00",1/12 ESTIMATE FEB 19
Department of Health,03F,28/02/2019,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790268985,"£40,122.53",JAN 19 RENTAL CHARGES
Department of Health,03F,28/02/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000268892,"£578,014.89",CHC RECHARGE NOV 2018
Department of Health,03F,28/02/2019,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HULL CITY COUNCIL,1000269888,"£37,634.75",RECHARGE 4/10/17 TO 31/3/18  17/18 HULL139
Department of Health,03F,28/02/2019,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HULL CITY COUNCIL,1000269890,"£57,818.75",RECHARGE HULL139 1/4 TO 31/12/18
Department of Health,03F,28/02/2019,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000270244,"£110,137.77",CARE IN THE COMMUNITY RECHARGE JAN 19
Department of Health,03F,28/02/2019,LPF Management Fees,PROGRAMME PROJECTS,KIER BUSINESS SERVICES LTD,10138138,"£106,456.20",PROFESSIONAL SERVICES FEB 19
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,127270,"£33,201.90",NHS ACTIVITY JAN 19
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800107282,"£291,369.64",ICES JAN 19 MI
Department of Health,03F,28/02/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,AA GLOBAL LANGUAGE SERVICES LTD,1921,"£31,419.67","CHC 2941, 4100, 5094 & 3458 01/06/16 - 30/06/16"
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,20897,"£85,746.41",FEBRUARY BLOCK CONTRACT 2019
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,20898,"£26,501.08",TARIFF ACTIVITY (CAR) FEBRUARY 2019
Department of Health,03F,28/02/2019,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,228,"£38,062.42",ADVICE SERVICE JAN 19
Department of Health,03F,28/02/2019,Other professional fees,NON RECURRENT PROGRAMMES,MARTIN HOUSE,313225,"£25,825.38",Y&H CHILDRENS PALLIATIVE CARE NETWORK GRANT FUNDING
Department of Health,03F,28/02/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3444,"£38,948.40",CHC VARIOUS CLIENTS JAN 2019
Department of Health,03F,28/02/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,CITIZENS ADVICE BUREAU,92,"£27,040.93",CHC ID 7599 JULY 17
Department of Health,03F,28/02/2019,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,CITIZENS ADVICE BUREAU,93,"£38,062.42",CHC ID 3287 JULY 2017
Department of Health,03F,28/02/2019,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,CITIZENS ADVICE BUREAU,94,"£38,062.42",CHC ID 2215 JULY 18
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,FEB19HCCGHS0093,"£229,228.52",HEALTHSHARE MSK & SPA MONTH 11 18/19
Department of Health,03F,28/02/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000005830,"£30,350.64",NON PTS SERVICE/PATHOLOGY FEE
Department of Health,03F,28/02/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HUMBER PRIMARY CARE LTD,KHU000033511,"£57,093.02",LOCAL ENHANCED SERVICES
,,,Computer Software/License,QUALITY ASSURANCE,DATIX LTD,SIN004070,"£29,868.96",DATIX ANNUAL CHARGE1/4/19 TO 31/3/20
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
