Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR JR LORENZ & PARTNERS,KHU000036018,"£522,596.77",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MILLER J & PARTNERS,KHU000036020,"£67,736.07",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DRS YU OGUNBA & AHMED,KHU000036027,"£86,923.83",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,Computer Software/License,BUSINESS DEVELOPMENT,NHS EAST RIDING OF YORKSHIRE CCG,7015001115,"£62,157.36",RAIDR CONTRACT 01/12/18-31/03/20
Department of Health,03F,31/08/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60104243,"-£27,834.96",CREDIT BOOKABLE SPACE BRANSHOLME HC APR-MAR 17/18
Department of Health,03F,31/08/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60104244,"-£28,861.63",CREDIT BOOKABLE SPACE ELIOTT CHAPPELL HC APR-MAR 17/18
Department of Health,03F,31/08/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60104245,"-£27,818.01",CREDIT BOOKABLE SPACE KINGSWOOD HC APR-MAR 17/18
Department of Health,03F,31/08/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60104249,"-£29,022.90",CREDIT BOOKABLE SPACE ORCHARD PARK APR-MAR 17/18
Department of Health,03F,31/08/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60104274,"-£27,879.33",CREDIT BOOKABLE SPACE BRANSHOLME HC APR-JAN 18/19
Department of Health,03F,31/08/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60104275,"-£61,949.02",CREDIT BOOKABLE SPACE ELIOTT CHAPPELL HC APR-JAN 18/19
Department of Health,03F,31/08/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60104276,"-£38,043.45",CREDIT BOOKABLE SPACE KINGSWOOD HC APR-JAN 18/19
Department of Health,03F,31/08/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60104280,"-£28,176.41",CREDIT BOOKABLE SPACE ORCHARD PARK APR-JAN 18/19
Department of Health,03F,31/08/2019,Professional Fees,COMMISSIONING SCHEMES,COMMUNITY HEALTH PARTNERSHIPS LTD,14363,"£59,522.34",HULL ICC COSTS
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,NCAS/OATS,CITY HEALTH CARE PARTNERSHIP CIC,7410036118,"£26,910.00",MIU EAST RIDING HOSPITAL MAY 19
Department of Health,03F,31/08/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410036249,"£104,728.36",CHC PHB MAY 2019
Department of Health,03F,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000035848,"£104,120.70",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000035850,"£88,786.55",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000035851,"-£32,991.69",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000035852,"£285,374.66",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000035854,"£29,145.77",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000035856,"£91,128.73",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR NAYAR J K,KHU000036022,"£45,386.18",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000036025,"£119,831.33",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILBERFORCE SURGERY,KHU000036036,"£35,637.47",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000036038,"£43,510.57",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000036040,"£29,904.37",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000036043,"£117,525.44",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODHEART SURGERY,KHU000036046,"£51,668.27",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000036047,"£32,891.63",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CITY HEALTH PRACTICE LTD,KHU000036048,"£63,034.27",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DELTA HEALTHCARE,KHU000036050,"£39,347.39",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HUMBER PRIMARY CARE LTD,KHU000036051,"£48,942.32",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,86771,"£28,375.80",MONTH 4 19/20
Department of Health,03F,31/08/2019,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1010072854,"£29,734.42",MONTH 6 19/20
Department of Health,03F,31/08/2019,Hlthcre-Foundation Trsts,NON RECURRENT PROGRAMMES,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1010073036,"£208,414.00",MATERNITY TRANSFORMATION FUNDING
Department of Health,03F,31/08/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410134369,"£64,984.00",AUG 19 BLOCK
Department of Health,03F,31/08/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400024368,"£30,974.93",NCA M3 JUNE 2019/20
Department of Health,03F,31/08/2019,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810027361,"£980,213.00",AUG 19 BLOCK
Department of Health,03F,31/08/2019,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810027408,"£82,364.76",AUG 2019 NHS111
Department of Health,03F,31/08/2019,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59885615,"£3,131,518.92",AUG 2019 MENTAL HEALTH BLOCK
Department of Health,03F,31/08/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0024835,"£183,913.67",COMMUNITY PEADIATRICS APR TO JULY 19
Department of Health,03F,31/08/2019,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0025368,"£16,819,360.00",AUG 19 BLOCK
Department of Health,03F,31/08/2019,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0025448,"£32,855.00",MONTH 3 19/20
Department of Health,03F,31/08/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60110970,"£262,472.76",JUNE 19/20 VOID SPACE
Department of Health,03F,31/08/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60115617,"£259,102.44",JULY 19/20 VOID SPACE
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF192002,"£509,497.00",MAY ANNUAL CONTRACT 2019
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF192002CR,"-£509,497.00",CREDIT 192002
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF192003,"£509,497.00",JUNE ANNUAL CONTRACT 2019
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF192003CR,"-£509,497.00",CREDIT 192003
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF192004,"£509,497.00",JULY ANNUAL CONTRACT 2019
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF192004CR,"-£509,497.00",CREDIT 192004
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector - Prior Year,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC181903,"-£31,013.66",CREDIT SAC JUNE 18/19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector - Prior Year,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC181904,"-£27,021.93",CREDIT SAC JULY 18/19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector - Prior Year,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC181905,"-£34,590.61",CREDIT SAC AUG 18/19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector - Prior Year,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC181906,"-£60,541.50",CREDIT SAC SEPT 18/19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector - Prior Year,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC181908,"-£53,893.61",CREDIT SAC NOV 18/19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector - Prior Year,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC181909,"-£134,779.39",CREDIT SAC DEC 18/19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector - Prior Year,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC181911,"-£61,649.74",CREDIT SAC FEB 18/19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector - Prior Year,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC181912,"-£27,039.80",CREDIT SAC MARCH 18/19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC192002B,"£508,508.14",SAC MAY 19
Department of Health,03F,31/08/2019,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790281031,"£41,671.91",CHARGES 01/06/19-30/06/19
Department of Health,03F,31/08/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000274507,"£467,393.02",CHC RECHARGE MAY 19
Department of Health,03F,31/08/2019,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000276655,"£110,137.77",CARE IN THE COMMUNITY RECHARGE JULY 19
Department of Health,03F,31/08/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000276665,"£53,089.34",FNC RECHARGE 17/06 TO 14/07/19
Department of Health,03F,31/08/2019,LPF Management Fees,PRIMARY CARE IT,KIER BUSINESS SERVICES LTD,10177875,"£85,389.00",PROFESSIONAL SERVICES AUG 19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,HULL HEALTH FORWARD CONFEDERATION,105218-07-AUG-2019,"£47,685.00",CONTRACT PAYMENT MONTH 05
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,128341,"£53,628.00",IVF NHS ACTIVITY JULY 19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800109581,"£308,924.94",MI JULY 2019
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21372,"£88,062.00",AUGUST 2019 BLOCK 
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21373,"£26,501.08",TARRIFF ACTIVITY FOR AUGUST 2019
Department of Health,03F,31/08/2019,C&M-GMS Practice Transformational Support,PRIMARY CARE INVESTMENTS,HULL GP COLLABORATIVE LTD,3,"£52,196.25",GP FORWARD VIEW TRANSFORMATIONAL FUNDING 2017/18 Q3
Department of Health,03F,31/08/2019,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,3013,"£29,562.43",INTERPRETING SERVICES
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,3489,"-£523,499.97",CREDIT MAY JUNE APRIL EXTENDED ACCESS
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,3490,"-£174,499.99",CREDIT APRIL EXTENDED ACCESS
Department of Health,03F,31/08/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3760,"£38,948.40",FEES 01/07/19-31/07/19
Department of Health,03F,31/08/2019,"Books, Journals & Subscr",CEO/ BOARD OFFICE,YORKSHIRE & HUMBER AHSN LTD,567,"£25,411.20",YHAHSN INNOVATION PROGRAMME 2019/20
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410035887,"£523,499.97",MAY JUNE APRIL EXTENDED ACCESS
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036191,"£44,946.08",JEAN BISHOP ICC RENT/RATES APRIL 19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410036243,"£503,458.87",DASH REC Q4 18/19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410036335,"£174,499.99",APRIL EXTENDED ACCESS
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036384,"£32,612.36",RECHARGE MAY 19 SESSIONAL ROOMS
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036451,"£46,028.26",BRANSHOLME HC RENT RATES MAY 2019
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036454,"£44,946.08",JEAN BISHOP ICC RENT RATES MAY 19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036455,"£41,757.94",LONGHILL HC RENT RATES MAY 19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036460,"£29,484.53",CALVERT CENTRE RENT RATES MAY 19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036467,"£46,028.26",BRANSHOLME HC RENT RATES JUNE 19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036469,"£41,757.94",LONGHILL HC RENT RATES JUNE 19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036476,"£29,484.53",CALVERT CENTRE RENT RATES JUNE 19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036480,"£44,946.08",JEAN BISHOP ICC RENT RATES JUNE 19
Department of Health,03F,31/08/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410036757,"£37,309.50",NIGHT SITS JUNE 19
Department of Health,03F,31/08/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410036767,"£108,664.11",RECHARGE CHC PHB JUNE 19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036855,"£2,683,822.73",AUG 19 ICS
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036857,"£162,504.17",AUG 19 COMMUNITY PAEDIATRICS
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410036860,"£61,558.08",AUG 19 OUT OF SCOPE CONTRACT
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410036862,"£333,360.00",AUG 2019 DEPRESSION AND ANXIETY
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036863,"£50,610.33",AUG 19 COMMERCIAL SERVICES
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036864,"£36,633.83",AUGUST 19 EATING DISORDERS
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410036873,"£145,416.66",AUGUST EXTENDED ACCESS
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036904,"£26,626.44",RECHARGE JUNE 19 SESSIONAL ROOMS
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410036919,"£581,666.66",EXTENDED ACCESS APR-JULY 19
Department of Health,03F,31/08/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410037007,"£141,130.80",CHC FUNDED PERSONAL HEALTH BUDGET JULY 2019
Department of Health,03F,31/08/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410037012,"£37,102.68",NIGHT SITS JULY 2019
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,AUG19HCCGHS0104,"£235,417.68",MSK & SPA MONTH 5 19/20
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000008176,"£31,412.92",PATHOLOGY FEE/NON PTS SERVICE
Department of Health,03F,31/08/2019,Non-PFI Oprtng Lease-Bldgs-Lease Rent,ESTATES AND FACILITIES,SCOTTS PROPERTY LLP,MP16791,"£27,497.70",RENT WILBERFORCE COURT 24/06 TO 28/09/19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC192003A,"£490,517.26",JUNE 2019 BLOCK
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,AUTISMPLUS,INVA16494,"£87,508.80",CARE 18/04/19 - 28/07/19
Department of Health,03F,31/08/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,RUSKIN MILL TRUST LTD,SIN002652,"£39,881.34",SUMMER TIME FEES 2018/19 STUDENT LAC029
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
