Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,31/12/2019,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DR JR LORENZ & PARTNERS,KHU000037480,"-£154,041.16",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,DR JR LORENZ & PARTNERS,KHU000037481,"£624,770.39",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MILLER J & PARTNERS,KHU000037483,"£125,237.34",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DRS YU OGUNBA & AHMED,KHU000037490,"£95,639.08",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400025538,"£54,144.86",MONTH  7 19/20
Department of Health,03F,31/12/2019,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790290292,"£41,509.45",RENTAL CHARGES OCT 19
Department of Health,03F,31/12/2019,C&M-GMS Practice Transformational Support,PRIMARY CARE INVESTMENTS,HULL GP COLLABORATIVE LTD,3,"£52,196.25",WORKFORCE TRANSFORMATION FUNDING 18/19
Department of Health,03F,31/12/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000037300,"£105,781.82",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000037302,"£127,643.88",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000037303,"-£47,848.79",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000037304,"£331,714.49",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000037306,"£34,220.28",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000037307,"-£32,128.00",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000037308,"£123,387.35",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR NAYAR J K,KHU000037485,"£69,996.60",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,DR WEIR J A D & PARTNERS,KHU000037487,"-£48,439.29",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000037488,"£172,528.67",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,WILBERFORCE SURGERY,KHU000037496,"£59,473.78",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,BURNBRAE MEDICAL PRACTICE,KHU000037498,"-£48,227.88",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000037499,"£56,307.56",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000037501,"£35,322.80",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000037504,"£114,481.58",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000037506,"£50,255.69",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODHEART SURGERY,KHU000037508,"£60,737.54",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000037510,"£37,837.05",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000037512,"£58,989.18",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DELTA HEALTHCARE,KHU000037514,"£33,917.17",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HUMBER PRIMARY CARE LTD,KHU000037516,"£59,991.70",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310017264,"£40,210.08",LOT 2A & 2B DEC 19
Department of Health,03F,31/12/2019,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1010075390,"£32,529.88",MONTH 7 19/20
Department of Health,03F,31/12/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410144063,"£64,984.00",BLOCK CONTRACT DEC 19
Department of Health,03F,31/12/2019,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810028466,"£980,213.00",DEC 19 BLOCK
Department of Health,03F,31/12/2019,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810028513,"£82,364.76",NHS 111 DEC 19
Department of Health,03F,31/12/2019,Hlthcre-Foundation Trsts,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59886752,"£28,484.75",CHP ROOM BOOKING CHARGE APR-SEP 19
Department of Health,03F,31/12/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59886768,"£235,691.00",CV04 19/20
Department of Health,03F,31/12/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59886769,"£79,936.00",CV05 19/20
Department of Health,03F,31/12/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59886770,"£74,463.66",CV06 19/20
Department of Health,03F,31/12/2019,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59886826,"£3,224,491.42",DEC 19 BLOCK
Department of Health,03F,31/12/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59886936,"-£51,700.00",CREDIT 59886768
Department of Health,03F,31/12/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59886937,"-£26,299.14",CREDIT 59886770
Department of Health,03F,31/12/2019,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,C0003344,"-£127,288.00",CREDIT MONTH 7 19/20
Department of Health,03F,31/12/2019,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0028175,"£16,819,360.00",DEC 19 BLOCK
Department of Health,03F,31/12/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0028194,"£45,978.42",COMMUNITY PAEDIATRICS NOV 19
Department of Health,03F,31/12/2019,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0028259,"£127,288.00",MONTH 7 19/20
Department of Health,03F,31/12/2019,Hcare Srv Rec NHS Trust-Non Contract,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0028529,"£30,397.00",MONTH 7 19/20
Department of Health,03F,31/12/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0028897,"£510,000.00",COMMUNITY PAEDIATRICS
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,NAS SERVICES LTD,AYH2346317,"£25,917.07",ID HULLLD050 NOV 19
Department of Health,03F,31/12/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60121943,"£344,718.09",SEP 19 VOID SPACES
Department of Health,03F,31/12/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60132199,"-£27,482.88",CREDIT ELLIOTT CHAPPELL
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC192007,"£472,778.81",SAC ACTIVITIES OCT 19
Department of Health,03F,31/12/2019,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790292276,"£41,509.45",NOV 19 RENTAL CHARGES
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,PRIMARY CARE DEVELOPMENT,ARDENS HEALTH INFORMATICS LTD,093,"£129,975.30",ONE YEAR LICENSES
Department of Health,03F,31/12/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000278593,"£430,391.71",CHC RECHARGE SEP 19
Department of Health,03F,31/12/2019,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000279313,"£295,196.00",19/20 BETTER CARE PLAN
Department of Health,03F,31/12/2019,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000280548,"£110,137.77",CARE IN THE COMMUNITY NOV 19
Department of Health,03F,31/12/2019,LPF Management Fees,PRIMARY CARE IT,KIER BUSINESS SERVICES LTD,10199725,"£85,389.00",LPF PROFESSIONAL SERVICES DEC 19
Department of Health,03F,31/12/2019,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,HUMBERSIDE GROUP OF LMC LTD,105410-12-DEC-2019,"£39,372.47",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,Recharge : Provided,PRC DELEGATED CO-COMMISSIONING,NHS PROPERTY SERVICES LTD,105411-13-DEC-2019,"£75,044.60",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,Recharge : Received,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,105412-13-DEC-2019,"£397,560.36",CONTRACT PAYMENT MONTH 09
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,128926,"£33,976.00",IVF NHS ACTIVITY OCT 19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,129098,"£28,170.00",NOV 19 IVF ACTIVITY
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800110849,"£342,854.14",MI NOV 2019
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21653,"£88,062.00",BLOCK CONTRACT DEC 19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21654,"£26,501.08",CAR ACTIVITY DEC 19
Department of Health,03F,31/12/2019,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,315,"£40,667.00",ADVICE SERVICE NOV 19
Department of Health,03F,31/12/2019,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,3798,"£36,388.69",INTERPRETING SERVICES
Department of Health,03F,31/12/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3980,"£37,692.00",VARIOUS CLIENTS CARE NOV 19
Department of Health,03F,31/12/2019,C&M-Independent Sector - CQUIN,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,4023,"-£167,155.70",CREDIT 19/20 APR-SEP CQUIN
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,4066,"-£568,187.00",DASH REC Q2 19/20
Department of Health,03F,31/12/2019,Printing Design Costs,COMMUNICATIONS & PR,CITY HEALTH CARE PARTNERSHIP CIC,4067,"-£568,885.00",NURSING STRATERGY CERTIFICATES
Department of Health,03F,31/12/2019,Professional Fees,NON RECURRENT PROGRAMMES,KPMG LLP,5302574621,"£79,417.20",SUPPORT AND ADVICE SERVICES
Department of Health,03F,31/12/2019,Professional Fees,NON RECURRENT PROGRAMMES,KPMG LLP,5501975805,"£72,344.40",SUPPORT AND ADVICE SERVICES
Department of Health,03F,31/12/2019,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,EAST RIDING OF YORKSHIRE COUNCIL,64824074,"£27,412.01",FNC PERIOD 5-7
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034804,"£64,433.00",CONTRACT 1 CV15 18/19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410039219,"£568,187.00",DASH REC Q2 19/20
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410039220,"£568,885.00",DASH REC Q1 19/20
Department of Health,03F,31/12/2019,C&M-Independent Sector - CQUIN,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410039226,"£139,296.42",19/20 APR-SEP CQUIN
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039719,"£29,484.53",CALVERT EVOLVE & CISS RENT NOV 19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039753,"£2,683,822.73",DEC 19 ICS
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039755,"£164,482.08",DEC 19 COMMUNITY PAEDIATRICS
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410039757,"£91,148.08",DEC 19 OUT OF SCOPE
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410039759,"£333,360.00",DEC 19 DEPRESSION & ANXIETY
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039761,"£50,610.33",DEC 19 COMMERCIAL SERVICES
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039762,"£36,633.83",DEC 19 EATING DISORDERS
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410039771,"£154,666.67",DEC 19 EXTENDED ACCESS
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039803,"£64,589.00",SUNSHINE HOUSE ACC Q1 & Q2 19/20
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039855,"£46,028.26",BRANSHOLME RENT NOV 19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039857,"£39,714.50",LONGHILL RENT CHARGES NOV 19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039858,"£44,946.08",JEAN BISHOP RENT NOV 19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410039863,"£681,824.40",DASH REC Q2 19/20
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410039864,"£682,662.00",DASH REC Q1 19/20
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector - Prior Year,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039934,"£66,911.00",ADDITIONAL FUNDING FRAILTY PATHWAY
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039935,"£28,561.60",RECHARGE OCT 19 SESSION ROOMS
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039942,"£46,028.26",BRANSHOLME HC SERVICE CHARGES DEC 19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039950,"£44,946.08",JEAN BISHOP RENT CHARGE DEC 19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039951,"£39,714.50",LONGHILL RENT DEC 19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039959,"£29,484.53",CALVERT EVOLVE & CISS RENT CHARGE DEC 19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,PARTNERSHIPS IN CARE LTD,D110003717,"£27,003.23",ID HULL325 BED FEES OCT 19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,DEC19HCCGHS111,"£235,417.68",MSK & SPA MONTH 9 19/20
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000009664,"£31,412.92",PATHOLOGY FEE/NON PTS SERVICES
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,NOV19HCCGHS110ESTREC,"£68,611.03",CHCP ESTATES REC JUNE - AUG 19
Department of Health,03F,31/12/2019,Clinical&Medical-Independent Sector,PLANNED CARE,AUTISMPLUS,INVA16870,"£49,524.24",AUTISM APRIL TO AUG 19
Department of Health,03F,31/12/2019,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,HOME-START (HULL),Q420192020,"£27,980.86",Q4 19-20
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
