Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2500003246,"-£68,310.00",M10 CREDIT CQUIN
Department of Health,03F,30/11/2020,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000290087,"£230,762.00",BCF CONTRIBUTION 20/21
Department of Health,03F,30/11/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,OPTIONS AUTISM (1) LTD,1410200751,"-£116,314.30",TO CREDIT VARIOUS CHC INVOICES
Department of Health,03F,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000041363,"£68,261.49",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-PMS List Size Adjustment,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000041364,"-£40,702.92",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000041365,"£112,440.27",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000041366,"-£73,228.16",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000041367,"£368,372.36",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000041369,"£28,462.10",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-APMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000041370,"-£43,629.44",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000041371,"£131,462.83",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR NAYAR J K,KHU000041540,"£45,738.28",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR WEIR J A D & PARTNERS,KHU000041543,"-£47,081.88",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR WEIR J A D & PARTNERS,KHU000041544,"£161,214.06",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILBERFORCE SURGERY,KHU000041552,"£51,009.55",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000041555,"£51,061.16",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000041557,"£36,180.64",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS PCN DES PCN support,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000041558,"-£37,479.65",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000041559,"£201,826.10",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000041560,"£37,127.90",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODHEART SURGERY,KHU000041562,"£51,903.80",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000041563,"£42,147.64",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS DES Learn Dsblty Hlth Chk,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000041564,"£62,433.87",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DELTA HEALTHCARE,KHU000041565,"£35,887.15",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,HUMBER PRIMARY CARE LTD,KHU000041566,"£52,279.08",CONTRACT PAYMENT MONTH 8
Department of Health,03F,30/11/2020,C&M-Pharm-Loc Pharmctcl Servs,LOCAL ENHANCED SERVICES,NHS ENGLAND,7000038108,"£57,265.34",Q1 20/21 LOCAL PHARMACY RECHARGES
Department of Health,03F,30/11/2020,Charges from CSU,BUSINESS DEVELOPMENT,NHS NORTH OF ENGLAND CSU,7310019642,"£33,309.00",BI SUPPORT AUG 20
Department of Health,03F,30/11/2020,Charges from CSU,BUSINESS DEVELOPMENT,NHS NORTH OF ENGLAND CSU,7310019782,"£33,309.00",RAIDR SEPT 20/21
Department of Health,03F,30/11/2020,Charges from CSU,BUSINESS DEVELOPMENT,NHS NORTH OF ENGLAND CSU,7310019954,"£33,309.00",RAIDR OCT 20/21
Department of Health,03F,30/11/2020,Charges from CSU,BUSINESS DEVELOPMENT,NHS NORTH OF ENGLAND CSU,7310020417,"£33,309.00",RAIDR/BI SUPPORT NOV 20
Department of Health,03F,30/11/2020,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310020442,"£40,210.09",Y&H MO/IFR NOV 20
Department of Health,03F,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,BPDec2020A,"£20,491,351.00",DECEMBER 20 BLOCK
Department of Health,03F,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,BPDec2020B,"£3,336,066.50",DECEMBER 20 BLOCK
Department of Health,03F,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,COMMUNITY SERVICES,HUMBER TEACHING NHS FOUNDATION TRUST,BPDec2020C,"£1,062,330.00",DECEMBER 20 BLOCK
Department of Health,03F,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,BPDec2020F,"£57,570.00",DECEMBER 20 BLOCK
Department of Health,03F,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,BPDec2020G,"£1,306,945.00",DECEMBER 20 BLOCK
Department of Health,03F,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,BPDec2020H,"£6,044,596.67",DECEMBER 20 BLOCK
Department of Health,03F,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,BPDec2020I,"£63,966.00",DECEMBER 20 BLOCK
Department of Health,03F,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,BPOct2020TU,"£50,632.34",DECEMBER 20 BLOCK
Department of Health,03F,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,STUNov2020E,"£2,102,982.15",NOVEMBER 20 BLOCK TOP UP
Department of Health,03F,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,STUNov2020F,"£860,166.33",NOVEMBER 20 BLOCK TOP UP
Department of Health,03F,30/11/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,STUNov2020G,"£1,450,336.81",NOVEMBER 20 BLOCK TOP UP
Department of Health,03F,30/11/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,STUOct2020A,"£2,102,982.15",OCTOBER 20 BLOCK TOP UP
Department of Health,03F,30/11/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,STUOct2020B,"£860,166.33",OCTOBER 20 BLOCK TOP UP
Department of Health,03F,30/11/2020,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,STUOct2020C,"£1,450,336.81",OCTOBER 20 BLOCK TOP UP
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,NAS SERVICES LTD,P506914,"£27,156.00",HULL05 OCT 20
Department of Health,03F,30/11/2020,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60161320,"£363,161.75",AUG 20/21 BOOKABLE SPACE
Department of Health,03F,30/11/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000288023,"£427,460.59",CHC RECHARGE AUG 20
Department of Health,03F,30/11/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000288936,"£479,079.99",CHC RECHARGE SEP 20
Department of Health,03F,30/11/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000290187,"£110,137.77",CHC RECHARGE OCT 20
Department of Health,03F,30/11/2020,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000290196,"£31,950.57",FNC RECHARGE SEP 20
Department of Health,03F,30/11/2020,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000290529,"£693,680.43",COVID CARE PACKAGE COSTS AUG 20
Department of Health,03F,30/11/2020,Recharge : Received,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,105710-06-NOV-2020,"£425,935.64",Hull CCG GPs 2020/21 M08
Department of Health,03F,30/11/2020,Professional Fees,NON RECURRENT PROGRAMMES,SERUM MANAGEMENT,122,"£25,200.00",CONSULTACY SERVICE SEP 20
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,130803,"£42,359.00",IVF NHS ACTIVITY OCT 20
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800113604,"£251,083.01",ACTIVITY CHARGES SEPT 20
Department of Health,03F,30/11/2020,LPF Management Fees,PRIMARY CARE IT,N3I,247,"£77,520.00",C17 NOV 20
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,PARTNERSHIPS IN CARE LTD,3900010778,"£26,208.00",159739 BED FEES AUG 20
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,417,"£40,667.00",ADVICE SERVICES OCT 20
Department of Health,03F,30/11/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,4306,"£30,769.36",VARIOUS CLIENTS FEES OCT 20
Department of Health,03F,30/11/2020,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,4987,"-£126,443.68",RECHARGE CHC PHB AUG 20
Department of Health,03F,30/11/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,EAST RIDING OF YORKSHIRE COUNCIL,66076989,"£65,940.86",CHC CHARGES PERIOD 1-3 20/21
Department of Health,03F,30/11/2020,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410045613,"£126,443.68",RECHARGE CHC PHB AUG 20
Department of Health,03F,30/11/2020,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410046074,"£98,979.83",REFUND CHC PHB SEP 20
Department of Health,03F,30/11/2020,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410046353,"£34,238.70",NIGHT SITS SEP 20
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410046449,"£84,513.67",NOV 20 OUT OF SCOPE
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410046451,"£338,040.00",NOV 20 DEPRESSION AND ANXIETY
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410046452,"£51,318.92",NOV 20 COMMERCIAL SERVICES
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410046453,"£37,146.67",NOV 20 EATING DISORDERS
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410046456,"£145,500.00",NOV 20 EXTENDED ACCESS LEAD PROVIDER
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector - Contract Baseline,OUT OF HOURS,CITY HEALTH CARE PARTNERSHIP CIC,7410046458,"£2,797,078.33",NOV 20 ICS
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410046466,"£166,784.83",NOV 20 OUT OF SCOPE COMMUNITY PEADIATRICS
Department of Health,03F,30/11/2020,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410046482,"£105,893.88",RECHARGE CHC PHB AUG 20
Department of Health,03F,30/11/2020,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410046573,"£80,987.73",CHC PHB OCT 20
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000013402,"£32,920.74",NON PTS SERVICE/PATHOLOGY FEE
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector,NCAS/OATS,SPAMEDICA LTD,NHSHUL041,"£64,036.22",OPTHALMOLOGY OCT 20
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,OCT20HCCGHS133,"£238,713.53",MSK & SPA MONTH 7 20/21
Department of Health,03F,30/11/2020,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000012360,"£32,920.74",NON PTS SERVICE/PATHOLOGY FEE
Department of Health,03F,30/11/2020,Other Gen Supplies & Srv,GP FORWARD VIEW,UNIVERSITY OF HULL,SOIN72328,"£260,000.00",THE CATALYST PROGRAMME
Department of Health,03F,30/11/2020,Telecoms-Data lines,PRIMARY CARE IT,KCOM GROUP PLC,STR000215484,"£25,098.44",DATA SERVICE RENTALS
