Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,31/10/2019,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000278585,"£110,137.77",CARE IN THE COMMUNITY RECHARGE SEP 19
Department of Health,03F,31/10/2019,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000278592,"£59,095.47",RECHARGE FNC AUG 19
Department of Health,03F,31/10/2019,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,HULL CITY COUNCIL,1000278606,"£90,022.14",RECHARGE HULL294 02/04 TO 30/09/19
Department of Health,03F,31/10/2019,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000279015,"£40,320.00",19/20 YOT PARTNERSHIP CONTRIBUTION
Department of Health,03F,31/10/2019,LPF Management Fees,PRIMARY CARE IT,KIER BUSINESS SERVICES LTD,10190292,"£85,389.00",PROFESSIONAL SERVICES OCT 19
Department of Health,03F,31/10/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800110215,"£339,231.44",ICES & WHEELCHAIR MI SEP 19
Department of Health,03F,31/10/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21517,"£88,062.00",OCT 19 BLOCK
Department of Health,03F,31/10/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21518,"£26,501.08",TARIFF ACTIVITY OCT 19
Department of Health,03F,31/10/2019,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,300,"£40,667.00",ADVICE SERVICE SEPT 19
Department of Health,03F,31/10/2019,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,3391,"£29,466.79",INTERPRETING SERVICE
Department of Health,03F,31/10/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,3671,"-£125,035.20",CREDIT 18/19 QRT 4 CQUIN
Department of Health,03F,31/10/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,3672,"-£125,035.20",CREDIT 18/19 QRT 4 CQUIN
Department of Health,03F,31/10/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,ROSE VILLA PRIVATE NURSING HOME,370,"£37,905.62",CHC ID 20394 MARCH 19
Department of Health,03F,31/10/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3866,"£37,692.00",VARIOUS CLIENTS CARE SEP 19
Department of Health,03F,31/10/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3920,"£38,948.40",ID 9160 MAY 19
Department of Health,03F,31/10/2019,Clinical&Medical-Independent Sector,NCAS/OATS,CITY HEALTH CARE PARTNERSHIP CIC,3962,"-£30,010.50",CREDIT MIU JUNE 19
Department of Health,03F,31/10/2019,Clinical&Medical-Independent Sector,PRIMARY CARE DEVELOPMENT,HBG LTD,5672,"£50,000.00",APMS CONTRACT VARIATIONS
Department of Health,03F,31/10/2019,Prescribing,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036247,"£37,500.00",SEXUAL HEALTH REPEAT PRESCRIPTION FUNDING APR-JUNE 19
Department of Health,03F,31/10/2019,Clinical&Medical-Independent Sector,NCAS/OATS,CITY HEALTH CARE PARTNERSHIP CIC,7410036673,"£30,010.50",MIU JUNE 19
Department of Health,03F,31/10/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037726,"£146,378.00",APRIL TO SEP 19 URGENT CARE OOA MIU
Department of Health,03F,31/10/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037729,"£29,484.53",CALVERT EVOLVE CISS RENT SEP 19
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037738,"£41,757.94",LONGHILL RENT SEP 19
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037740,"£44,946.08",JEAN BISHOP RENT SEP 19
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037755,"£46,028.26",BRANSHOLME RENT SEP 19
Department of Health,03F,30/09/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410038050,"£125,035.20",18/19 QRT 4 CQUIN
Department of Health,03F,30/09/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410038051,"£125,035.20",18/19 QRT 4 CQUIN
Department of Health,03F,30/09/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410038098,"£115,685.51",RECHARGE CHC PHB AUG 19
Department of Health,03F,30/09/2019,C&M-Independent Sector - CQUIN,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410038112,"£167,155.70",APRIL - SEP 19 CONTRACT VARIATION
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector - Contract Baseline,OUT OF HOURS,CITY HEALTH CARE PARTNERSHIP CIC,7410038131,"£2,683,822.73",OCT 19 CONTRACTUAL/ICS
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410038143,"£333,360.00",OCTOBER 19 DEPRESSION & ANXIETY
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410038145,"£50,610.33",OCT 19 COMMERCIAL SERVICES
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410038146,"£36,633.83",OCT 19 EATING DISORDERS
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410038158,"£154,666.67",OCT 19 EXTENDED ACCESS
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410038159,"£91,148.08",OCT 19 OUT OF SCOPE
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410038160,"£162,504.17",OCT 19 OUT OF SCOPE COMMUNITY PAEDIATRICS
Department of Health,03F,30/09/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410038163,"£42,988.66",NIGHT SITS AUG 19
Department of Health,03F,30/09/2019,C&M-Independent Sector - CQUIN,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410038173,"£105,155.40",18/19 QRT 4 CQUIN
Department of Health,03F,30/09/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410038619,"£103,299.96",CHC PHB SEP 19
Department of Health,03F,30/09/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410038942,"£35,153.82",NIGHT SITS SEP 19
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000008922,"£31,412.92",PATHOLOGY FEE / NON PTS SERVICE
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,OCT19HCCGHS107,"£235,417.68",MSK & SPA MONTH 7 19/20
Department of Health,03F,30/09/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,AVOCET,PCT1015,"£27,477.60",CREDIT ID 10257 MAY/JUNE/JULY 19
Department of Health,03F,30/09/2019,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,PPNOINV10116,"£1,000,000.00",19/20 BETTER CARE PLAN FUNDING
Department of Health,03F,30/09/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,PPVARIOUSINVOICESANDCREDITS,"£1,142,176.75",GP PREMISES COSTS AUG-19 - OCT-19
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
