Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,30/11/2019,Hcare Srv Rec Fdtn Trust-Over/ Under Performance,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,5000045541,"-£32,732.00",CREDIT Q1 FREEZE 19/20
Department of Health,03F,30/11/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,NORTHPOINT,KHU000036938,"£34,834.33",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000036942,"£68,183.41",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000036944,"£119,551.67",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000036945,"-£99,127.88",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000036946,"£441,170.03",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000036948,"£42,496.89",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-APMS List Size Adjustment,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000036949,"-£98,335.54",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000036950,"£188,890.61",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR NAYAR J K,KHU000037120,"£49,063.20",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,DR WEIR J A D & PARTNERS,KHU000037122,"-£123,985.30",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000037123,"£226,354.83",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILBERFORCE SURGERY,KHU000037133,"£52,850.93",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000037136,"£67,579.87",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EASTGATE MEDICAL GROUP,KHU000037138,"£34,516.75",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,JAMES ALEXANDER FAMILY PRACTICE,KHU000037140,"-£42,328.88",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000037141,"£128,189.16",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-PMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000037142,"-£29,136.72",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000037143,"£53,729.86",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Prem Actual Rent,PRC DELEGATED CO-COMMISSIONING,GOODHEART SURGERY,KHU000037144,"-£29,800.92",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODHEART SURGERY,KHU000037145,"£73,308.59",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000037146,"£37,915.53",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CITY HEALTH PRACTICE LTD,KHU000037149,"£65,358.51",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DELTA HEALTHCARE,KHU000037151,"£32,024.87",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HUMBER PRIMARY CARE LTD,KHU000037152,"£144,053.49",CONTRACT PAYMENT MONTH 08
Department of Health,03F,30/11/2019,Charges from CSU,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310016994,"£40,210.08",Y&H LOT 2B NOV 19
Department of Health,03F,30/11/2019,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1010074015,"£34,206.99",MONTH 5 2019
Department of Health,03F,30/11/2019,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1010074691,"£29,579.44",MONTH 6 2019
Department of Health,03F,30/11/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410141713,"£64,984.00",AP08 19/20
Department of Health,03F,30/11/2019,Hlthcre-Foundation Trsts,COMMISSIONING SCHEMES,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400021276,"£30,000.00",DIABETES TRANSFORMATION FUNDING Q1 & Q2
Department of Health,03F,30/11/2019,Hlthcre-Foundation Trsts,COMMISSIONING SCHEMES,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400023366,"£30,000.00",DIABETES TRANSFORMATION FUNDING Q3 & Q4
Department of Health,03F,30/11/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400025229,"£26,741.99",MONTH 6 19/20
Department of Health,03F,30/11/2019,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810028185,"£980,213.00",NOV 19 BLOCK
Department of Health,03F,30/11/2019,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810028232,"£82,364.76",NHS 111 NOV 19
Department of Health,03F,30/11/2019,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59886572,"£3,131,518.92",NOV 19 MENTAL HEALTH BLOCK
Department of Health,03F,30/11/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0027370,"£45,978.42",COMMUNITY PAEDIATRICS OCT 19
Department of Health,03F,30/11/2019,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0027377,"£16,819,360.00",MONTHLY CONTRACT INVOICE NOV 19
Department of Health,03F,30/11/2019,Hcare Srv Rec NHS Trust-Non Contract,NCAS/OATS,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0027698,"£61,165.46",MONTH 6 19/20
Department of Health,03F,30/11/2019,Voids and Subsidies,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60119038,"£278,587.65",AUG 19/20 VOID SPACE
Department of Health,03F,30/11/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000278109,"£516,755.70",CHC RECHARGE AUG 19
Department of Health,03F,30/11/2019,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000279313,"£1,361,564.00",19/20 BETTER CARE PLAN
Department of Health,03F,30/11/2019,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000279323,"£110,137.77",CARE IN THE COMMUNITY RECHARGE OCT 19
Department of Health,03F,30/11/2019,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000279329,"£53,282.88",FNC RECHARGE SEP 19
Department of Health,03F,30/11/2019,LPF Management Fees,PRIMARY CARE IT,KIER BUSINESS SERVICES LTD,10195326,"£85,389.00",PROFESSIONAL SERVICES NOV 19
Department of Health,03F,30/11/2019,Recharge : Received,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,105379-13-NOV-2019,"£387,061.49",GP DIRECT PAYMENTS - SEPTEMBER 2019
Department of Health,03F,30/11/2019,Recharge : Received,PRC DELEGATED CO-COMMISSIONING,COMMUNITY HEALTH PARTNERSHIPS LTD,105390-22-NOV-2019,"£387,061.45",GP DIRECT PAYMENTS - NOVEMBER 2019
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800110451,"£303,729.32",ICON ACTIVITY OCT 19
Department of Health,03F,30/11/2019,Computer Software/License,COMMISSIONING SCHEMES,FIRST DATABANK EUROPE LTD,2.0082E+12,"£119,383.31",OPTIMISE RX END USER FEE
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21594,"£88,062.00",BLOCK CONTRACT NOV 19
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21595,"£26,501.08",TARIFF ACTIVITY NOV 19
Department of Health,03F,30/11/2019,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,311R,"£40,667.00",ADVICE SERVICE OCT 19
Department of Health,03F,30/11/2019,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,3595,"£37,003.81",INTERPRETING SERVICES
Department of Health,03F,30/11/2019,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,EAST RIDING OF YORKSHIRE COUNCIL,64812513,"£95,101.93",CHC RECHARGE PERIOD 1 & 2 19/20
Department of Health,03F,30/11/2019,Clinical&Medical-Othe Public Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,EAST RIDING OF YORKSHIRE COUNCIL,64812610,"£26,400.00",CHC RECHARGE PERIOD 1-4 HULL284
Department of Health,03F,30/11/2019,Cont Care- Adult 100% Fully Funded,CHC ADULT FULLY FUNDED,EAST RIDING OF YORKSHIRE COUNCIL,64812629,"£94,558.44",CHC RECHARGE PERIOD 3 & 4 2019/20
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410038956,"£29,484.53",CALVERT EVOLVE & CISS RENT OCT 19
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410038964,"£41,757.94",LONGHILL RENT OCT 19
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410038967,"£44,946.08",JEAN BISHOP RENT OCT 19
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410038980,"£46,028.26",BRANSHOLME RENT CHARGE OCT 19
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039024,"£162,504.17",NOV 19 COMMUNITY PAEDIATRICS
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,AMBULANCE SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039026,"£91,148.08",NOV 19 OUT OF SCOPE
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410039028,"£333,360.00",NOV 19 DEPRESSION & ANXIETY
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039030,"£50,610.33",NOV 19 COMMERCIAL SERVICES
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039031,"£36,633.83",NOV 19 EATING DISORDERS  
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410039040,"£154,666.67",OCT 19 EXTENDED ACCESS
Department of Health,03F,30/11/2019,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410039045,"£38,249.21",CHILDRENS CHC RECHARGE AUG 19
Department of Health,03F,30/11/2019,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410039046,"£27,765.49",CHILDRENS CHC RECHARGE SEP 19
Department of Health,03F,30/11/2019,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410039058,"£51,813.88",CHILDRENS CHC RECHARGE JUNE 19
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039062,"£26,207.54",RECHARGE SEP 19 SESSIONAL ROOMS
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039063,"£32,294.50",SUNSHINE HOUSE ACC Q3 OCT-DEC 19
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039066,"£28,342.94",RECHARGE AUG 19 SESSIONAL ROOMS
Department of Health,03F,30/11/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410039171,"£37,060.92",NIGHT SITS OCT 19
Department of Health,03F,30/11/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410039525,"£71,816.85",RECHARGE ER CHC PHB OCT 19
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000009303,"£31,412.92",NON PTS SERVICES/PATHOLOGY FEE NOV 19
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,NOV19HCCGHS109,"£235,417.68",MSK & SPA MONTH 8 19/20
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,OCT19HCCGHS0108ESTREC,"£67,222.77",CHCP ESTATES RECON MARCH-MAY 19
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC192005,"£474,718.52",SAC ACTIVITIES AUG 19/20
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410039022,"£2,683,822.73",NOV 19 BLOCK
Department of Health,03F,30/11/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC192006,"£488,441.10",SAC ACTIVITIES SEP 19/20
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
