Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,31/03/2019,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790271436,"£41,270.09",RENTAL CHARGES FEB 19
Department of Health,03F,31/03/2019,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000268901,"£262,857.00",SECTION 75 ALIGNED FUNDS (EXTRA CARE HOUSING) AND CYP SCHEMES
Department of Health,03F,31/03/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000269880,"£399,287.72",CHC RECHARGE DEC 18
Department of Health,03F,31/03/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000270471,"£592,253.04",CHC RECHARGE JAN 19
Department of Health,03F,31/03/2019,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000271509,"£50,137.70",FNC RECHARGE DEC 18
Department of Health,03F,31/03/2019,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000271739,"£2,000,000.00",CONTRIBUTION TOWARDS INITIATIVES WITHIN THE INTEGRATED FINANCIAL PLAN
Department of Health,03F,31/03/2019,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000271969,"£2,000,000.00",CONTRIBUTION TOWARDS INITIATIVES WITHIN INTEGRATED FINANCIAL PLAN
Department of Health,03F,31/03/2019,LPF Management Fees,PROGRAMME PROJECTS,KIER BUSINESS SERVICES LTD,10145435,"£106,456.20",PROFESSIONAL SERVICES MARCH 19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,HULL HEALTH FORWARD CONFEDERATION,104940-21-FEB-2019,"£55,899.75",18/19 QUALITY PREMIUM PAYMENT Q2
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,HULL GP COLLABORATIVE LTD,104948-21-FEB-2019,"£51,906.75",18/19 QUALITY PREMIUM PAYMENT Q3
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,MEDICAS,104949-21-FEB-2019,"£30,738.75",18/19 QUALITY PREMIUM PAYMENT Q3
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,104950-27-FEB-2019,"£29,748.00",18/19 Quality Premium Payment Q3
Department of Health,03F,31/03/2019,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,HUMBERSIDE GROUP OF LMC LTD,105006-22-MAR-2019,"£33,243.06",STATUTORY LEVY Q4
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800107561,"£252,601.79",ICES MI FEB 19
Department of Health,03F,31/03/2019,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,2060,"£28,560.43",INTERPRETING SERVICES
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,20965,"£85,746.41",BLOCK CONTRACT MARCH 19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,20966,"£26,501.08",TARIFF ACTIVITY (CAR) MARCH 2019
Department of Health,03F,31/03/2019,Oth Trav Costs-Lease Cars-Contract,CEO/ BOARD OFFICE,CITIZENS ADVICE BUREAU,238,"£38,062.42",INSURANCE EXCESS
Department of Health,03F,31/03/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL GP COLLABORATIVE LTD,3,"£52,196.25",CREDIT RE INVOICE 5881 RE ID 17049
Department of Health,03F,31/03/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,3015,"-£152,185.47",RECHARGE CHC PHB JAN 19
Department of Health,03F,31/03/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,3098,"-£101,083.33",CHC 10681 25/07/16 - 28/08/16
Department of Health,03F,31/03/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,3211,"-£83,980.00",CREDIT AGAINST INVOICE 7410029010
Department of Health,03F,31/03/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3496,"£35,179.20",CHC VARIOUS CLIENTS FEB 19
Department of Health,03F,31/03/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,EAST RIDING OF YORKSHIRE COUNCIL,62591595,"£93,990.20",CHC RECHARGES PERIOD 5 & 6 18/19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,NCAS/OATS,CITY HEALTH CARE PARTNERSHIP CIC,7410029010,"£95,940.00",STORY STREET WALK IN ACTIVITY OVER CONTRACT
Department of Health,03F,31/03/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033096,"£69,826.74",CQUIN ACHIEVED INTEGRATED COMMUNITY SERVICES Q2 18/19
Department of Health,03F,31/03/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033097,"£69,826.74",CQUIN ACHIEVED INTEGRATED COMMUNITY SERVICES Q2 18/19
Department of Health,03F,31/03/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410033773,"£152,185.47",RECHARGE CHC PHB JAN 19
Department of Health,03F,31/03/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,CITY HEALTH CARE PARTNERSHIP CIC,7410033780,"£39,341.70",JANUARY 19 NIGHT SITS
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033782,"£44,493.06",JEAN BISHOP ICC RENT JAN 2019
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033784,"£39,192.47",LONGHILL HC RENT JAN 19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033795,"£28,258.66",CALVERT CENTRE RENT JAN 19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033814,"£43,213.34",BRANSHOLME HC RENT CHARGES JAN 2019
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410033827,"£32,756.80",RECHARGE JAN 19 SESSIONAL ROOMS
Department of Health,03F,31/03/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410033831,"£150,667.17",RECHARGE CHC PHB JAN 19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034100,"£44,493.06",JEAN BISHOP ICC RENT FEB 19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034102,"£39,192.47",LONGHILL HC RENT FEB 19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034113,"£28,258.66",CALVERT CENTRE RENT FEB 19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034126,"£43,213.34",BRANSHOLME HC RENT FEB 19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410034146,"£324,480.00",MARCH 19 DEPRESSION & ANXIETY
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410034151,"£186,105.67",MARCH 19 OUT OF SCOPE 
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034158,"£1,877,826.08",MARCH 19 ICS
Department of Health,03F,31/03/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034162,"£79,913.96",MARCH 19 PAUL FOR BRAIN 
Department of Health,03F,31/03/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034163,"£103,053.44",MARCH 19 COMMUNITY FRAILTY PATHWAY
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034164,"£204,210.33",MARCH 19 COMMUNITY PAEDIATRICS
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034165,"£101,083.33",MARCH 19 TRANSITION COSTS
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410034166,"£161,666.67",MARCH 19 EXTENDED ACCESS FUNDING
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034167,"£54,275.08",MARCH 19 SEXUAL HEALTH SERVICE
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034169,"£326,600.33",MARCH 19 URGENT CARE 
Department of Health,03F,31/03/2019,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034179,"£99,850.65",MARCH 19 CQUIN IN ADVANCE
Department of Health,03F,31/03/2019,Cont Care- Adult 100% Fully Funded,CHC AD FULL FUND PERS HLTH BUD,CITY HEALTH CARE PARTNERSHIP CIC,7410034209,"£176,767.78",RECHARGE CHC PHB DEC 18
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034249,"£44,493.06",JEAN BISHOP ICC RENT MARCH 19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034251,"£39,192.47",LONGHILL HC RENT MARCH 19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034262,"£28,258.66",CALVERT CENTRE RENT MARCH 19
Department of Health,03F,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410034275,"£43,213.34",BRANSHOLME HC RENT MARCH 19
Department of Health,03F,31/03/2019,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410034292,"£37,390.76",CHILDRENS CONTINUING CARE RECHARGE NOV 18
