Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,17/04/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410027199,"£254,232.05",RENT AND SERVICE CHARGE VARIOUS SITES JAN 18
Department of Health,03F,18/04/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410027200,"£254,230.22",RENT AND SERVICE CHARGE VARIOUS SITES DEC 17
Department of Health,03F,19/04/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410027343,"£70,650.00",WINTER SUPPORT EARLY DISCHARGE 2017/18
Department of Health,03F,20/04/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410027375,"£204,019.00",DIABETES TRANSFORMATION FUND 17/18
Department of Health,03F,21/04/2018,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410027651,"£60,998.44",CQUINN QTR 3 17/18
Department of Health,03F,22/04/2018,C&M-Independent Sector - CQUIN,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410027652,"£33,783.75",CQUINN QTR 1-3 17/18
Department of Health,03F,23/04/2018,Cont Care-Mental Health (65+),CHC ADULT FULLY FUNDED,ALEXANDAR COURT CARE CENTRE,878269850,"-£41,391.58",CHC ID 9532 JULY 17 TO FEB 18
Department of Health,03F,24/04/2018,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,A2231,"£32,436.86",FACE TO FACE INTERPRETING SERVICES
Department of Health,03F,25/04/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,CYGNET HEALTHCARE LTD,BIE0039211,"£25,823.75",CHC ID HULL227 DEC 17
Department of Health,03F,26/04/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,CYGNET HEALTHCARE LTD,COV0035861,"£49,018.25",CHC ID HULL131 DEC 17
Department of Health,03F,27/04/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - NOT CONTRACTED ACTIVITY,CYGNET HEALTHCARE LTD,COV0038324,"£30,029.13",CHC ID HULL131 JAN 18
Department of Health,03F,28/04/2018,Clinical&Medical-Voluntary Sector,HOSPICES,DOVE HOUSE HOSPICE,FR299,"£42,716.67",CONTRACT FUNDING 17/18
Department of Health,03F,29/04/2018,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000001515,"£29,324.29",NON PTS/ PATHOLOGY FEE
Department of Health,03F,30/04/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000028554,"£78,668.88",CONTRACT PAYMENTS MONTH 12
Department of Health,03F,01/05/2018,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,KHU000028556,"£114,057.76",CONTRACT PAYMENTS MONTH 12
Department of Health,03F,02/05/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000028562,"£37,526.30",CONTRACT PAYMENTS MONTH 12
Department of Health,03F,03/05/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000028746,"£44,468.73",LOCAL ENHANCED SERVICES
Department of Health,03F,04/05/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,GOODHEART SURGERY,KHU000028756,"£45,291.02",CONTRACT PAYMENTS MONTH 12
Department of Health,03F,05/05/2018,C&M-GMS DES Extended Hours Access,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000028758,"£30,586.91",CONTRACT PAYMENTS MONTH 12
Department of Health,03F,06/05/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000028760,"£30,674.47",LOCAL ENHANCED SERVICES
Department of Health,03F,07/05/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,MAR18HCCGHS0068,"£136,924.91",FIXED PAYMENT MONTH 12 17/18
Department of Health,03F,08/05/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,MAR18HCCGHS0069ESTREC,"£132,687.63",ESTATES RECONCILIATION
Department of Health,03F,09/05/2018,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60063495,"£233,532.29",MARCH 17/18 VOID SPACE VARIOUS SITES
Department of Health,03F,10/05/2018,Other professional fees,COMMISSIONING SCHEMES,COMMUNITY HEALTH PARTNERSHIPS LTD,14256,"£124,099.76",HULL ICC LIFT PROJECT
Department of Health,03F,11/05/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410027718,"£957,500.00",INTEGRATED CARE
Department of Health,03F,12/05/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410027715,"£378,208.80",QTR 3 DASH REC
Department of Health,03F,13/05/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000256171,"£299,246.14",CHC RECHARGE NOV 17
Department of Health,03F,14/05/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000256174,"£67,718.36",FNC RECHARGE NOV 17
Department of Health,03F,15/05/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000257566,"£583,795.88",CHC RECHARGE DEC 17
Department of Health,03F,16/05/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000257567,"£53,338.21",FNC RECHARGE DEC 17
Department of Health,03F,17/05/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000258465,"£54,600.76",FNC RECHARGE JAN 18
Department of Health,03F,18/05/2018,PREPAYMENTS YR1,BALANCE SHEET,HULL CITY COUNCIL,PPNOINV7040,"£558,000.00",CHC RECHARGE JAN 18
Department of Health,03F,19/05/2018,Clinical&Medical-Independent Sector,SAFEGUARDING,HULL CITYCARE,4546,"£605,000.00",PRIMARY CARE DEVELOPMENT ESTATES
Department of Health,03F,20/05/2018,Computer Software/License,CLINICAL GOVERNANCE,DATIX LTD,SIN002386,"£26,466.63",ANNUAL CHARGE
