Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description
Department of Health,03F,30/09/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR JR LORENZ & PARTNERS,KHU000036384,"£627,436.95",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR MILLER J & PARTNERS,KHU000036386,"£70,822.81",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DRS YU OGUNBA & AHMED,KHU000036394,"£88,457.10",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,PRIMARY CARE DEVELOPMENT,GALE FARM SURGERY,5606,"£50,000.00",APMS CONTRACT VARIATION 
Department of Health,03F,30/09/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000036201,"£67,937.72",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000036203,"£96,453.15",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-PMS Baseline Adjustment,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000036204,"-£26,173.40",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-PMS PCN DES PCN support,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000036205,"£314,193.33",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000036207,"£29,145.77",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,HAXBY GROUP NEWINGTON,KHU000036208,"£91,128.73",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR NAYAR J K,KHU000036388,"£44,203.09",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000036392,"£133,472.35",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILBERFORCE SURGERY,KHU000036401,"£35,637.47",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000036404,"£44,752.99",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,EASTGATE MEDICAL GROUP,KHU000036406,"£29,038.25",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000036409,"£79,249.52",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-PMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,EAST HULL FAMILY PRACTICE,KHU000036411,"£29,582.78",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,GOODHEART SURGERY,KHU000036413,"£46,262.60",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000036415,"£33,818.65",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH PRACTICE LTD,KHU000036417,"£71,391.52",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DELTA HEALTHCARE,KHU000036419,"£30,525.75",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,HUMBER PRIMARY CARE LTD,KHU000036420,"-£31,008.51",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,HUMBER PRIMARY CARE LTD,KHU000036421,"£58,356.05",CONTRACT PAYMENT MONTH 06
Department of Health,03F,30/09/2019,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS NORTH OF ENGLAND CSU,7310016294,"£31,609.83",LOT 2A AUG 19
Department of Health,03F,30/09/2019,Charges from CSU,MEDICINES MANAGEMENT - CLINICAL,NHS NORTH OF ENGLAND CSU,7310016515,"£31,609.83",Y&H IFR LOT2A
Department of Health,03F,30/09/2019,Charges from CSU,COMMISSIONING SCHEMES,NHS MIDLANDS AND LANCASHIRE CSU,7312312249,"£60,000.00",DASH BOARD DEV FOR INTEGRATED CARE
Department of Health,03F,30/09/2019,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1010073411,"£26,358.97",NCA JULY 2019
Department of Health,03F,30/09/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410136670,"£64,984.00",SEPTEMBER BLOCK CONTRACT 19/20
Department of Health,03F,30/09/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,NCAS/OATS,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400024640,"£39,549.51",AP04 19/20
Department of Health,03F,30/09/2019,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810027621,"£980,213.00",SEPTEMBER BLOCK CONTRACT 19/20
Department of Health,03F,30/09/2019,Hcare Srv Rec NHS Trust,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810027668,"£82,364.76",NHS111 SEPT 2019
Department of Health,03F,30/09/2019,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0026104,"£16,819,360.00",SEPTEMBER 2019 BLOCK
Department of Health,03F,30/09/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,H0026144,"£45,978.42",COMMUNITY PAEDIATRICS AUG 19
Department of Health,03F,30/09/2019,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER TEACHING NHS FOUNDATION TRUST,59885970,"£3,131,518.92",SEPT 19 BLOCK
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC192003,"£33,439.06",SAC ACTIVITIES JUNE 2019
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULREC192003CR,"-£33,439.06",CREDIT 03FHULLREC192003
Department of Health,03F,30/09/2019,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790283568,"£41,671.91",RENATL CHARGES JULY 19
Department of Health,03F,30/09/2019,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790285621,"£41,671.91",RENTAL CHARGES AUG 19
Department of Health,03F,30/09/2019,Clinical&Medical-Othe Public Sector,LEARNING DIFFICULTIES,HULL CITY COUNCIL,1000274514,"£27,922.86",RECHARGE HULL279 S117 MAY 19
Department of Health,03F,30/09/2019,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,HULL CITY COUNCIL,1000275996,"£461,448.42",CHC RECHARGE JUNE 19
Department of Health,03F,30/09/2019,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000278103,"£110,137.77",CARE IN THE COMMUNITY RECHARGE AUG 19
Department of Health,03F,30/09/2019,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000278108,"£54,894.23",FNC RECHARGE 15/07/19 TO 11/08/19
Department of Health,03F,30/09/2019,LPF Management Fees,PRIMARY CARE IT,KIER BUSINESS SERVICES LTD,10183730,"£85,389.00",PROFESSIONAL SERVICES SEPT 19
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,HULL IVF,128505,"£43,553.00",HULL IVF AUG 19
Department of Health,03F,30/09/2019,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,OPTIONS AUTISM (2) LTD,1320203246,"£184,552.68",CARE REF: 1563 01/01/19 - 30/12/18
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800109943,"£310,908.64",HULL MI AUG 19
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21437,"£88,062.00",BLOCK CONTRACT SEPTEMBER 2019
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,THAMES AMBULANCE SERVICE LTD,21438,"£26,501.08",CAR ACTIVITY SEPTEMBER 2019
Department of Health,03F,30/09/2019,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,BARCHESTER HEALTHCARE LTD,270028530,"£35,206.20",ID 19632 24/07/18 TO 31/08/19
Department of Health,03F,30/09/2019,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,291,"£40,667.00",ADVICE SERVICE JULY 19
Department of Health,03F,30/09/2019,Clinical&Medical-Voluntary Sector,PRC DELEGATED CO-COMMISSIONING,CITIZENS ADVICE BUREAU,295,"£40,667.00",ADVICE SERVICE AUGUST 2019
Department of Health,03F,30/09/2019,Other Gen Supplies & Srv,PRC DELEGATED CO-COMMISSIONING,AA GLOBAL LANGUAGE SERVICES LTD,3194,"£28,367.54",INTERPRETING SERVICES
Department of Health,03F,30/09/2019,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,FOXGLOVE CARE LTD,3815,"£38,948.40",CHC ID 6115 JAN 19
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036762,"£46,333.33",TRANSFORMATIONAL FUNDS APRIL 19 TO JULY 19
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036991,"£41,757.94",LONGHILL RENT JULY 19
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036993,"£44,946.08",JEAN BISHOP RENT JULY 19
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410036999,"£46,028.26",BRANSHOLME RENT JULY 2019
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037005,"£29,484.53",CALVERT EVOLVE & CISS RENT JULY 2019
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037497,"£2,683,822.73",SEPT 19 CONTRACTUAL INCOME
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,AMBULANCE SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037509,"£61,558.08",SEPT 19 OUT OF SCOPE
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410037511,"£333,360.00",SEPT 19 DEPRESSION & ANXIETY
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037512,"£50,610.33",SEPT 19 COMMERCIAL SERVICES
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037513,"£36,633.83",SEPT 19 EATING DISORDERS
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector - Contract Baseline,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037523,"£162,504.17",SEPT 19 COMMUNITY PAEDIATRICS
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,GP FORWARD VIEW,CITY HEALTH CARE PARTNERSHIP CIC,7410037538,"£154,666.66",SEPT 19 EXTENDED ACCESS
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037574,"£29,484.53",CALVERT EVOLVE & CISS RENT AUGUST 2019
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037582,"£41,757.94",LONGHILL RENT AUGUST 2019
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037584,"£44,946.08",JEAN BISHOP RENT AUGUST 2019
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037599,"£46,028.26",BRANSHOLME RENT AUGUST 2019
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410037614,"£29,731.74",RECHARGE JULY 19 SESSIONAL ROOMS
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,LEARNING DIFFICULTIES,AUTISMPLUS,CRDA00032,"-£39,135.20",AUTISM CREDIT 20/05 TO 14/07/19
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000008572,"£31,412.92",PATHOLOGY FEE/NON PTS SERVICE
Department of Health,03F,30/09/2019,C&M-GMS GP Statutory Levy,PRC DELEGATED CO-COMMISSIONING,HUMBERSIDE GROUP OF LMC LTD,PPNOINV9885,"£39,371.31",STATUTORY LEVY Q2
Department of Health,03F,30/09/2019,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,HOME-START (HULL),Q320192020,"£27,980.88",HOME START HULL Q3
Department of Health,03F,30/09/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,SEPT19HCCGHS106,"£235,417.68",HEALTHSHARE MSK & SPA MONTH 6 19/20
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
Department of Health,03F,30/09/2019,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
