Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number,AP Amount (£),Description,VAT registration number
Department of Health,03F,31/01/2018,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810021614,"£70,000.00",PARAMEDIC REBRANDING FUNDING AUG 17,
Department of Health,03F,31/01/2018,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,HUMBER NHS FOUNDATION TRUST,59880005,"£2,800,476.89",JAN MENTAL HEALTH BLOCK 17/18,
Department of Health,03F,31/01/2018,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,H0013025,"£726,858.00",CQUIN ACHIEVED REMAINING 20% APR 17 TO JAN 18,
Department of Health,03F,31/01/2018,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,HULL AND EAST YORKSHIRE HOSPITALS NHS TRUST,H0012471,"£12,668,450.00",JAN BLOCK 2018,
Department of Health,03F,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,ST ANDREWS SURGERY,KHU000027689,"£116,814.19",CONTRACT PAYMENTS MONTH 10,
Department of Health,03F,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,EAST HULL FAMILY PRACTICE,KHU000027691,"£247,145.84",CONTRACT PAYMENTS MONTH 10,
Department of Health,03F,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,DR NAYAR J K,KHU000027844,"£45,898.68",CONTRACT PAYMENTS MONTH 10,
Department of Health,03F,31/01/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,DR WEIR J A D & PARTNERS,KHU000027852,"£163,993.06",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,WILBERFORCE SURGERY,KHU000027866,"£46,383.86",CONTRACT PAYMENTS MONTH 10,
Department of Health,03F,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,SOUTHCOATES MEDICAL CENTRE,KHU000027875,"£27,359.56",CONTRACT PAYMENTS MONTH 10,
Department of Health,03F,31/01/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,JAMES ALEXANDER FAMILY PRACTICE,KHU000027878,"£81,535.78",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/01/2018,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,00000001H35560,"£39,454.89",WESTBOURNE HC VARIOUS CHARGES OCT-DEC 17,
Department of Health,03F,31/01/2018,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,COMMUNITY HEALTH PARTNERSHIPS LTD,60032235,"£31,069.00",BRANSHOLME HC 16/17 COST TRUE UP,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03FHULPF171810,"£704,028.00",JAN BLOCK 2018,
Department of Health,03F,31/01/2018,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,PAUL FOR BRAIN RECOVERY,62,"£25,000.00",CHC ID 3287 MARCH 2017,
Department of Health,03F,31/01/2018,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,0790233173,"£38,643.30",RENTAL CHARGES NOV 17,
Department of Health,03F,31/01/2018,Telecoms-Data lines,PRIMARY CARE IT,BT GLOBAL SERVICES,790235791,"£39,451.33",CHARGES DEC 2017,
Department of Health,03F,31/01/2018,Clinical&Medical-Othe Public Sector,REABLEMENT,HULL CITY COUNCIL,1000252597,"£96,058.82",17/18 BETTER CARE FUND ,
Department of Health,03F,31/01/2018,Fund Care-Cont Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000255935,"£47,273.91",FNC RECHARGE JULY/AUG 17,
Department of Health,03F,31/01/2018,Cont Care-Funded Nursing Care Allow,FUNDED NURSING CARE,HULL CITY COUNCIL,1000255938,"£57,219.26",FNC RECHARGE SEPT 2017,
Department of Health,03F,31/01/2018,Clinical&Medical-Othe Public Sector,COMMUNITY SERVICES,HULL CITY COUNCIL,1000256169,"£110,137.77",CARE IN THE COMMUNITY RECHARGE NOV 2017,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,NOTTINGHAM REHAB LTD,1800102131,"£324,891.88",ICON ACTIVITY DEC 2017,
Department of Health,03F,31/01/2018,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,THAMES AMBULANCE SERVICE LTD,19722,"£74,824.83",CHC ID 17771 5 TO 11 JUNE 2017,
Department of Health,03F,31/01/2018,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,THAMES AMBULANCE SERVICE LTD,19724,"£26,501.08",CHC ID 18404 5 TO 11 JUNE 2017,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,2259,"-£37,800.04",NEWINGTON HC RENT ADJ APRIL TO JULY 2017/18,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,2279,"-£32,498.69",BILTON GRANGE RENT ADJ APRIL TO JUNE 2017/18,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410024905,"£300,300.00",JAN URGENT CARE,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410024907,"£1,626,625.00",JAN INTERATED COMMUNITY SERVICES,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410024908,"£233,559.92",JAN INTERATED COMMUNITY SERVICES,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410024911,"£54,220.83",JAN SEXUAL HEALTH SERVICE  ,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,CONTINUING HEALTHCARE ASSESSMENT & SUPPORT,CITY HEALTH CARE PARTNERSHIP CIC,7410024913,"£183,108.58",JAN OUT OF SCOPE   ,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,CITY HEALTH CARE PARTNERSHIP CIC,7410024916,"£204,006.33",JAN COMMUNITY PAEDIATRICS OUT OF SCOPE,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,MENTAL HEALTH CONTRACTS,CITY HEALTH CARE PARTNERSHIP CIC,7410024922,"£292,740.96",JAN INCOME DEPRESSION & ANXIETY ADVANCE,
Department of Health,03F,31/01/2018,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410025014,"£30,386.75",CHILDRENS CONTINUING CARE RECHARGE SEPT 17,
Department of Health,03F,31/01/2018,Cont Care- Children,Children's Continuing Care,CITY HEALTH CARE PARTNERSHIP CIC,7410025016,"£29,911.01",CHILDRENS CONTINUING CARE RECHARGE OCT 17,
Department of Health,03F,31/01/2018,Cont Care- Palliative Care,CHC ADULT FULLY FUNDED,FIRST DATABANK EUROPE LTD,7514,"£119,298.38",CHC 16909 25/04/16 - 01/05/16,
Department of Health,03F,31/01/2018,LPF Management Fees,PROGRAMME PROJECTS,KIER BUSINESS SERVICES LTD,90232315,"£112,336.80",PROFESSIONAL SERVICES JAN 18,
Department of Health,03F,31/01/2018,Clinical&Medical-Voluntary Sector,HOSPICES,DOVE HOUSE HOSPICE,FR299,"£42,716.67",CONTRACT FUNDING 17/18,
Department of Health,03F,31/01/2018,Clinical&Medical-Othe Public Sector,COMMISSIONING SCHEMES,HUMBERSIDE FIRE & RESCUE SERVICE,I011619,"£95,100.00",HULL FIRST FUNDING OCTOBER 17-DECEMBER 17,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,JAN18HCCGHS0063,"£136,924.91",FIXED PAYMENT MONTH 17/18,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,JAN18HCCGHS0065SPA,"£93,150.00",SPA REC OCT/NOV/DEC 17,
Department of Health,03F,31/01/2018,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WOLSELEY MEDICAL CENTRE,KHU000027685,"£63,958.43",CONTRACT PAYMENTS MONTH 10,
Department of Health,03F,31/01/2018,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CITY HEALTH CARE PARTNERSHIP CIC,KHU000027687,"£114,057.76",CONTRACT PAYMENTS MONTH 10,
Department of Health,03F,31/01/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,BURNBRAE MEDICAL PRACTICE,KHU000027871,"£42,855.39",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/01/2018,C&M-GMS Global Sum,PRC DELEGATED CO-COMMISSIONING,GOODHEART SURGERY,KHU000027881,"£43,082.74",CONTRACT PAYMENTS MONTH 10,
Department of Health,03F,31/01/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CITY HEALTH PRACTICE LTD,KHU000027883,"£29,658.07",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/01/2018,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,LAURBEL SURGERY,KHU000027885,"£32,030.90",LOCAL ENHANCED SERVICES,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,PATIENT TRANSPORT,ERS TRANSITION LTD,INV000000572,"£29,324.29",NON PTS SERVICE/PATHOLOGY FEE JAN 18,
Department of Health,03F,31/01/2018,Clinical&Medical-Voluntary Sector,COMMUNITY SERVICES,HOME-START (HULL),Q420172018,"£27,245.25",FAMILY SUPPORT SERVICE Q4,
Department of Health,03F,31/01/2018,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HEALTHSHARE LTD,SEPT17HCCGHS0056SPA,"£32,166.67",HEALTHSHARE HULL SEP 17,
