Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number, AP Amount (£) ,Description
Department of Health,03K,31/08/2020,ME - GMS GP Prior Year ERs,PRC DELEGATED CO-COMMISSIONING,CHURCH LANE MEDICAL CENTRE,KHU000040529,"-53,964.60",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,CHURCH LANE MEDICAL CENTRE,KHU000040530,"107,619.64",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-APMS Contract Value,PRC DELEGATED CO-COMMISSIONING,CORE CARE LINKS,KHU000040360,"74,210.83",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,Hcare Srv Rec Fdtn Trust-Non Contract,LEARNING DIFFICULTIES,CUMBRIA NORTHUMBERLAND TYNE AND WEAR NHS FOUNDATION TRUST,03KBP092001,"54,828.27",September 2020 Block
Department of Health,03K,31/08/2020,Other Gen Supplies & Srv,NON RECURRENT PROGRAMMES,DELOITTE MCS LTD,8001280032,"124,872.00",PROFESSIONAL SERVICES SUPPORT OF HUMBER ACUTE SERVICES
Department of Health,03K,31/08/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,03KBP092002,"312,178.44",September 2020 Block
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,DR P A WEBSTER & PARTNERS,KHU000040535,"-120,046.19",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,DR P A WEBSTER & PARTNERS,KHU000040536,"299,881.18",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,Hcare Srv Rec NHS Trust-Contract Baseline,AMBULANCE SERVICES,EAST MIDLANDS AMBULANCE SERVICE NHS TRUST,03KBP092003,"539,258.85",September 2020 Block
Department of Health,03K,31/08/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,ELITE CARE SOLUTIONS,47270,"28,119.04",CARE JULY 2020
Department of Health,03K,31/08/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,ELITE CARE SOLUTIONS,47271,"28,119.04",CARE JULY 2020
Department of Health,03K,31/08/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,1726B169658,"37,814.60",CHC JULY 2020
Department of Health,03K,31/08/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,1726C169658,"26,013.61",CHC JULY 2020
Department of Health,03K,31/08/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,HAVENMERE HEALTH CARE LTD,1739169658,"43,430.38",CHC JULY 2020
Department of Health,03K,31/08/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,03KBP092004,"1,288,921.17",September 2020 Block
Department of Health,03K,31/08/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,KIRTON LINDSEY SURGERY,20200005,"78,190.33",INTEGRATED MSK AND PAIN MANAGEMENT SERVICES JULY 2020
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000040537,"-60,217.06",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000040538,"225,527.70",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,03KBP092011,"55,627.85",September 2020 Block
Department of Health,03K,31/08/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,03KBP092006,"73,675.48",September 2020 Block
Department of Health,03K,31/08/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,LINCS COMMUNITY HEALTH SERVICES NHS TRUST,03KBP092005,"26,386.10",September 2020 Block
Department of Health,03K,31/08/2020,Clinical&Medical-Voluntary Sector,HOSPICES,LINDSEY LODGE HOSPICE,LLH1227,"50,000.00",LYMPHOEDEMA SERVICES 20/21
Department of Health,03K,31/08/2020,Clinical&Medical-Voluntary Sector,HOSPICES,LINDSEY LODGE HOSPICE,LLH1242,"124,293.25",20/21 QTR 2 JUL - SEP GRANT INCOME
Department of Health,03K,31/08/2020,Other Gen Supplies & Srv,PRIMARY CARE IT,N3I LTD,11,"50,000.00",PRIMARY CARE IT DATA CENTRE
Department of Health,03K,31/08/2020,Other Gen Supplies & Srv,PRIMARY CARE IT,N3I LTD,133,"42,096.00",PRIMARY CARE IT SUPPORT SERVICE JULY 20
Department of Health,03K,31/08/2020,Other Gen Supplies & Srv,PRIMARY CARE IT,N3I LTD,157,"42,096.00",PRIMARY CARE IT SUPPORT SERVICE AUG 20
Department of Health,03K,31/08/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,NEW MEDICAL SYSTEMS LTD,00003079,"49,448.42",JULY BLOCK 2020
Department of Health,03K,31/08/2020,Basic Sal-Rechgs to-from Other NHS,CEO/ BOARD OFFICE,NHS HULL CCG,7015500931,"26,265.15",HR SERVICE APR - JUN 2020
Department of Health,03K,31/08/2020,Basic Sal-Rechgs to-from Other NHS,FINANCE,NHS HULL CCG,7015500933,"33,035.20",RECHARGE ES & EL APR - JUN 2020
Department of Health,03K,31/08/2020,LPF Management Fees,MEDICINES MANAGEMENT - CLINICAL,NHS NORTH OF ENGLAND CSU,7310019418,"37,381.26",JULY BLOCK 2020
Department of Health,03K,31/08/2020,Cont Care- Children,Children's Continuing Care,NL GROUP,13757,"27,937.50",CARE MAY - JUN 2020
Department of Health,03K,31/08/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,NORTH LINCOLNSHIRE COUNCIL,A0042422,"119,655.99",DOMICILIARY CARE SERVICES
Department of Health,03K,31/08/2020,Services From Local Authorities,CHC ADULT FULLY FUNDED,NORTH LINCOLNSHIRE COUNCIL,105841-12-AUG-2020,"468,925.90",Covid 19 Claims Apr 20 to Jun 20
Department of Health,03K,31/08/2020,Soc Care-Re-ablement services,REABLEMENT,NORTH LINCOLNSHIRE COUNCIL,105842-14-AUG-2020,"576,916.67",BCF AUG 2020
Department of Health,03K,31/08/2020,Cont Care-Learning Disab(<65),CHC ADULT FULLY FUNDED,NORTH LINCOLNSHIRE COUNCIL,A0042805,"123,005.82",DOMICILIARY CARE SERVICES
Department of Health,03K,31/08/2020,Services From Local Authorities,COMMISSIONING RESERVE,NORTH LINCOLNSHIRE COUNCIL,E0021866,"38,241.00",CHILDRENS MARS BOARD 20/21
Department of Health,03K,31/08/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,03KBP092007,"10,491,617.28",September 2020 Block
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OSWALD ROAD MEDICAL SURGERY,KHU000040540,"57,221.91",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000040553,"-69,413.60",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000040554,"262,675.30",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,03KBP092008,"1,307,882.61",September 2020 Block
Department of Health,03K,31/08/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE CHILDRENS SERVICES,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,03KBP092009,"42,263.46",September 2020 Block
Department of Health,03K,31/08/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,03KBP092010,"135,128.83",September 2020 Block
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000040550,"-27,585.12",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000040551,"65,294.26",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000040541,"-124,757.05",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000040542,"390,703.31",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000040543,"-62,487.33",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000040544,"249,137.48",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,03KBP092012,"109,199.63",September 2020 Block
Department of Health,03K,31/08/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301620001,"130,000.00",JULY BLOCK 2020
Department of Health,03K,31/08/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301184281,"-65,645.15",CREDIT RE APR - JUN BLOCK
Department of Health,03K,31/08/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301184282,"89,813.00",JULY BLOCK 2020
Department of Health,03K,31/08/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301622001,"89,813.00",AUGUST BLOCK 2020
Department of Health,03K,31/08/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301623001,"-130,000.00",CREDIT JULY 2020
Department of Health,03K,31/08/2020,C&M-PMS List Size Adjustment,PRC DELEGATED CO-COMMISSIONING,WEST COMMON LANE TEACHING PRACTICE,KHU000040355,"-34,847.81",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST COMMON LANE TEACHING PRACTICE,KHU000040356,"91,142.62",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST TOWN SURGERY,KHU000040358,"31,926.25",LOCAL ENHANCED SERVICES AUGUST 2020
Department of Health,03K,31/08/2020,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,03KBP092014,"254,778.52",September 2020 Block
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
