Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number, AP Amount (£) ,Description
Department of Health,03K,30/11/2019,Soc Care-Re-ablement services,REABLEMENT,NORTH LINCOLNSHIRE COUNCIL,105705-07-NOV-2019,"576,916.67",BCF PAYMENT OCT 19
Department of Health,03K,30/11/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400025174,"9,718,870.00",BLOCK NOV 19
Department of Health,03K,30/11/2019,Hcare Srv Rec Fdtn Trust-Non Contract,ACUTE COMMISSIONING,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400025338,"625,000.00",2019/20 ADDITIONAL SAVINGS SCHEME
Department of Health,03K,30/11/2019,Clinical&Medical-Independent Sector,NCAS/OATS,ONEHEALTH GROUP,2419,"31,143.44",HOSPITAL/PHYSIO ACTIVITY OCT 19
Department of Health,03K,30/11/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OSWALD ROAD MEDICAL SURGERY,KHU000037197,"57,349.93",GMS NOV 19
Department of Health,03K,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000037210,"-83,369.83",GMS NOV 19
Department of Health,03K,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000037211,"310,469.19",GMS NOV 19
Department of Health,03K,30/11/2019,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,87477,"1,201,046.00",NOVEMBER 19 SLA
Department of Health,03K,30/11/2019,Oth Trav Csts Commission and Discou,PATIENT TRANSPORT,SAVOY VENTURES LTD,9719,"144,648.00",NOVEMBER 19 SLA
Department of Health,03K,30/11/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE CHILDRENS SERVICES,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,2100204933,"43,074.00",BLOCK NOV 19
Department of Health,03K,30/11/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,4000581873,"125,201.00", BLOCK NOV 19
Department of Health,03K,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000037207,"-26,992.76",GMS NOV 19
Department of Health,03K,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000037208,"65,966.82",GMS NOV 19
Department of Health,03K,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000037198,"-94,091.96",GMS NOV 19
Department of Health,03K,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000037199,"379,980.27",GMS NOV 19
Department of Health,03K,30/11/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03KHULPF192008,"118,647.00",NOVEMBER 19 SLA
Department of Health,03K,30/11/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,ST HUGHS HOSPITAL,LINCNNOV2019,"110,132.42",NOVEMBER 19 SLA
Department of Health,03K,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000037200,"-58,687.42",GMS NOV 19
Department of Health,03K,30/11/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000037201,"256,693.22",GMS NOV 19
Department of Health,03K,30/11/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,601626,"96,179.86",NOVEMBER 19 SLA
Department of Health,03K,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301141281,"28,566.54",RECONCILAITION FEB 19
Department of Health,03K,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301151281,"56,690.82",RECONCILAITION JUL 19
Department of Health,03K,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301155284,"32,710.80",VARIOUS APPOINTMENTS & SURGERY
Department of Health,03K,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301156282,"40,815.06",VARIOUS APPOINTMENTS & SURGERY
Department of Health,03K,30/11/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301615001,"97,372.97",NOVEMBER 19 SLA
Department of Health,03K,30/11/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST COMMON LANE TEACHING PRACTICE,KHU000037001,"84,839.13",GMS NOV 19
Department of Health,03K,30/11/2019,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST TOWN SURGERY,KHU000037003,"31,833.02",GMS NOV 19
Department of Health,03K,30/11/2019,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1010074694,"30,471.96",NCA SEPT ADJ
Department of Health,03K,30/11/2019,Hcare Srv Rec Fdtn Trust-Non Contract,NCAS/OATS,YORK TEACHING HOSPITAL NHS FOUNDATION TRUST,1010075393,"44,880.83",NCA OCT 19
Department of Health,03K,30/11/2019,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810028234,"37,537.65",NOVEMBER 19 SLA
