Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number, AP Amount (£) ,Description
Department of Health,03K,31/03/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000034075,"34,813.85",GMS MAR 19
Department of Health,03K,31/03/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000034065,"-92,517.44",GMS MAR 19
Department of Health,03K,31/03/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000034066,"184,233.00",GMS MAR 19
Department of Health,03K,31/03/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03KHULPF181912,"118,647.00",SLA MAR 19
Department of Health,03K,31/03/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,03KHULREC181908,"29,387.97",NOVEMBER REC
Department of Health,03K,31/03/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,SPIRE HEALTHCARE LTD,PP03KHULREC181910,"40,952.01",RECONCILIATION JAN 19
Department of Health,03K,31/03/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,ST HUGHS HOSPITAL,JANXS2019,"84,942.41",JANUARY REC
Department of Health,03K,31/03/2019,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,ST HUGHS HOSPITAL,LINCNMAR2019,"75,461.00",SLA MAR 19
Department of Health,03K,31/03/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000034067,"-58,439.43",GMS MAR 19
Department of Health,03K,31/03/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000034068,"95,885.64",GMS MAR 19
Department of Health,03K,31/03/2019,Hcare Srv Rec NHS Trust-CQUIN,ACUTE COMMISSIONING,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,197064,"87,105.59",SLA MAR 19
Department of Health,03K,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301608001,"97,372.97",SLA MAR 19
Department of Health,03K,31/03/2019,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,PP301133291,"49,117.48",RECONCILIATION JAN 19
Department of Health,03K,31/03/2019,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810025971,"32,358.00",SLA MAR 19
