Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number, AP Amount (£) ,Description
Department of Health,03K,31/07/2020,Miscellaneous Expenditure (L9),MEDICINES MANAGEMENT - CLINICAL,ENGAGE HEALTH SYSTEMS LTD,INV0269," 37,500.00 ",PROVISION OF ENGAGE CONSULT SYSTEM
Department of Health,03K,31/07/2020,Miscellaneous Expenditure (L9),MEDICINES MANAGEMENT - CLINICAL,ENGAGE HEALTH SYSTEMS LTD,INV0279," 50,000.00 ",PROVISION OF ENGAGE CONSULT SYSTEM
Department of Health,03K,31/07/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,1707B169658," 36,594.77 ",CHC JUNE 20
Department of Health,03K,31/07/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,1707C169658," 25,174.46 ",CHC JUN 20 
Department of Health,03K,31/07/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,HAVENMERE HEALTH CARE LTD,1720169658," 42,029.40 ",SS JUN 20
Department of Health,03K,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,HAXBY GROUP TRAINING LTD,115," 33,600.00 ",LEADERSHIP COURSE FOR NEWLY QUALIFIED NURSES
Department of Health,03K,31/07/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,03KBP052004," 1,288,921.17 ",SLA AUG 20
Department of Health,03K,31/07/2020,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,NAMED PATIENT,4261 5 2020," 25,708.89 ",NAMED PATIENT PHB FEES
Department of Health,03K,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,KIRTON LINDSEY SURGERY,20200002," 234,571.00 ",Integrated MSK & Pain Management service Q1 20/21
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000039915,"-49,550.61 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000039916," 106,880.61 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000040195,"-56,082.32 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000040196," 222,446.79 ",GMS JULY 20
Department of Health,03K,31/07/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,03KBP052011," 55,627.85 ",SLA AUG 20
Department of Health,03K,31/07/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,03KBP052006," 73,675.48 ",SLA AUG 20
Department of Health,03K,31/07/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,LINCS COMMUNITY HEALTH SERVICES NHS TRUST,03KBP052005," 26,386.10 ",SLA AUG 20
Department of Health,03K,31/07/2020,Other Gen Supplies & Srv,PRIMARY CARE IT,N3I LTD,75," 42,096.00 ",Primary care IT P3 20/21
Department of Health,03K,31/07/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,NEW MEDICAL SYSTEMS LTD,00002971," 35,384.68 ",CARE JUNE 2020
Department of Health,03K,31/07/2020,Non-PFI Oprtng Lease-Bldgs-Lease Rent,RECHARGES NHS PROPERTY SERVICES LTD,NHS PROPERTY SERVICES LTD,H319689," 25,470.12 ",PROPERTY FEES 01/07 - 30/09
Department of Health,03K,31/07/2020,Non PO Suspense Account,I+E SET-UP DEFAULT,NL GROUP,13604," 33,380.00 ",CARE PROVIDED 20/04 - 17/05
Department of Health,03K,31/07/2020,Soc Care-Re-ablement services,REABLEMENT,NORTH LINCOLNSHIRE COUNCIL,105834-09-JUL-2020," 576,916.67 ",BCF PAYMENT JUNE
Department of Health,03K,31/07/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,03KBP052007," 10,491,617.28 ",SLA AUG 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OSWALD ROAD MEDICAL SURGERY,KHU000040198," 57,065.71 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000039930,"-63,521.56 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000039931," 120,485.24 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000040210,"-67,759.49 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000040211," 271,490.15 ",GMS JULY 20
Department of Health,03K,31/07/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,0000088640," 96,273.00 ",SLA AUG 20
Department of Health,03K,31/07/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,03KBP052008," 1,307,882.61 ",SLA AUG 20
Department of Health,03K,31/07/2020,Non PO Suspense Account,I+E SET-UP DEFAULT,ROTHERHAM RESPIRATORY LTD,RR2149," 86,190.00 ",19/20 NEW TO PRACTICE FUNDING
Department of Health,03K,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,SAFECARE NETWORK LTD,INV0417," 26,666.67 ",SAFE SERVICE ON BEHALF OF NL CCG JUNE 2020
Department of Health,03K,31/07/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE CHILDRENS SERVICES,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,03KBP052009," 42,263.46 ",SLA AUG 20
Department of Health,03K,31/07/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,03KBP052010," 135,128.83 ",SLA AUG 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000039928," 52,174.02 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000040209," 71,835.24 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000039918,"-116,883.47 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000039919," 222,865.17 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000040199,"-106,239.69 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000040200," 394,439.33 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000039920,"-61,329.98 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000039921," 121,357.30 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000040201,"-57,060.71 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000040202," 227,633.13 ",GMS JULY 20
Department of Health,03K,31/07/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,03KBP052012," 109,199.63 ",SLA AUG 20
Department of Health,03K,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301179283,"-54,915.85 ",Activity reconciliation P1 20/21
Department of Health,03K,31/07/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301619001," 130,000.00 ",DERM BLOCK JUN 20
Department of Health,03K,31/07/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST COMMON LANE TEACHING PRACTICE,KHU000040017," 109,184.04 ",GMS JULY 20
Department of Health,03K,31/07/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST TOWN SURGERY,KHU000040019," 32,136.66 ",GMS JULY 20
Department of Health,03K,31/07/2020,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,03KBP052014," 254,778.52 ",SLA AUG 20
Department of Health,03K,31/07/2020,Hcare Srv Rec NHS Trust-Prior Year,PATIENT TRANSPORT,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810029724," 81,310.00 ",MOBILISATION COSTS INCURRED 
