Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number, AP Amount (£) ,Description
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,CENTRAL SURGERY BARTON HUMBER,KHU000035272,"-54,860.25",GMS June 2019
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,CENTRAL SURGERY BARTON HUMBER,KHU000035273,"341,773.48",GMS June 2019
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000035276,"-78,832.76",GMS June 2019
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000035277,"222,353.13",GMS June 2019
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000035280,"-109,540.23",GMS June 2019
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000035281,"417,532.18",GMS June 2019
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,BARNETBY MEDICAL CENTRE,KHU000035287,"-39,619.48",GMS June 2019
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,BARNETBY MEDICAL CENTRE,KHU000035288,"135,187.19",GMS June 2019
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000035289,"-25,720.46",GMS June 2019
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000035290,"67,399.30",GMS June 2019
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000035292,"-69,133.75",GMS June 2019
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000035293,"317,107.80",GMS June 2019
Department of Health,03K,30/06/2019,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,ANCORA MEDICAL PRACTICE,KHU000035295,"252,327.31",GMS June 2019
Department of Health,03K,30/06/2019,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,PHB INDIVIDUAL,4261 4 2019,"25,708.89",PHB JULY 2019
Department of Health,03K,30/06/2019,Other Gen Supplies & Srv,PRESCRIBING,NHS HULL CCG,7015500720,"93,223.37",OOA PRESCRIBING DR LORENZ SEP - OCT 18
Department of Health,03K,30/06/2019,Hcare Srv Rec Fdtn Trust-CQUIN,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,86006,"1,201,046.00",SLA JUN 19
Department of Health,03K,30/06/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,198871,"114,328.39",SLA JUN 19
Department of Health,03K,30/06/2019,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,1410129963,"70,338.00",SLA JUN 19
Department of Health,03K,30/06/2019,Hcare Srv Rec Fdtn Trust-CQUIN,ACUTE CHILDRENS SERVICES,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,2100201205,"38,021.17",JUNE 2019 SLA
Department of Health,03K,30/06/2019,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,2400023704,"9,739,424.00",JUNE 2019 STANDARD CONTRACT & 50% CQUIN
Department of Health,03K,30/06/2019,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,2810026905,"37,537.65",SLA JUN 19
