Department family,Entity,Date,Expense Type,Expense area,Supplier,Transaction number, AP Amount (£) ,Description
Department of Health,03K,30/09/2020,Cont Care-Physical Disab (<65),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,1745B169658,"37,814.59",CHC AUG 20
Department of Health,03K,30/09/2020,Cont Care-Physical Disab (65+),CHC ADULT FULLY FUNDED,HAVENMERE HEALTH CARE LTD,1745C169658,"26,013.60",CHC AUG 20
Department of Health,03K,30/09/2020,Clinical&Medical-Independent Sector,MENTAL HEALTH SERVICES - ADULTS,HAVENMERE HEALTH CARE LTD,1757169658,"43,430.38",SPECIALIST SERVICES AUG 20
Department of Health,03K,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,HULL UNIVERSITY TEACHING HOSPITAL NHS TRUST,03KBP062004,"1,288,921.17",SLA OCT 20
Department of Health,03K,30/09/2020,Cont Care-Physical Disab (<65),CHC AD FULL FUND PERS HLTH BUD,JOHN KEVIN CLAYTON (SCUNTHORPE),4261 7 2020,"25,708.89",PHB OCT 20
Department of Health,03K,30/09/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000040909,"-64,114.86",GMS SEPT 20
Department of Health,03K,30/09/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,KIRTON LINDSEY SURGERY,KHU000040910,"227,196.83",GMS SEPT 20
Department of Health,03K,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,LEEDS TEACHING HOSPITALS NHS TRUST,03KBP062011,"55,627.85",SLA OCT 20
Department of Health,03K,30/09/2020,Hcare Srv Rec Fdtn Trust-Non Contract,MENTAL HEALTH SERVICES - OTHER,LINCOLNSHIRE PARTNERSHIP NHS FOUNDATION TRUST,03KBP062006,"73,675.48",SLA OCT 20
Department of Health,03K,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,COMMUNITY SERVICES,LINCS COMMUNITY HEALTH SERVICES NHS TRUST,03KBP062005,"26,386.10",SLA OCT 20
Department of Health,03K,30/09/2020,Non PO Suspense Account,I+E SET-UP DEFAULT,LINDSEY LODGE HOSPICE,LLH1227,"25,000.00",LYMPHOEDEMA SERVICES 2020/21
Department of Health,03K,30/09/2020,Other Gen Supplies & Srv,PRIMARY CARE IT,N3I LTD,184,"42,096.00",IT SUPPORT SERVICE SEPT 20
Department of Health,03K,30/09/2020,Clinical&Medical-Independent Sector,ACUTE COMMISSIONING,NEW MEDICAL SYSTEMS LTD,00003222,"79,807.61",OPTICAL PROCEDURES AUG 20
Department of Health,03K,30/09/2020,LPF Management Fees,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310019680,"37,381.26",SLA AUG 20
Department of Health,03K,30/09/2020,LPF Management Fees,NCAS/OATS,NHS NORTH OF ENGLAND CSU,7310019750,"37,381.27",SLA SEPT 20
Department of Health,03K,30/09/2020,Soc Care-Re-ablement services,REABLEMENT,NORTH LINCOLNSHIRE COUNCIL,105843-14-AUG-2020,"576,916.67",BCF SEPT 20
Department of Health,03K,30/09/2020,Services From Local Authorities,INTERMEDIATE CARE,NORTH LINCOLNSHIRE COUNCIL,A0042919,"104,110.00",INTERMEDIATE CARE SERVICE CONTRIBUTION Q2
Department of Health,03K,30/09/2020,Soc Care-Re-ablement services,REABLEMENT,NORTH LINCOLNSHIRE COUNCIL,PPNOINV12315,"576,916.67",BCF OCT 20
Department of Health,03K,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,NORTHERN LINCOLNSHIRE AND GOOLE HOSPITALS NHS FOUNDATION TRUST,03KBP062007,"10,491,617.28",SLA OCT 20
Department of Health,03K,30/09/2020,C&M-GMS Cost of Drugs -Prescribing,LOCAL ENHANCED SERVICES,OSWALD ROAD MEDICAL SURGERY,KHU000040912,"72,098.90",GMS SEPT 20
Department of Health,03K,30/09/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000040925,"-57,029.11",GMS SEPT 20
Department of Health,03K,30/09/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,RIVERSIDE SURGERY,KHU000040926,"267,642.08",GMS SEPT 20
Department of Health,03K,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,MENTAL HEALTH CONTRACTS,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,03KBP062008,"1,307,882.61",SLA OCT 20
Department of Health,03K,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE CHILDRENS SERVICES,SHEFFIELD CHILDRENS NHS FOUNDATION TRUST,03KBP062009,"42,263.46",SLA OCT 20
Department of Health,03K,30/09/2020,Hcare Srv Rec Fdtn Trust-Contract Baseline,ACUTE COMMISSIONING,SHEFFIELD TEACHING HOSPITALS NHS FOUNDATION TRUST,03KBP062010,"135,128.83",SLA OCT 20
Department of Health,03K,30/09/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SK NAEEM,KHU000040923,"67,770.91",GMS SEPT 20
Department of Health,03K,30/09/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000040913,"-121,877.86",GMS SEPT 20
Department of Health,03K,30/09/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,SOUTH AXHOLME PRACTICE,KHU000040914,"358,620.05",GMS SEPT 20
Department of Health,03K,30/09/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000040915,"-67,029.52",GMS SEPT 20
Department of Health,03K,30/09/2020,C&M-GMS Cost of Drugs -Dispensing,LOCAL ENHANCED SERVICES,TRENT VIEW MEDICAL PRACTICE,KHU000040916,"251,246.72",GMS SEPT 20
Department of Health,03K,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,ACUTE COMMISSIONING,UNITED LINCOLNSHIRE HOSPITALS NHS TRUST,03KBP062012,"109,199.63",SLA OCT 20
Department of Health,03K,30/09/2020,Clinical&Medical-Independent Sector,COMMUNITY SERVICES,VIRGIN CARE EAST RIDING LLP,301624001,"89,813.00",SLA SEPT 20
Department of Health,03K,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST COMMON LANE TEACHING PRACTICE,KHU000040707,"113,303.54",GMS SEPT 20
Department of Health,03K,30/09/2020,C&M-PMS Contract Value,PRC DELEGATED CO-COMMISSIONING,WEST TOWN SURGERY,KHU000040709,"31,052.69",GMS SEPT 20
Department of Health,03K,30/09/2020,Hcare Srv Rec NHS Trust-Contract Baseline,NHS 111,YORKSHIRE AMBULANCE SERVICE NHS TRUST,03KBP062014,"254,778.52",SLA OCT 20
